country,cntry_code,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Ireland,IRL,6.87,906.0,71.4,895.0,0.14,358.0,738.0,234.0
Israel,ISR,7662.0,954.0,72.85,775.0,-5.0,655.0,583.0,183.0
Italy,ITA,6258.0,869.0,72125.0,711.0,28.0,819.0,624.0,298.0
Ivory Coast,CIV,4849.0,536.0,56525.0,713.0,-5.0,743.0,629.0,399.0
Jamaica,JAM,5.87,868.0,66.6,874.0,-88.0,0.91,718.0,269.0
Japan,JPN,6178.0,899.0,74475.0,789.0,-235.0,643.0,0.67,165.0
Jordan,JOR,4356.0,774.0,67.6,759.0,-153.0,715.0,521.0,435.0
Kazakhstan,KAZ,6006.0,923.0,66.2,883.0,22.0,0.72,652.0,132.0
Kenya,KEN,4448.0,691.0,58.9,706.0,294.0,878.0,725.0,281.0
Kosovo,XKX,6.16,888.0,,865.0,211.0,846.0,549.0,142.0
Kyrgyzstan,KGZ,5668.0,927.0,67375.0,948.0,236.0,876.0,646.0,204.0
Latvia,LVA,6055.0,928.0,66.5,817.0,19.0,844.0,632.0,161.0
Lebanon,LBN,2352.0,535.0,66225.0,0.45,-126.0,883.0,298.0,0.43
Liberia,LBR,4042.0,597.0,56.7,732.0,154.0,828.0,637.0,439.0
Lithuania,LTU,7038.0,937.0,67.75,0.71,-191.0,685.0,471.0,132.0
Luxembourg,LUX,7228.0,878.0,71675.0,915.0,24.0,345.0,718.0,218.0
Madagascar,MDG,4019.0,642.0,58.05,523.0,75.0,0.74,687.0,345.0
Malawi,MWI,3356.0,503.0,58.75,744.0,0.02,755.0,536.0,329.0
Mali,MLI,4211.0,642.0,55.8,818.0,-19.0,746.0,655.0,408.0
Malta,MLT,6299.0,932.0,71.65,838.0,,758.0,671.0,0.37
Mauritania,MRT,4724.0,648.0,60475.0,624.0,-13.0,657.0,631.0,389.0
Mauritius,MUS,5741.0,887.0,63825.0,798.0,-38.0,769.0,725.0,168.0
Mexico,MEX,7038.0,858.0,65.8,861.0,-121.0,0.78,818.0,205.0
Moldova,MDA,5687.0,817.0,65.7,829.0,-87.0,885.0,552.0,276.0
Mongolia,MNG,5788.0,951.0,60.6,717.0,214.0,847.0,0.55,209.0
Morocco,MAR,4596.0,564.0,64.0,795.0,-254.0,802.0,573.0,414.0
Mozambique,MOZ,4.74,711.0,51.75,884.0,47.0,688.0,629.0,351.0
Namibia,NAM,4949.0,808.0,57225.0,683.0,-0.12,849.0,676.0,261.0
Nepal,NPL,5474.0,753.0,62125.0,844.0,153.0,0.76,473.0,342.0
Netherlands,NLD,7.39,929.0,71625.0,868.0,224.0,459.0,711.0,198.0
New Zealand,NZL,6975.0,956.0,70425.0,831.0,187.0,281.0,706.0,0.21
Nicaragua,NIC,6392.0,844.0,65725.0,914.0,-1.0,0.57,787.0,339.0
Niger,NER,4501.0,587.0,56.55,793.0,32.0,0.74,787.0,366.0
North Macedonia,MKD,5167.0,0.85,66.7,723.0,72.0,937.0,555.0,277.0
Norway,NOR,7295.0,927.0,71.55,939.0,185.0,314.0,759.0,211.0
Panama,PAN,5979.0,891.0,69.0,899.0,-121.0,887.0,821.0,259.0
Paraguay,PRY,6138.0,899.0,65.95,922.0,-11.0,839.0,821.0,238.0
Peru,PER,5892.0,823.0,70025.0,764.0,-178.0,884.0,755.0,378.0
Poland,POL,6666.0,886.0,69225.0,0.8,-207.0,667.0,594.0,0.14
Portugal,PRT,5953.0,862.0,71375.0,903.0,-137.0,893.0,638.0,316.0
Romania,ROU,6437.0,0.83,67175.0,836.0,-172.0,941.0,615.0,258.0
Russia,RUS,6044.0,0.92,65325.0,776.0,-0.07,767.0,614.0,211.0
Saudi Arabia,SAU,6382.0,0.9,64.6,,-27.0,,677.0,205.0
Senegal,SEN,4907.0,609.0,60.3,758.0,52.0,854.0,813.0,287.0
Sierra Leone,SLE,2.56,502.0,55.3,0.66,101.0,862.0,494.0,505.0
Slovenia,SVN,6723.0,942.0,71225.0,0.93,101.0,762.0,625.0,242.0
South Korea,KOR,5.95,0.81,73925.0,723.0,3.0,747.0,585.0,233.0
Spain,ESP,6337.0,934.0,72475.0,781.0,1.0,673.0,636.0,0.32
State of Palestine,PSE,4908.0,0.86,,695.0,,836.0,584.0,362.0
Sweden,SWE,7431.0,949.0,72275.0,939.0,234.0,213.0,0.75,163.0
Switzerland,CHE,6884.0,881.0,73.1,848.0,128.0,235.0,0.71,0.18
Taiwan Province of China,TWN,6607.0,883.0,,0.8,,658.0,717.0,95.0
Tanzania,TZA,3616.0,0.6,59.85,856.0,136.0,584.0,707.0,195.0
Thailand,THA,6007.0,867.0,68525.0,881.0,301.0,868.0,773.0,218.0
Togo,TGO,4239.0,579.0,57.7,696.0,7.0,713.0,594.0,414.0
Tunisia,TUN,4261.0,755.0,67.05,474.0,-231.0,908.0,458.0,304.0
Ukraine,UKR,4637.0,863.0,64675.0,829.0,428.0,852.0,527.0,0.39
United Arab Emirates,ARE,6738.0,798.0,66.45,932.0,171.0,,715.0,242.0
United Kingdom,GBR,6722.0,863.0,70.4,857.0,309.0,426.0,723.0,0.27
United States,USA,6693.0,0.9,65725.0,736.0,191.0,701.0,712.0,267.0
Uruguay,URY,6671.0,905.0,67.5,878.0,-52.0,631.0,775.0,267.0
Uzbekistan,UZB,6016.0,879.0,65.6,959.0,309.0,616.0,741.0,225.0
Venezuela,VEN,5949.0,899.0,63875.0,0.77,,798.0,754.0,292.0
Vietnam,VNM,6267.0,879.0,65.6,975.0,-179.0,703.0,774.0,108.0
Zimbabwe,ZWE,3296.0,666.0,54525.0,652.0,-0.07,753.0,641.0,191.0
