Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Mongolia,MNG,88.0,44.32229274097581,12.0,56.773,10458.302724052422,22.5,15593.641179015442,0.609769217723354,1557255.4,4670174919.0,3805588590.0,0.875507832442284,4307.0,29.5319492475371,66.6300187920446,14.4736842105263,3.5,9677.00485908983,67.9999999906095,45.73243903934217,Mongolia,4983.0,906.0,59.9,686.0,169.0,0.9,533.0,208.0
Northern Mariana Islands,MNP,100.0,35.96185737976783,,,,,,5.795454545454561,460.0,,,,-1530.0,25.2574567831733,70.2330457064653,,0.0,,91.3254068507915,,,,,,,,,,
Mozambique,MOZ,24.0,88.6109102852059,,76.345,1317.8878595682163,6.5,3539.075516307136,7.059950335450154,786380.0,3229471575.0,7875680232.0,0.826910016335521,-52374.0,45.6923754516538,51.5651798295306,39.6,80.1,3409.374629115081,32.1372836259918,83.9329454622233,Mozambique,4.55,666.0,48.6,813.0,87.0,632.0,0.56,0.34
Mauritania,MRT,39.5,84.75418504755488,9.0,37.826,3977.611712758632,17.6,12114.427640817696,-4.793908581923347,1030700.0,1830930375.0,3688832368.0,2.15557240363879,-3019.0,44.2531105658317,52.2134686986765,25.1700680272109,28.3,6876.952868214477,51.6680350049622,54.84625456632607,Mauritania,3923.0,875.0,58.9,447.0,53.0,715.0,798.0,194.0
Mauritius,MUS,99.6,26.1031893536255,11.0,55.871,20269.523509561048,50.1393,16099.320532997284,1.4939897258068555,1997.0,2402829877.0,4688214535.0,0.142301917631184,-3645.0,18.8617287877082,72.2583535786293,11.5942028985507,11.5,20648.02290639527,39.6709610617726,18.47936485718333,,,,,,,,,
Malawi,MWI,10.8,88.20976122770296,8.0,63.64,1403.0845120923454,6.0,3655.673321261317,19.814669261197963,94280.0,1001442694.0,2274132010.0,0.4508252778793019,-6471.0,45.4289835052199,51.5010809988559,16.6666666666667,81.0,3039.871027195812,15.8338504946918,61.00693640410526,Malawi,3868.0,494.0,54.9,801.0,33.0,835.0,602.0,0.26
Malaysia,MYS,99.9,37.70247840213233,6.0,63.164,24526.394271601155,71.0641,28771.01650136856,1.2180557335533848,328550.0,199924006605.0,174407458898.0,1.5038984270414602,187663.0,25.8167043794268,68.4748204191443,10.3603603603604,3.4,17847.302835687882,73.4387869957006,23.10909885406353,Malaysia,6322.0,818.0,65.8,675.0,0.22,838.0,733.0,314.0
North America,NAC,100.0,28.36140279936409,11.0,59.21953868847001,55636.55384625619,76.1,111171.83565292468,0.7658797400736006,18113064.0,1910564582288.0,2683044347838.0,3.282415450783529,1946342.0,18.89554828562605,66.62416644042216,22.27979274611399,10.39238844658682,111511.51204038884,80.6417223720746,4.708386507406891,,,,,,,,,
Namibia,NAM,51.6,60.8897805332586,7.0,48.031,10465.892055851637,25.6879,25378.18955785527,3.864574350776607,823290.0,4482759175.0,7628339763.0,4.52800016778678,12755.0,36.5083891059237,59.9581897734469,41.3461538461538,29.3,15482.629553796303,45.5103554445325,27.75348587970129,,,,,,,,,
New Caledonia,NCL,100.0,36.11993949264477,,54.154,,74.0018,65309.81846093096,,18280.0,1181958003.0,2451576997.0,,-2530.0,24.2011809243982,67.0022742682789,,5.1,70111.61283385931,66.8278045547803,13.32042844237968,,,,,,,,,
Niger,NER,16.6,101.71271272807512,,72.935,1172.19178758955,2.47622,3936.1442953168953,2.249426436212005,1266700.0,787713830.999999,2442934024.0,,17051.0,49.1922991240803,48.3639658330415,13.2743362831858,78.9,2805.464044463989,16.3035606587493,89.6738370623966,Niger,3671.0,713.0,54.1,728.0,-33.0,703.0,665.0,218.0
Nigeria,NGA,52.5,84.08538424680191,9.0,77.453,7307.837881889246,22.5,8672.639472841256,2.86366512298946,910770.0,55083829994.0,57173829917.0,0.417636537730714,-116162.0,44.3206336384855,52.709081986385,5.55555555555556,81.3,7577.97102767758,55.7325682057138,67.8949499147729,Nigeria,4933.0,812.0,53.1,0.68,-37.0,926.0,715.0,251.0
Nicaragua,NIC,83.2,50.984104951272,7.0,62.036,5448.892260103172,19.7043,7157.252254414045,7.588485290698969,120340.0,4701328949.0,5511292264.0,0.775537371941149,-24353.0,32.1822946793168,63.1222358152,41.304347826087,50.0,4670.592923214032,57.8149881864705,40.239993351770565,Nicaragua,5924.0,827.0,65.2,809.0,76.0,728.0,771.0,346.0
Netherlands,NLD,100.0,25.36122231023372,13.0,61.897,50956.69309421852,91.7241,93820.79580888987,0.888432954114009,33670.0,562820447395.0,509328281301.0,1.11786033539529,55585.0,16.6382472460947,65.6050618465085,37.3333333333333,5.8,77020.31633031052,90.2787737214621,12.28806138117156,Netherlands,7324.0,879.0,71.1,904.0,257.0,412.0,742.0,202.0
Norway,NOR,100.0,27.3498019619414,10.0,63.703,60737.8868132779,96.8103,226342.46425159785,-2.8044681119863952,365190.7,103148222600.0,73001165814.0,1.49812327266489,30242.0,17.9809282529036,65.744297773447,39.6449704142012,56.5,102828.52309548964,81.2378240971353,5.274081876055205,Norway,7603.0,947.0,71.2,948.0,251.0,299.0,796.0,209.0
Nepal,NPL,82.0,53.758430334077175,9.0,35.943,2957.305591455043,17.5816,1647.347867993484,4.409045433287858,143350.0,659946627.0,6611912888.0,1.36813102427041,-221062.0,33.0460361586909,61.4713594693201,29.5492487479132,85.2,4123.148528977799,64.9510094249155,79.9139735678029,Nepal,4812.0,748.0,60.2,763.0,217.0,824.0,444.0,358.0
Nauru,NRU,99.0,63.460081805787006,14.0,,9955.335486631751,,,-8.67768595041268,20.0,27689681.0,89258017.0,,-86.0,38.2417381778346,60.2610918385978,5.26315789473684,0.1,,100.0,,,,,,,,,,
New Zealand,NZL,100.0,30.31800228375848,10.0,64.695,37513.29638724416,85.2,71950.53112468246,1.4639684282969654,263310.0,33707535141.0,36369172205.0,0.987950412435414,70870.0,19.8783752767917,65.5662654049205,31.404958677686,29.3,68370.09327249441,85.1518763760531,14.19878135004806,New Zealand,7418.0,987.0,69.9,942.0,324.0,186.0,795.0,0.16
OECD members,OED,99.83935774370362,27.81920514730835,10.0,55.87351856040315,40696.12579869227,,76548.42617877247,1.313574997092772,35499499.230000004,9598282607396.0,10226448565084.0,2.2093897938576164,5501587.0,18.31903229778179,65.85030840871168,27.84329402358585,12.261145094941726,76026.51930093327,80.22340608406866,12.957846576710354,,,,,,,,,
Oman,OMN,100.0,29.595387995935223,10.0,67.081,36058.1666084788,73.53,51120.03353792433,-19.14647251881657,309500.0,32478402665.0,29006951982.0,9.57116730321235,133842.0,22.248742202612,75.1763425366706,1.17647058823529,0.0,31562.738396906432,77.3025363037955,3.63380383644286,,,,,,,,,
Other small states,OSS,86.45203304818689,40.32065801626016,9.5,51.62743732369296,17170.03384841238,,31032.03413100617,1.7393488019640415,275035.0,39357128005.0,52970824211.0,1.595776005528149,8510.0,26.214932315766216,65.0161541106808,18.136769078295345,42.57601986520043,26444.948523494026,53.09384776461584,27.35565540155307,,,,,,,,,
Pakistan,PAK,91.0,67.507228098562,12.0,50.17,4480.263134609849,11.0,3666.939438929832,4.441980334385036,770880.0,22088891688.0,43468461601.0,3.1629866450829605,-2172162.0,38.7612117135196,57.4178688790589,20.5882352941176,45.9,6769.497412632781,35.9017325715342,59.1906557434141,Pakistan,4823.0,562.0,55.8,587.0,79.0,717.0,469.0,329.0
Panama,PAN,91.6,43.01247499222672,11.0,62.805,27245.278840263127,51.2054,47043.84395461679,3.0147892855166845,74120.0,667091871.0,9601396508.0,,8648.0,27.9111709759094,64.8908740567791,18.3098591549296,22.0,31378.285597918933,65.5287232947981,32.45428265303675,Panama,6606.0,883.0,68.3,847.0,-11.0,0.81,777.0,264.0
Peru,PER,93.9,42.78060265629643,14.0,73.42,11600.387399286728,40.8526,20807.4094110002,2.6905209007433086,1280000.0,33080427286.0,40111779497.0,1.7450805494300898,2421.0,27.5072198728725,64.2983458972473,22.3076923076923,27.4,10937.6465030311,80.698277662669,51.4989695717702,Peru,5577.0,798.0,68.8,802.0,-93.0,884.0,744.0,378.0
Philippines,PHL,89.1,53.506862806578425,11.0,59.521,6894.267022179345,36.9,13129.420224869476,-0.719682789735927,298170.0,58374208184.0,73341555438.0,1.08846303958172,-390702.0,33.5421646435711,62.6875930117321,27.2413793103448,30.8,7817.289833247127,51.1549047745227,34.84694980918157,Philippines,5547.0,854.0,61.9,912.0,-53.0,755.0,796.0,351.0
Palau,PLW,99.5,28.20032763866136,12.0,,17853.510392706143,,,8.306358306454214,460.0,4868010.0,149733421.0,,-11.0,20.3438476040406,72.1376515940235,0.0,0.4,,80.388246269234,,,,,,,,,,
Papua New Guinea,PNG,18.4,59.37341755408717,,48.55,3669.7387159269474,7.9,34626.10156936684,-1.23111841681596,452860.0,8155702627.0,5607693258.0,0.459900166389351,30580.0,36.1945723590529,60.9608891251602,2.7027027027027,55.3,5543.600016918852,13.2341359836319,72.8062350605112,,,,,,,,,
Poland,POL,100.0,21.717785171417965,10.0,52.81,26988.1069013509,67.997,28608.05241795533,1.3207109172399498,306190.0,198397939082.0,195600293142.0,2.12742384353358,3887.0,15.0989653719979,69.5235017932482,27.3913043478261,11.9,26906.520024714853,60.3362886805635,21.6307956742069,Poland,6007.0,893.0,68.0,793.0,-96.0,0.81,631.0,0.24
Pre-demographic dividend,PRE,40.11966867155731,84.61719188847151,8.5,65.94952376362063,3910.591277838277,,9801.293848694437,2.818549066588645,20308727.775,228771473897.0,261538034757.0,1.7278979544491575,-896912.0,44.56349808356859,52.6648273690416,21.843148357870888,73.339891666412,6127.446917051664,41.19243465042264,72.58805200243489,,,,,,,,,
Puerto Rico (US),PRI,100.0,25.11799876855811,13.0,33.459,32323.545645998514,63.4663,331938.6007049968,1.9775444701880505,8870.0,,,,-42912.0,16.432395657746,65.4208494690871,,1.9,60623.19257661058,93.7987161428303,9.713928832561544,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,40.0,28.620554004318567,12.0,79.189,,,,,120410.0,3061996015.0,4309377050.0,,-3208.0,19.8161569636388,69.2374943060408,16.3027656477438,22.6,,61.3247571174501,56.2360875771489,,,,,,,,,
Portugal,PRT,100.0,21.95519265545324,12.0,51.291,29608.007151395595,68.6329,35398.10069063467,1.962446991372716,91605.6,53999398266.0,66531531997.0,1.32892803352448,-3209.0,14.2987543136546,65.126992390842,34.7826086956522,27.2,39811.89277787285,61.137469211538,12.317272396820588,Portugal,5081.0,866.0,70.5,0.8,-167.0,941.0,629.0,371.0
Paraguay,PRY,99.3,46.90582918867804,13.0,64.831,12679.057475323354,49.7163,22748.59646202093,1.603888060920383,397300.0,8351996268.000001,10042200661.0,1.0674493490885202,-16834.0,30.1529378547493,64.283971221134,15.0,60.5,10428.541778781871,61.3302768533263,38.785090793703176,Paraguay,5.56,914.0,65.6,806.0,-17.0,863.0,832.0,219.0
West Bank and Gaza,PSE,99.9,70.78660553931499,10.0,33.852,5769.982366332032,56.7,9961.059784047658,-3.7070130167194577,6020.0,957810904.0,5225427090.0,,-22903.0,40.1148606732404,56.6701131134906,,11.0,15407.362448362544,85.2182174537886,25.03471922970765,State of Palestine,4695.0,766.0,,556.0,-0.17,774.0,536.0,369.0
Pacific island small states,PSS,78.54778950355052,57.5246835498486,,63.16736742166527,6500.080439644552,,12006.707570553954,3.3576406641794705,64200.0,1877206986.0,5963224572.0,,-16231.0,34.89785049814055,60.66590538278744,5.675675675675675,31.332175925925927,10811.515797098817,38.22588758649732,52.7085139564821,,,,,,,,,
Post-demographic dividend,PST,99.94473418810804,24.763372976197093,10.0,55.89683256102225,44398.453410387454,,84124.98976368876,1.548335403739152,31336149.63,9457337327804.0,10053422314734.0,2.2625614990766763,4643836.0,16.292354151587237,65.79214443291526,28.56524561783164,11.842560417660764,83197.14710563603,80.40105624377335,9.26182053168153,,,,,,,,,
French Polynesia,PYF,100.0,35.231539095687424,,49.357,,64.5602,36866.61030042623,1.8216153646875028,3471.0,129503447.0,1526102217.0,,-1899.0,24.1468909474351,68.5378923653847,,7.8,47110.96843565586,61.7374742154907,15.72046525040854,,,,,,,,,
Qatar,QAT,100.0,16.41019568133202,9.0,87.125,102545.86329127896,92.8848,97622.13266018292,-25.12989351441594,11490.0,76552878512.0,31778704021.0,,177467.0,13.9487391601597,85.0004150650272,0.0,0.0,94989.017474207,98.9382407681154,0.242165743136165,Qatar,6375.0,,66.4,,,,,
Romania,ROU,98.8,23.32227583380961,10.0,47.749,20201.858456166166,55.7632,21581.875440563384,3.264534943325586,230080.0,60503973186.0,69790701182.0,1.45071824376782,-35751.0,15.6570250459469,67.1333496502281,13.715710723192,23.7,22480.92372929488,53.7071839518893,18.91471626382365,Romania,5777.0,787.0,66.3,796.0,-145.0,962.0,627.0,312.0
Russian Federation,RUS,95.5,24.212963661876035,11.0,59.183,23994.013671875,70.0992,21098.41466083411,7.249735906788885,16376870.0,343193950549.0,182342712052.0,4.87151474680202,384756.0,16.8548179087007,69.6107173405512,13.5555555555556,3.2,16256.728013147893,74.275919065527,5.968235719574045,Russia,5996.0,924.0,62.7,685.0,-175.0,913.0,609.0,0.13
Rwanda,RWA,22.8,73.62432147190755,6.0,53.466,1780.7417163686316,12.5,3104.2041374070195,0.4859287916489023,24670.0,410364871.0,1843648396.0,1.21369473342003,-21862.0,41.1487495470369,55.8901563931752,63.75,86.3,3606.850042195402,18.1953149858416,42.79756323845086,Rwanda,3483.0,678.0,58.9,908.0,25.0,95.0,692.0,206.0
South Asia,SAS,86.53277846246725,44.606297228291645,8.5,49.30424529953302,5353.196952980793,14.7,4994.741080373606,3.809411353870516,3347020.0,299768291395.0,444954769428.0,2.3437949421929654,-1805393.0,29.16297524600128,65.37860585123595,17.955651703623587,34.88341685351677,6875.807920807688,32.63803481009165,75.11815029745301,,,,,,,,,
Saudi Arabia,SAU,100.0,34.48074986203425,9.0,56.403,53930.82738726219,69.6162,93055.57959811632,-15.826929193661982,2149690.0,244611462740.0,174382373084.0,13.022838193007,465292.0,25.0686289993327,72.7032579683734,19.8675496688742,0.0,40897.67218939496,82.9562773406163,2.366306728607295,Saudi Arabia,6345.0,0.82,63.2,0.82,-47.0,,668.0,327.0
Sudan,SDN,48.0,81.01624136550278,8.0,38.192,4217.01025390625,,6842.272958805453,14.022557439230084,1868000.0,2922296000.0,8823942000.0,2.7129402331584203,66476.0,43.5599841062077,53.7669785515879,30.5164319248826,61.9,6406.961132605445,34.0914394628597,40.165761583908,,,,,,,,,
Senegal,SEN,60.5,78.29008577835911,11.0,42.412,2994.2803271487464,21.7,9049.759327716492,1.0697846196460148,192530.0,2145745378.0,5220267695.0,1.2090991706832,34387.0,42.3643492484461,54.1120274086851,42.6666666666667,39.1,4774.984305321848,46.2747669629858,65.79122940590089,Senegal,4617.0,702.0,58.2,0.72,-114.0,765.0,0.71,208.0
Singapore,SGP,100.0,16.19341859495715,6.0,66.895,87156.18738331502,79.013,133820.22419226178,3.07195500966418,709.0,349400813758.0,296976134636.0,3.04671265935693,41852.0,12.6825690982427,78.3192236422757,23.9130434782609,0.7,80688.6423847776,100.0,8.273199956993366,Singapore,6.62,866.0,73.2,887.0,145.0,99.0,736.0,142.0
Solomon Islands,SLB,55.1,70.68542875956597,,83.806,2353.782352836808,10.0005,7492.038048269104,3.3576406641794705,27990.0,410167598.0,437127813.0,,5853.0,39.9558189907963,56.5263561223931,2.0,48.6,4165.047708629434,23.6630502067213,69.4972619173416,,,,,,,,,
Sierra Leone,SLE,19.7,76.04328664188613,9.0,53.674,2560.0498580759267,6.34442,7943.843894110239,3.613324773924021,72180.0,229002956.0,1818595065.0,0.581670050305266,-356.0,41.8332811142348,55.0124579849396,12.396694214876,74.0,3863.94745445678,40.7669565187099,86.53605462239568,Sierra Leone,4909.0,611.0,49.7,624.0,51.0,825.0,626.0,414.0
El Salvador,SLV,95.4,44.44958413761566,15.0,56.342,7933.736978589991,26.8026,10740.686535793271,1.3076177772310018,20720.0,5508347772.0,10218095724.0,1.05682005889035,-51278.0,28.5774166873057,64.2917607348961,32.1428571428571,21.0,9466.57952319756,69.6982116699219,36.00088411999917,El Salvador,6018.0,791.0,63.5,733.0,-0.16,805.0,816.0,333.0
San Marino,SMR,100.0,22.409385556468543,10.0,,52247.20782764151,,,-0.7427002507407963,60.0,99922166.0,289573692.0,,273.0,14.9213887495944,66.5909560189965,16.6666666666667,,,97.0999984741211,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,51.2,95.26987621481716,,27.84,1341.3899967872794,1.76,,6.9694278827630285,627340.0,675279888.0,1834559212.0,0.681391609413828,-17178.0,47.6216330984,49.9860342210653,13.8181818181818,94.5,,43.8618107408479,46.6641931415805,Somalia,5354.0,599.0,48.1,968.0,0.02,0.41,764.0,187.0
Serbia,SRB,99.9,21.47695754832966,8.0,42.176,14523.53903407022,65.317,17817.156408795934,2.169120755558751,87460.0,13354831835.0,18164549776.0,1.69548003219134,-18789.0,14.3412040790536,66.7748162145044,34.0,21.2,16501.947690046956,60.1388092041016,26.38480788684204,Serbia,5318.0,816.0,66.4,546.0,-66.0,859.0,472.0,303.0
Sub-Saharan Africa (excluding high income),SSA,40.34340266375898,80.61232408653422,8.0,65.45118646753251,4441.357309818528,16.3,9977.099555657802,2.917975011243477,22761886.775,294993279637.0,355499451592.0,1.1640433511632526,-160630.0,43.30273161834522,53.71725997430909,22.538508934072706,65.7662775656608,7072.5673174217645,42.13608247648308,69.4715479728285,,,,,,,,,
South Sudan,SSD,4.8,79.22009940708034,8.0,64.627,1154.8868630410666,3.0,50635.12275972097,17.689332139315056,631930.0,2193229967.0,813888218.0,8.603652968036531,-159822.0,43.0822057568621,54.3829174387196,26.5060240963855,27.5,4657.950193547134,18.8092619601773,82.8557631732366,South Sudan,4071.0,585.0,53.0,512.0,,0.71,553.0,0.45
Sub-Saharan Africa,SSF,39.199650016083766,80.4458933701065,8.0,66.53566751290519,4158.742049188911,16.2,9389.695272931122,2.917975011243477,23890886.175,297492873313.0,374152211920.0,1.1469845899934714,-96126.0,43.25505054504991,53.76912211564808,23.636991028295377,68.02555158156117,6684.399416629185,39.83802489037056,71.49433357242089,,,,,,,,,
Small states,SST,87.6813928879402,41.22631990757118,9.0,54.19295485466312,16566.138189669487,47.7,31563.98591482284,2.7800967996916057,737762.61,55924141165.0,79070911093.0,1.368985728969378,-14697.0,26.879869665531267,65.20077005309756,16.118047673098758,31.175514688873463,26158.3088484274,50.4432480596759,28.65198290711323,,,,,,,,,
Sao Tome and Principe,STP,67.3,76.90588504694298,6.0,21.458,3171.5090583274136,25.82,5474.190663144511,4.503697096391505,960.0,9223190.0,141841884.0,,-1809.0,41.92025602748,54.5081905827022,18.1818181818182,39.2,11983.20836463207,67.3915710449219,35.33111654180522,,,,,,,,,
Suriname,SUR,95.0,44.00501120928392,6.0,51.55,16543.574305137172,42.7638,25731.9913701646,4.854590609459947,160507.61,705850889.0,1366385783.0,,-967.0,28.6859103858659,65.1878265623845,25.4901960784314,11.6,19535.259997173645,66.1828815074718,19.09792862187177,,,,,,,,,
Slovak Republic,SVK,100.0,21.743974176592594,10.0,52.773,30147.99036725414,77.6347,30490.581003274936,-0.185692827685429,48082.0,75133153227.0,72821024972.0,1.10604733307789,2549.0,15.3333740446523,70.5178405978439,18.6666666666667,13.4,35642.32473383105,53.8700628001622,12.471431644674306,Slovakia,6162.0,943.0,67.6,587.0,-0.13,928.0,632.0,269.0
Slovenia,SVN,100.0,22.07268444956293,9.0,52.43,31336.204385888104,73.0987,45490.26316240491,0.8671983193254249,20142.6,31912323851.0,29635080929.0,0.938787933833639,712.0,14.8235852669996,67.157989987121,36.6666666666667,21.4,40280.43303012858,53.6612160294144,14.591701298037812,Slovenia,5741.0,901.0,70.0,896.0,4.0,892.0,644.0,261.0
Sweden,SWE,100.0,27.54814957575078,9.0,59.171,48772.06960572773,90.6102,127476.49574959894,2.255764780434191,407310.64,139202773136.0,138393588904.0,1.07374144708625,80534.0,17.343759463192,62.9579789502128,43.5530085959885,51.9,85644.36394098071,86.6158654081858,7.685058026695913,Sweden,7289.0,929.0,71.4,935.0,208.0,232.0,766.0,191.0
Eswatini,SWZ,64.1,61.48552187370182,7.0,39.245,8391.07006084602,25.643,20583.386342040547,5.3247052182582735,17200.0,1822299425.0,1508467427.0,1.74960240174858,-12582.0,36.7817992890347,59.8218430407438,6.15384615384615,68.8,10972.288841822314,23.2660261759632,33.745873423436144,,,,,,,,,
Sint Maarten (Dutch part),SXM,100.0,27.06910479547625,14.0,,44587.591150076594,,,4.0077851821110215,34.0,20911152.0,162263329.0,,536.0,19.6749529642528,72.6805705669642,,0.0,,100.0,,,,,,,,,,
Seychelles,SYC,100.0,29.864341375132742,10.0,,25435.22898943618,54.2596,,-1.0031864187135824,460.0,476244154.0,971365780.0,1.26370471979916,1719.0,21.3733161117043,71.5689245963098,43.75,1.4,,43.094803568632,,,,,,,,,,
Syrian Arab Republic,SYR,90.0,73.36887145718539,9.0,32.334,,29.9798,2573.555095007699,38.2145477487644,183630.0,2271904133.0,3569707574.0,,-827496.0,40.5548593027672,55.2752903557743,12.4,0.6,3923.828514916943,75.7529067188542,38.10408812409537,Syria,3462.0,464.0,56.3,448.0,39.0,685.0,363.0,643.0
Turks and Caicos Islands,TCA,100.0,25.8251845191263,13.0,,27484.64144324992,,,1.2612914263853412,950.0,,,,1658.0,18.8307608250239,72.9176342029777,,0.4,,91.8737937193851,,,,,,,,,,
Chad,TCD,7.7,98.20444030823025,10.0,60.926,2377.511371857513,3.5,13554.907810318342,-6.992069659943866,1259200.0,2222546993.0,883009103.0,1.52397076587984,-48918.0,48.5266754239477,49.4139321327334,14.8936170212766,72.7,4910.998426337072,22.8011258828974,89.7647452724175,Chad,4323.0,751.0,50.5,474.0,-0.03,889.0,593.0,358.0
East Asia & Pacific (IDA & IBRD countries),TEA,97.33504701031733,30.043950004692963,9.0,65.93430128498767,12283.974340701076,44.1,18763.29383904266,2.5308980469026494,15866308.4,3090774103015.0,2260570341178.0,1.694586395288527,-997419.0,21.07677303901646,70.15313578120484,20.064178348252007,14.510281636142498,15342.668019700151,54.02108770617277,40.74773857956395,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,98.33189254661788,28.82102245531071,10.0,53.47614245745119,19866.19915716644,59.4,20876.21539029918,2.2862125443609926,22988615.0,960656970939.0,901846379714.0,3.070621598485165,1115543.0,19.74630968411459,68.5135641319666,18.88641425389755,6.915551489230362,17314.356653545354,68.0719889181919,18.92644238387209,,,,,,,,,
Togo,TGO,44.7,74.43688400951612,10.0,56.857,1879.6683551724268,7.12,2691.0783850253497,2.2027014975329,54390.0,793105082.0,1877552795.0,1.67442289494562,-1976.0,41.4586839132579,55.6964323825485,17.5824175824176,81.0,2401.140069029167,39.7162551272934,80.2507813639408,Togo,3768.0,479.0,54.2,772.0,-89.0,733.0,597.0,416.0
Thailand,THA,99.6,25.30128238039821,9.0,68.856,15791.171476220708,39.3161,15388.072952685794,0.7221135734125141,510890.0,209599961999.0,198969702415.0,1.33732679725458,32500.0,18.10770407317,71.5683231839936,6.09137055837564,22.6,12614.73004138309,46.9521043776171,48.7320077388859,Thailand,6202.0,866.0,68.0,885.0,314.0,914.0,884.0,174.0
Tajikistan,TJK,98.0,59.78876041754172,9.0,37.283,2975.470974760923,18.98,7835.525042867809,6.866250949797006,138790.0,1027691782.0,3125349240.0,1.28197181934631,-7660.0,36.3116103491041,60.7331753017178,19.047619047619,48.1,4383.395742723581,26.478832244873,30.2575356134657,Tajikistan,5124.0,844.0,61.4,847.0,17.0,742.0,633.0,196.0
Turkmenistan,TKM,100.0,44.53857479685736,12.0,41.786,12714.813724036265,14.9968,37442.675803337006,-5.153297787522064,469930.0,9667476357.0,6194821417.0,,9936.0,29.7155943672304,66.7187894661482,25.8064516129032,0.1,15664.740466412464,47.0100189007695,31.03269205486658,Turkmenistan,5791.0,0.96,61.7,701.0,92.0,,633.0,301.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,97.2323920529293,38.8552208753706,14.0,59.455567713265545,15215.46122934712,54.7,22357.551334143027,3.0043095168452254,19918349.61,888558814183.0,1004876400832.0,1.2089941702317342,-743824.0,25.885153165313607,66.61949814891096,24.200362100181064,28.488135709478144,18262.80255889089,79.35482581701685,31.841669371145787,,,,,,,,,
Timor-Leste,TLS,67.3,70.34455902889677,9.0,64.422,3107.5718458796646,18.6,4976.9397807668265,7.202728578787102,14870.0,27153785.0,629686673.0,2.32446540880503,-20.0,39.1229919722454,55.6162128365245,38.4615384615385,18.0,5080.961821172254,29.5043315008419,58.0281785501947,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,92.77991064145876,57.64665027837741,9.0,42.15149358366229,7985.238930788922,27.4,12247.60616255256,2.8102491555726417,10058179.0,242959687527.0,367583254650.0001,3.220611295261139,-3446767.0,35.00172599143516,60.71771014076912,18.07875894988066,11.28818086871045,12265.046525619066,50.38510771638402,43.70837567677255,,,,,,,,,
Tonga,TON,100.0,64.1470922289345,15.0,53.927,5471.796794023025,38.6513,7304.876467442658,5.201957889172107,720.0,13539004.0,197738005.0,,-2610.0,36.7307601677742,57.2609453791413,0.0,1.9,15261.502242747029,23.2434422818439,39.12262769689765,,,,,,,,,
South Asia (IDA & IBRD),TSA,86.53277846246725,44.606297228291645,8.5,49.30424529953302,5353.196952980793,14.7,4994.741080373606,3.809411353870516,3347020.0,299768291395.0,444954769428.0,2.3437949421929654,-1805393.0,29.16297524600128,65.37860585123595,17.955651703623587,34.88341685351677,6875.807920807688,32.63803481009165,75.11815029745301,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,39.199650016083766,80.4458933701065,8.0,66.5356675129052,4158.742049188911,16.1,9389.695272931123,2.917975011243477,23890886.175,297492873313.0,374152211920.0,1.1469845899934716,-96126.0,43.25505054504991,53.76912211564809,23.636991028295377,68.02555158156117,6684.399416629183,39.83802489037056,71.49433357242091,,,,,,,,,
Trinidad and Tobago,TTO,100.0,27.079143317724725,7.0,61.515,29825.46287530169,65.1,53515.61346931967,-9.013465620915357,5130.0,10974119406.0,9222438889.99999,0.752974392707466,-575.0,19.6026276449887,72.3901010958317,30.952380952381,0.4,34503.77866415471,53.926665238022,16.759547325277502,,,,,,,,,
Tunisia,TUN,99.9,36.157340649393625,9.0,40.296,10782.543838244115,46.5,9952.131678344474,4.213704764365161,155360.0,13441291677.0,19802410245.0,2.13959162946471,-25229.0,24.7048700152882,68.3260271819702,31.3364055299539,12.5,14958.76329897317,67.8807907104492,19.65841415159545,Tunisia,5132.0,609.0,66.7,711.0,-231.0,815.0,514.0,0.32
Turkiye,TUR,100.0,34.82652308747068,12.0,46.014,25890.054890105785,53.745,31223.728172752515,7.880941101126069,769630.0,149757321288.0,203777151693.0,1.8128485572372897,1063140.0,23.862729110196,68.5188387624971,14.9090909090909,13.3,32941.96457035563,87.2167107972537,28.8142296804772,Turkiye,5514.0,851.0,67.7,653.0,-19.0,806.0,391.0,382.0
