Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
United Kingdom,GBR,100.0,27.22157283836165,11.0,56.858,38336.59618444192,87.48,86177.4061084145,1.5477686420474868,241930.0,450842961928.0,671976991387.0,2.4178174835809902,172088.0,17.7651954603721,65.2614604980162,22.4615384615385,4.2,82193.52014077129,81.2905667759508,12.133290795534329,United Kingdom,6881.0,935.0,69.52,889.0,367.0,425.0,739.0,184.0
Georgia,GEO,100.0,27.657182690454725,9.0,53.639,10059.98206039542,36.94,15237.461286368703,0.2911664714226276,69490.0,2377197898.0,7839338184.0,2.91212426772649,-39290.0,18.7052902577823,67.6326862206997,12.0,28.7,12906.079221787955,56.1683526759979,55.2276384593053,Georgia,4254.0,533.0,63.9,659.0,-272.0,321.0,443.0,0.25
Ghana,GHA,56.5,67.47377743460896,11.0,69.474,4933.652543490927,10.6,7542.943217505605,15.205278739660486,227540.0,15760752734.0,13577286300.0,0.593208552483374,1005.0,38.9368742219373,57.706675235943,,46.5,3790.301789847041,51.9197918381031,72.1818583083342,Ghana,5057.0,685.0,55.18,679.0,38.0,898.0,709.0,152.0
Gibraltar,GIB,99.9,27.72876829907968,10.0,,,65.017,,,10.0,1181783990.0,19720597526.0,,155.0,18.153860563864,65.475038246589,,0.0,,100.0,,,,,,,,,,
Guinea,GIN,26.2,83.94270439490242,6.0,54.928,1789.9747303356132,3.1,5863.980703892687,11.515961112342453,245720.0,2099382550.0,2306068774.0,2.2450873570406897,-32808.0,44.0007973204977,52.4176606123995,,76.4,2947.7749753349094,34.3313936933767,84.74409624610189,Guinea,3652.0,542.0,51.14,646.0,0.0,794.0,657.0,285.0
"Gambia, The",GMB,49.9,82.77799120986583,9.0,42.988,2064.814381216122,12.4492,2171.1762082380874,3.8451602137207175,10120.0,119777558.0,380313971.0,0.792325301857297,-2332.0,44.0829584730418,53.2544138315678,7.54716981132075,57.0,2554.0459256793674,57.3207304207091,74.2727757710023,,,,,,,,,
Guinea-Bissau,GNB,14.9,78.83381553924808,9.0,61.338,1401.8499404414815,2.89399,3282.3915279896464,-0.0272211604902992,28120.0,130272677.0,120587288.0,2.3337219325900103,-1442.0,42.8493357066494,54.3539743002447,14.0,87.8,2774.410200269413,40.8686027526855,76.522146197204,,,,,,,,,
Equatorial Guinea,GNQ,65.7,65.52151217027132,6.0,55.35,30011.927440962525,13.9432,183675.28963630585,4.85478204392102,28050.0,14765512628.0,2774598016.0,,17860.0,38.2818715050758,58.4263573622537,10.0,4.4,32510.1409526012,59.0106940671203,18.64606624602821,,,,,,,,,
Greece,GRC,100.0,22.41827144574696,10.0,39.059,24582.97419575074,55.07,53058.04988115262,-0.3345699257842511,128900.0,33131895828.0,61361132248.0,2.47639628901893,-65364.0,14.6705906498264,65.4403133152416,21.0,14.2,51405.514756269935,76.8679797449322,29.63380174592202,Greece,5096.0,812.0,70.16,373.0,-308.0,959.0,544.0,352.0
Grenada,GRD,90.2,34.87533634664581,12.0,,10575.105626861648,32.0,,3.926150008652371,340.0,34210346.0,330938997.0,,-197.0,23.3306288212317,66.8972152392606,13.3333333333333,11.5,,35.8652755773132,,,,,,,,,,
Greenland,GRL,100.0,30.57365877834221,,,52389.325351823965,64.896,,3.445331811921065,410450.0,482221881.0,859814425.0,,-553.0,21.7187995350312,71.034555637747,,10.1,,84.8864593505859,,,,,,,,,,
Guatemala,GTM,86.8,65.73350633877986,16.0,63.318,7258.316674678833,16.0,10712.349087292723,3.377750844125927,107160.0,9933979989.0,16804780769.0,0.475870730886697,-32624.0,38.0849047722887,57.9383453416222,13.2911392405063,67.4,11840.057210383013,52.3523385176,38.1209424194401,Guatemala,5856.0,802.0,60.66,865.0,18.0,821.0,808.0,349.0
Guam,GUM,100.0,41.01176492097301,,54.911,,61.5342,,3.430979133226316,540.0,138355988.0,1237651019.0,,-2996.0,26.9725035396395,65.7684549736819,,0.5,,94.0777276704115,12.3899908544356,,,,,,,,,
Guyana,GUY,85.1,48.54901205545635,6.0,49.437,10626.825667446348,30.5,15752.890973684704,4.727615066650557,196850.0,1436054321.0,1996114390.0,0.825543220373685,-7152.0,31.0768556664078,64.0113709376468,31.3432835820896,28.7,12564.072246430753,26.3999996185303,30.53454927267794,,,,,,,,,
High income,HIC,99.8951446927905,24.99034639664022,10.0,55.78210878827057,40104.86234327308,73.7,63294.13425076881,2.126151820135945,51969743.815000005,12391942644521.0,12617550659551.0,2.668748370965816,4838551.0,16.87425280549118,67.52308684357354,23.033117224461183,9.909883107525635,59065.20713694742,79.07613389479165,9.4240758294731,,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,15.673255278396711,9.0,57.781,52149.6812694206,72.9,38717.04665689557,3.544808385407805,1050.0,442885440945.0,504699704417.0,,35557.0,11.6745574020273,74.4871693212986,,0.2,82796.11822698812,100.0,6.967854673530529,Hong Kong S.A.R. of China,5484.0,826.0,,0.88,218.0,0.38,0.58,183.0
Honduras,HND,83.6,61.31299535270747,12.0,56.207,4016.346091018008,18.12,7281.95876123991,3.579787426137557,111890.0,4387491911.0,9385115146.0,1.13179437578958,-5891.0,36.8121668237795,60.0397368858438,19.53125,49.3,7156.947927025407,52.6641557109031,41.19369616768869,Honduras,4602.0,779.0,61.9,0.7,-4.0,871.0,796.0,294.0
Heavily indebted poor countries (HIPC),HPC,31.897966049350103,84.69299653202815,8.5,66.01717739499719,2107.5413555583805,,5325.436174680285,5.770544936566097,19394820.22,112692338339.99998,167091172213.0,1.0919303641932951,-1082696.0,44.5510979332846,52.60304746225486,21.49832163564236,77.85462088661332,3767.190190993376,32.58419258449271,78.39666353639372,,,,,,,,,
Croatia,HRV,100.0,22.375043498933024,8.0,43.09,20482.237216881607,61.94,23747.306377533205,1.411502963319407,55964.0,12173892832.0,20821945742.0,1.65593775106979,-4794.0,14.956213396462,66.8433180453821,23.841059602649,29.4,31563.035904779645,55.3042888624873,13.000618274661331,Croatia,6028.0,776.0,67.54,542.0,-247.0,924.0,572.0,271.0
Haiti,HTI,37.9,58.56435095647355,6.0,56.454,2830.190805597091,9.8,9046.240037517538,8.20779379091175,27560.0,869443097.0,1487771933.0,,-29658.0,35.4691996207858,60.5644835699086,4.21052631578947,82.2,4608.4651207666,47.4314843495779,74.3008845408301,Haiti,4413.0,749.0,38.64,482.0,246.0,717.0,557.0,284.0
Hungary,HUN,100.0,21.123818354795684,13.0,47.052,23205.310668404007,70.58,24378.71237787409,2.8771245355042794,90530.0,103594387079.0,95206528972.0,1.0292472545828,15286.0,14.4764654257805,68.5314900042081,8.80829015544041,16.5,23912.69625084425,69.5772326660156,8.57322785868027,Hungary,4683.0,906.0,66.12,569.0,-0.14,0.93,582.0,315.0
IBRD only,IBD,92.76914947358786,36.67986544272527,9.0,58.19020559613538,10702.090077170837,31.5,14793.609025648952,4.785569810667539,70780028.947,6000067667114.0,5716869870139.0,1.874036283817861,634440.0,24.9071730943644,67.90421043675079,19.519682195738525,15.879539249156675,14458.785138185003,51.7855203403866,46.18173262307027,,,,,,,,,
IDA & IBRD total,IBT,82.43569027016504,44.45640306760847,9.0,58.82221423425011,8867.357969563378,25.7,13573.436555322647,4.916628530320288,96067023.777,6354741688350.0,6173952556708.0,1.8524503616273988,-4516794.0,28.85343180461032,64.9027579425587,19.2763854571126,21.39713646016757,12734.276060748482,47.72413391526134,51.059453145397626,,,,,,,,,
IDA total,IDA,51.318949556050605,72.8806679701206,8.5,61.23450767986965,3356.232437409095,7.9,5630.804183130612,5.770544936566097,25286994.83,354674021236.0,457082686569.0,1.527134499511145,-5151234.0,40.72239484410265,55.87544084703605,18.931375896210312,65.63478402714341,5102.550684709164,35.50890706159584,68.75148435060055,,,,,,,,,
IDA blend,IDB,67.75342827517632,73.51544322454059,9.0,62.03878719050933,4882.994389543385,11.8,6440.641757904269,3.926150008652371,4898287.609999999,210029620318.0,200616576137.0,1.385050209956996,-2077503.0,40.96458146004335,55.72241675463627,13.717948717948715,62.20403253689516,6525.616210057274,42.915932317606575,63.537235917484544,,,,,,,,,
Indonesia,IDN,96.0,41.41342116107058,9.0,64.404,9530.290711367175,14.52,12634.016223484845,3.753878753236535,1877519.0,189992819858.0,191468541092.0,0.711549473406383,-28869.0,27.5364232933295,66.4915446182363,18.5714285714286,30.1,6070.724834901475,51.1593933105469,51.2865487748644,Indonesia,5368.0,834.0,61.64,0.77,352.0,962.0,764.0,229.0
IDA only,IDX,42.30802915100437,72.53474044021351,8.0,60.79618110019118,2519.697552960725,5.8,5084.952617958172,5.858579203015793,20388707.220000003,144644400918.0,256466110432.0,1.687029660965634,-3073731.0,40.58985186301691,55.95918729729229,20.232508532423207,69.23756807888552,4048.824301278998,31.45521811352657,71.65129416270189,,,,,,,,,
Isle of Man,IMN,100.0,25.39091041940669,,,,,,-3.6836849165644736,570.0,,,,-277.0,16.4819854270791,64.9123431098779,,3.5,,52.0555317322629,,,,,,,,,,
India,IND,79.9,47.16226625515559,8.0,49.418,4819.642882187311,11.1,4354.281204344959,7.934387477929604,2973190.0,292372557767.0,489062067155.0,2.61816634758562,-198935.0,30.4154795250561,64.4911322144707,11.0091743119266,34.8,6261.253715822834,31.5898935604399,79.6487446201012,India,4.72,511.0,58.02,609.0,65.0,0.83,544.0,295.0
Ireland,IRL,100.0,32.348699916018035,10.0,52.073,46726.21576653661,76.92,201467.24347701564,2.4374790995117337,68890.0,118178225969.0,70410292636.0,0.509289132793347,-22411.0,21.4888833624774,66.4288763887645,15.0602409638554,6.9,95733.1865496242,62.2529318511038,13.374612838475564,Ireland,6965.0,962.0,70.34,902.0,297.0,573.0,721.0,237.0
"Iran, Islamic Rep.",IRN,99.5,32.651919473843506,8.0,36.641,17021.371679292053,22.73,17555.525371234664,18.9538841448278,1628760.0,83224535818.0,94362572255.0,2.68660846849974,-57823.0,23.2783168730676,71.2923376098067,3.10344827586207,0.9,21089.30709136289,71.7633634041294,40.71132406174607,Iran,4609.0,0.6,65.28,764.0,,678.0,529.0,525.0
Iraq,IRQ,99.3,73.06478941900174,6.0,37.723,14402.03408939552,7.1,32665.20346063535,2.6697693827682656,434320.0,89988934635.0,39382096587.0,1.89956836613945,753907.0,40.9536621661504,56.0511596510963,25.2307692307692,1.3,17379.33322767859,69.2222213745117,28.86561122564219,Iraq,4.66,0.73,60.86,315.0,-15.0,789.0,0.41,449.0
Iceland,ISL,100.0,31.12321421875585,10.0,69.821,42004.44761105966,96.2098,94552.392373499,3.507314987342156,100250.0,5063359924.0,4771986726.0,,-277.0,20.7043686816346,66.5237088210497,39.6825396825397,77.7,78158.51640784182,93.514892578125,11.804675932962928,Iceland,7591.0,979.0,71.6,905.0,236.0,759.0,817.0,157.0
Israel,ISR,100.0,45.73900635652689,13.0,60.847,32483.742187273827,70.8,95254.02601299292,3.421560376140363,21640.0,60445100000.0,58709900000.0,5.51022054656508,16549.0,28.1383775465131,61.5194273809556,20.0,2.9,65494.415702129896,91.7276502819515,7.835691566065141,Israel,7111.0,903.0,71.56,681.0,0.15,862.0,611.0,319.0
Italy,ITA,100.0,21.48408349435417,12.0,43.608,36281.10142435061,55.83,62752.08391485811,1.702379823175022,295718.0,495941922403.0,486610079797.0,1.41946238544527,252524.0,13.9714989786725,65.0318565461314,21.4285714285714,14.4,78986.84415008302,68.7608794235259,17.23377203220809,Italy,5839.0,869.0,71.3,0.57,109.0,908.0,651.0,388.0
Jamaica,JAM,93.1,37.152052158625246,6.0,55.451,8830.650794790497,33.79,14194.148086420562,6.571903616308973,10830.0,1715431643.0,6178704182.0,0.929536056664277,-10498.0,25.4123638829475,68.4009695465711,12.6984126984127,12.2,11938.812881529782,54.2478817703732,37.51820501595059,,,,,,,,,
Jordan,JOR,99.5,57.15689193723927,10.0,33.364,9738.537469261935,37.0,23658.54160164261,4.6068152259388455,88780.0,7108630568.0,20661754648.0,4.65572090662121,-146181.0,35.0661696406183,61.3507351761256,10.8333333333333,2.9,17552.06338281964,84.9592629639423,9.871662666581496,Jordan,5132.0,829.0,67.06,693.0,-173.0,,469.0,345.0
Japan,JPN,100.0,21.184512949614444,9.0,56.44,37605.97426145393,79.4964,75215.78078656115,-0.7560931194024363,364500.0,796680155053.0,885978901162.0,0.956761841659896,67904.0,13.1960930297784,62.2912286364192,7.91666666666667,4.7,68120.69970930983,91.0265277326652,9.319310908481931,Japan,5968.0,905.0,73.24,753.0,,692.0,708.0,171.0
Kazakhstan,KAZ,100.0,38.80845811892236,9.0,66.985,21367.21805953721,61.9066,32907.89538249673,4.785569810667539,2699700.0,92272840271.0,44537819001.0,1.04690637071706,-4512.0,26.1747818948988,67.4460649900099,24.2990654205607,1.3,19911.287098397665,54.69208192838,29.208204927826927,Kazakhstan,5759.0,892.0,61.6,0.84,-175.0,877.0,667.0,184.0
Kenya,KEN,38.1,79.00724623116668,8.0,71.96,2847.270682868462,10.5,6384.736071558219,9.522972211548478,569140.0,5724599361.0,15990910463.0,1.48957729008126,-42928.0,43.1708649113182,54.6416536087075,9.82142857142857,76.2,5288.604288502899,31.8558130142761,60.3859276717689,Kenya,4547.0,831.0,54.54,628.0,56.0,911.0,667.0,194.0
Kyrgyz Republic,KGZ,99.8,47.5055544003338,9.0,59.176,3588.679888240255,19.8,2058.132823327677,8.656316808811866,191800.0,1669978729.0,5372871663.0,3.20725902845126,-12503.0,30.7597850546974,64.7498586417424,23.3333333333333,22.4,2539.4532157097183,35.218916221918,34.9804739799448,Kyrgyzstan,5208.0,856.0,62.44,703.0,-81.0,892.0,0.58,182.0
Cambodia,KHM,42.3,51.1078073469126,,82.568,3583.482297394369,4.94,3686.820951400946,2.6384360853477062,176520.0,7827088311.0,7020685650.0,1.21900137646164,-52874.0,32.4283491051289,63.4508648344635,20.3252032520325,64.4,3275.8401693775018,23.9411047582349,56.2800241776482,Cambodia,3899.0,606.0,59.68,956.0,245.0,0.89,713.0,352.0
Kiribati,KIR,76.7,59.753523725186334,,,1896.324899376878,10.7468,,-0.5420720062914057,810.0,5815499.0,109169124.0,,-1093.0,36.0567845819529,60.3429696127676,8.69565217391304,48.7,,49.5800786695548,,,,,,,,,,
St. Kitts and Nevis,KNA,100.0,31.598658974901085,12.0,,23457.893887807608,64.0,,-0.643441223095877,260.0,53878586.0,224080225.0,,-202.0,22.2439563710586,70.3952543958497,6.66666666666667,1.3,,31.2035138804223,,,,,,,,,,
"Korea, Rep.",KOR,100.0,20.77463641260289,9.0,59.215,35061.5531929083,84.07,77241.79341452268,1.2920829065387949,97310.0,542684456171.0,519383287771.0,2.39205949733254,281866.0,15.1880390437584,73.1085643578894,15.6666666666667,1.6,44413.91671030951,81.9087898200378,20.76497460677701,South Korea,6003.0,775.0,71.34,618.0,,844.0,0.61,206.0
Kuwait,KWT,100.0,29.02704631807669,9.0,69.149,82089.72613314496,70.45,149073.51168218686,7.487252360966124,17820.0,9720305768.0,30579743052.0,3.41374157981372,127777.0,22.0573564777009,75.9889871966797,6.15384615384615,0.0,46893.60896194025,100.0,0.589700862755826,Kuwait,6221.0,889.0,69.6,934.0,,,794.0,95.0
Latin America & Caribbean (excluding high income),LAC,96.28823838791928,40.88748119736746,12.5,60.05961766259748,14244.848489511558,42.1,21708.7187198262,4.2341824732107085,17896106.61,868344227846.0,924439744254.0,1.26477567191101,-748427.0,27.00976095843344,66.05875446173984,25.87453021104365,29.35097794169944,17701.35699244378,78.0274964256144,31.924366662144923,,,,,,,,,
Lao PDR,LAO,76.4,57.10364127947588,5.0,59.681,4780.947330001665,10.7477,21903.32924820488,7.528859304956882,230800.0,2910592983.0,10156179862.0,0.199455064976167,-28871.0,34.9125430397219,61.1389085835234,25.0,62.4,11250.703189907945,31.7422801040872,81.2324442154023,Laos,4876.0,693.0,58.16,,0.23,,741.0,387.0
Lebanon,LBN,99.5,38.15065679656021,9.0,42.045,16121.335238646026,61.2498,21082.565520677508,7.486051875492336,10230.0,5364410690.0,22681914479.0,3.99214379436289,124427.0,25.9164317111118,67.9317945765853,3.125,5.6,28679.829641164208,88.0195066808075,20.238782870814912,Lebanon,4573.0,713.0,65.52,621.0,-14.0,856.0,442.0,339.0
Liberia,LBR,9.3,77.94681075189325,6.0,75.311,1156.9531944800333,2.6,2762.011648007721,7.797157163659293,96320.0,19057206.0,1715868510.0,0.567439252336449,-25710.0,42.3870583496368,54.3794613522596,10.958904109589,86.2,1406.0555044458984,49.1773247639526,78.01264777388536,,,,,,,,,
Libya,LBY,78.7,49.13063244883241,9.0,39.799,26826.072975673305,15.2,113721.0916344282,5.981930503721827,1759540.0,55192049012.0,23838116253.0,3.74560382719202,5211.0,31.4966636741619,64.1079955707154,16.5,2.6,31664.03646735136,88.0727920532227,19.49288360790212,Libya,5754.0,855.0,65.14,712.0,-74.0,791.0,633.0,316.0
St. Lucia,LCA,95.3,32.67196537805334,10.0,55.873,13443.426251246676,45.865,15015.056773663578,2.0133687076049824,610.0,76618755.0,653412344.0,,-135.0,22.7459853464784,69.6201614842412,16.6666666666667,12.4,25283.4582085924,18.6193081275177,22.82435062755889,,,,,,,,,
Latin America & Caribbean,LCN,96.56923455301602,40.580703029985074,13.0,59.748290957485686,14689.6911199798,43.0,22522.58697066221,3.744875785722101,20046496.61,1063577319853.0,1118255775304.0,1.3045875396481983,-816232.0,26.817105968523062,66.0833944963661,24.48589191774271,27.9411911085897,18223.67790934478,78.76979060969589,31.27417060536653,,,,,,,,,
Least developed countries: UN classification,LDC,37.82324347829944,75.098963828981,8.0,61.97987930893548,2409.459076957834,4.8,5467.0114102956,5.823999487959156,20359560.22,175699855001.0,212139394363.0,2.027294803376435,-1829665.0,41.47036043640955,55.22094810669094,21.624207630666188,74.11861521614208,3968.9671796434095,30.77169005318572,74.02294495691304,,,,,,,,,
Low income,LIC,30.077646650454813,82.92533910955689,9.0,60.39783069563729,1596.1138554644062,5.4,6295.158268750083,5.797272212262627,13616767.12,40773459819.0,85848661655.0,2.0374375255802337,-1592125.0,43.91063236609739,52.95200693452996,18.91698045544199,64.73737258046043,3617.412126901291,32.6854591692447,72.44599627329113,,,,,,,,,
Liechtenstein,LIE,100.0,22.39022288377923,9.0,,,89.4077,,,160.0,,,,231.0,15.5920809935648,69.642442376795,24.0,55.5,,14.4124545370445,,,,,,,,,,
Sri Lanka,LKA,87.0,37.66338996407018,9.0,50.53,10249.167063771449,,10527.966671867953,10.463447180026762,62710.0,8977326735.0,15838274971.0,2.15519951243996,-41955.0,25.178419778154,66.8511754056245,5.77777777777778,52.9,11663.362699295278,18.2617686748284,40.73897488085129,Sri Lanka,4225.0,824.0,65.16,0.8,155.0,823.0,761.0,197.0
Lower middle income,LMC,75.15408487336806,54.25171467970555,9.0,54.388835086024166,5060.205983986678,13.6,5916.380986553866,7.100275501150492,18693685.0,928737226603.0,1247758883312.0,2.114282116423516,-3772750.0,33.58483340268826,61.90557009260855,17.74628879892038,43.32969882300859,6562.663103987095,36.66271811949567,68.35143587166884,,,,,,,,,
Low & middle income,LMY,82.34344004063826,44.79811549137785,9.0,58.74983137990549,8326.184317719406,,13134.216208265296,4.85478204392102,75963834.677,5358058008486.0,5353766476918.0,1.7027918092390832,-4893609.0,29.07035204867448,64.8919079765885,19.65628760529482,22.732568901204687,12339.226963980582,47.1624760462192,52.36966164474145,,,,,,,,,
Lesotho,LSO,20.6,61.42791465322498,7.0,55.448,2291.4956531127013,10.0,4116.994353607212,2.1820480175295245,30360.0,666181601.0,1466989431.0,2.1482397878668498,-6425.0,36.5173572255966,59.4474561832758,26.6666666666667,40.8,3682.9007221988286,29.8970340055453,33.90537262618121,,,,,,,,,
Late-demographic dividend,LTE,98.71218892125076,27.36480788032376,9.0,64.80274975298505,13690.890629868543,,18003.418336076968,3.469147060284236,44524782.947,4692727423026.0,3986273449379.0,2.0667770636623586,618392.0,19.55456211407117,71.4587959121643,18.28507587747881,13.558390526718624,17533.173998111284,57.80706928280736,36.67163432429999,,,,,,,,,
Lithuania,LTU,100.0,21.965529502291734,10.0,50.028,23275.25175535882,67.23,30821.64611765331,2.505180932229252,62674.0,29440234712.0,31980378236.0,0.769173393857888,-21387.0,14.7354734476235,67.084553426923,24.4604316546763,23.9,26450.42301785861,66.8536758422852,10.21877252975791,Lithuania,5771.0,919.0,64.7,503.0,-277.0,957.0,557.0,277.0
Luxembourg,LUX,100.0,24.744869396616465,12.0,55.274,96636.426643956,91.9499,185755.6931424912,3.265977218991935,2574.46,18589466586.0,27309273416.0,0.358937251707305,10273.0,17.0661882766187,68.9684008305906,21.6666666666667,4.2,210547.2765499884,89.4405768017292,5.761898501183276,Luxembourg,6964.0,914.0,70.9,917.0,49.0,403.0,726.0,227.0
Latvia,LVA,100.0,21.450327153882352,11.0,50.697,19416.516738212536,73.1199,24619.587599572493,2.8785672948142604,62227.0,13973003114.0,17226850666.0,0.942934638140067,-11914.0,14.3633730595707,66.9611259226785,23.0,40.4,25865.960117424343,67.8331638942219,9.367914008682906,Latvia,5125.0,851.0,64.9,564.0,-42.0,895.0,588.0,232.0
"Macao SAR, China",MAC,100.0,15.277783870330971,10.0,69.345,133111.61664261651,61.31,44569.753117031,6.9455014054725694,29.9,869949098.0,9029831564.0,,6820.0,12.2655633586435,80.2835326851597,,11.1,165671.90122471855,100.0,4.107162842753217,,,,,,,,,
St. Martin (French part),MAF,100.0,40.94602204167002,,,,,,,50.0,,,,-470.0,27.3088221485963,66.6979651513729,,,,100.0,,,,,,,,,,
Morocco,MAR,96.4,43.63990872836129,9.0,44.058,7307.6123046875,55.4161,11928.81565958868,0.5331724619263838,446300.0,18713705711.0,42831942412.0,3.46275007931538,-65251.0,28.748790501187,65.8772894808751,16.9620253164557,10.9,13111.092767041871,59.4348555979895,39.95511906617399,Morocco,4.97,676.0,62.82,757.0,-184.0,845.0,641.0,281.0
Monaco,MCO,100.0,22.846726416527417,11.0,,,87.0,,1.1615664969420152,2.027,,,,906.0,12.9987611996197,56.8955086283887,19.047619047619,,,100.0,,,,,,,,,,
Moldova,MDA,99.5,24.01065159660129,9.0,63.369,7254.662490323135,34.65,7929.116058025227,7.424222019975218,32860.0,2152847892.0,5208490229.0,0.27407991661782,-81215.0,17.3316030300694,72.1829774166136,19.8019801980198,22.1,7742.786698913531,39.3614196777344,56.68429236924198,Moldova,5996.0,826.0,61.76,602.0,-52.0,955.0,564.0,314.0
Madagascar,MDG,18.7,79.97578845330503,5.0,85.84,1463.6175692644745,2.3,1871.7680318368057,5.466174863333691,581795.0,1139331078.0,2278494690.0,0.592764957720632,-2334.0,43.2554259706515,54.0856517127504,17.4863387978142,83.3,2043.510014371861,28.3988032871081,86.1079263289671,Madagascar,3551.0,673.0,55.58,487.0,-54.0,854.0,588.0,194.0
Maldives,MDV,99.2,33.9680931881489,7.0,49.217,13988.597386542926,38.9301,13404.364548384276,6.910537811510807,300.0,161606761.0,1554501652.0,,6800.0,24.2745942536283,71.4625482785186,6.49350649350649,1.2,24165.077509395844,37.475963433544,23.99126001456666,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,91.85412136653186,55.1777455405269,9.0,44.01961995364213,13006.161591467366,22.4,25536.749843284302,5.277484849551485,12646760.0,1456216545903.0,1016497703212.0,4.4300541760886105,-759181.0,34.12032024174014,61.83710453654097,14.680134680134673,7.191387865913173,19512.483035303863,52.34419051458372,37.91787748087148,,,,,,,,,
Mexico,MEX,99.1,44.85163562792044,14.0,58.226,18004.793560754235,39.75,32702.46999147094,4.542214937769046,1943950.0,370082335000.0,392334720700.0,0.455502051174913,-128485.0,29.0183118156619,64.6984476739343,36.8,9.0,22468.924681109067,76.6585199140734,26.59157065658389,Mexico,7.32,767.0,65.38,788.0,-97.0,633.0,722.0,278.0
Marshall Islands,MHL,90.4,67.43915026803849,9.0,,3589.668803837439,12.5,,6.2465252080586,180.0,251480603.0,467293795.0,,-1759.0,39.3891363114802,58.408370446722,3.03030303030303,12.0,,74.2705132518924,,,,,,,,,,
Middle income,MIC,86.85656060908934,42.15452857256232,9.0,58.63928775131252,8910.632650185587,,13308.913105832848,4.785569810667539,62347067.557,5317284548667.0,5267917815263.0,1.6994878024291042,-3301484.0,27.78934318981264,65.92255690515715,19.85248631929573,21.616044304915043,12729.294626146491,48.41212810619571,50.98260635444276,,,,,,,,,
North Macedonia,MKD,99.6,27.16848693238324,13.0,37.395,12056.905455025344,57.4499,11177.838190396227,1.002998266724347,25220.0,4272580852.0,6554778815.0,1.22531966171625,-19083.0,18.7849928611542,69.1426503923837,32.520325203252,18.3,15823.725886020353,58.3924217811729,22.00591532413278,North Macedonia,4.64,798.0,65.06,613.0,-89.0,0.92,551.0,422.0
Mali,MLI,25.6,95.99085633066,9.0,69.506,1990.148052410918,2.8,6780.882404258056,4.854597867582385,1220190.0,2091195780.0,3351555768.0,1.19640574526633,-140507.0,47.6334110935979,49.6228629626086,10.2040816326531,81.2,3458.512916997116,24.1606168848588,81.77548455167,Mali,4313.0,823.0,51.98,704.0,-88.0,787.0,647.0,109.0
Malta,MLT,100.0,21.34125648430953,11.0,49.391,29101.398856299897,68.1999,31524.1538167735,2.1606388753676526,320.0,3526300231.0,6526043367.0,0.519475728040563,911.0,14.6722830310084,68.7511207530054,8.69565217391304,2.7,48115.22140091496,94.3626256493653,10.627954836197787,Malta,5963.0,922.0,70.76,861.0,345.0,,639.0,391.0
Myanmar,MMR,55.3,40.951167997709206,5.0,64.644,3845.152841536713,1.4,4107.007709745021,3.130096952638283,653150.0,9052944791.0,7847979065.0,4.12480380212694,-61536.0,27.5018186124546,67.1575927064962,6.03248259860789,78.1,2397.42516058426,29.3956289363345,64.44365894195471,Myanmar,4439.0,612.0,58.16,691.0,649.0,695.0,574.0,205.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,91.15395911153291,57.42003774469006,9.0,42.34339833915895,8404.979059215546,18.7,13328.069169089267,6.641843485663074,10064390.0,413553122267.0,461443127253.0,2.807740949722392,-2022249.0,34.98471120649115,60.92770474114965,15.784008307372783,11.042021537111127,12352.732244293977,49.46909507789759,42.97985117867841,,,,,,,,,
Montenegro,MNE,99.3,27.81033019641588,9.0,39.644,13067.4275912672,56.8388,15008.184143384611,0.3742200287937294,13450.0,469949629.0,2300005760.0,1.65646177250839,-1583.0,18.8271458787133,67.6981721753954,17.2839506172839,45.9,15137.923112749188,64.5244008658951,13.53083997547518,Montenegro,5219.0,704.0,66.36,462.0,-196.0,755.0,468.0,379.0
Mongolia,MNG,83.7,41.32678793584613,12.0,57.324,10151.721799816532,16.4,12179.969430799794,12.7843788573595,1557251.947,4384697757.0,6749693109.0,0.924305618490081,351.0,28.1337161446474,68.0762622524602,14.8648648648649,3.0,8872.59609309598,67.9522782537785,47.44580752946248,Mongolia,4885.0,919.0,58.64,688.0,103.0,932.0,524.0,181.0
Northern Mariana Islands,MNP,100.0,36.87101677288606,,,,,,1.5089163237311425,460.0,,,,-1416.0,25.9740015779389,70.444640643198,,0.0,,91.1011927559234,,,,,,,,,,
