Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Georgia,GEO,100.0,27.2879156257854,9.0,54.054,7119.142790819783,20.07,13854.919738596223,-2.135768242993308,69490.0,1133324416.0,4501601779.0,5.60659705141182,-32757.0,18.416546513018,67.4897207548826,5.10948905109489,36.7,9824.90952648454,54.7033821122222,59.1839037427895,Georgia,3801.0,544.0,63.6,495.0,-235.0,535.0,391.0,242.0
Ghana,GHA,61.1,68.49285031278829,11.0,68.053,3617.2394443503536,5.44,5600.422489893138,15.66656862214964,227540.0,5070100170.0,6435566743.0,0.336757870912986,22416.0,39.2739020389388,57.3401455021042,8.26086956521739,51.9,3521.3906492025426,50.1111250897099,73.9210504519872,Ghana,4198.0,633.0,53.86,757.0,4.0,0.89,714.0,198.0
Gibraltar,GIB,100.0,27.603047470209024,10.0,,,65.07,,,10.0,280160139.0,8084962409.0,,248.0,18.3369561690945,66.4309119813126,,0.0,,100.0,,,,,,,,,,
Guinea,GIN,26.7,86.55843415562772,6.0,56.849,1566.7008924776455,0.94,7468.728604955171,1.7710300866036874,245720.0,1384354527.0,1597533446.0,,-34007.0,44.686558713829,51.6258805054589,,79.2,2833.6330694452467,33.5352385165154,86.55596653914961,,,,,,,,,
"Gambia, The",GMB,43.2,85.16523671240283,9.0,43.415,2177.0534469560657,7.63,2094.050238961868,4.513305352996454,10120.0,37263537.0,270136850.0,0.482205427892009,-2259.0,44.7724658648702,52.5713194107691,7.54716981132075,53.9,2529.10231417247,55.3379286345209,74.9682422945778,,,,,,,,,
Guinea-Bissau,GNB,4.7,80.59371855562351,9.0,61.451,1314.9707866195547,2.30328,3502.5897560460544,-3.82520779013052,28120.0,128927481.0,125888945.0,1.55025769160365,-2821.0,43.3437807304486,53.7805535591797,10.0,87.9,2635.3129467757585,39.6716434222135,76.9924560185316,,,,,,,,,
Equatorial Guinea,GNQ,65.4,66.26526116625404,6.0,54.497,29722.00056310661,2.13,234577.3761169568,-20.83023095840882,28050.0,8749214053.0,2072906166.0,2.47492960390331,21235.0,38.4868707805856,58.0799666805498,10.0,9.2,26314.95146243653,50.4722820636069,17.748370811455437,,,,,,,,,
Greece,GRC,100.0,22.0115586020256,10.0,47.7,29963.39688751077,42.4,45494.813261627976,2.368434305097324,128900.0,24672103305.0,73286896651.0,3.26904009456305,18182.0,14.633956630986,66.4830493940936,17.3333333333333,9.2,55058.0198681846,76.0174962722535,27.04988834136129,Greece,6039.0,793.0,69.92,443.0,-297.0,959.0,614.0,254.0
Grenada,GRD,89.0,37.252120782302725,12.0,,10303.343260277448,24.05,,-0.0098997984490267,340.0,19126411.0,281530944.0,,-675.0,24.5510273787909,65.9050461107016,13.3333333333333,10.5,,35.8877990260417,,,,,,,,,,
Greenland,GRL,100.0,32.4707068161774,,,48924.76408496356,62.83,,5.538635431525776,410450.0,361517522.0,741348069.0,,-562.0,22.8780198685456,70.4590288651221,,8.8,,83.8556137084961,,,,,,,,,,
Guatemala,GTM,83.1,70.89179111009962,16.0,58.944,6376.741062979333,9.3,10295.716523001463,3.600175273053281,107160.0,7154285924.0,11085711614.0,0.395326073511874,-43046.0,39.879914412402,56.2546344297125,12.0253164556962,65.3,13640.020169918842,50.7420420912045,37.78639516279517,Guatemala,6452.0,834.0,59.82,643.0,194.0,755.0,814.0,0.24
Guam,GUM,100.0,42.81137842725094,,55.962,,50.642,,3.196926684143193,540.0,92591680.0,893574433.0,,-2040.0,28.0674357446757,65.5602895777292,,0.5,,94.0673223633488,12.55587281180393,,,,,,,,,
Guyana,GUY,77.6,52.45626805143212,6.0,50.09,8824.489601624773,23.9,13840.145913329829,1.1531139569827928,196850.0,785028369.0,1172402256.0,0.981015648111865,-13425.0,32.8663704271009,62.6548676096339,30.0,31.3,11233.901044087108,26.620074648793,31.13610033648468,,,,,,,,,
High income,HIC,99.6724365105225,25.15304699594972,10.0,55.56651938832771,35736.03750976765,66.4,57400.46351735604,1.318226637775382,51967604.311,8692343819104.0,9088652392580.0,2.844752753279144,4436252.0,17.0844747241971,67.92208806705393,21.892082525127844,8.960945969379846,57523.35373888674,78.6868043291079,9.623566239733112,,,,,,,,,
"Hong Kong SAR, China",HKG,100.0,17.052532830125795,9.0,56.822,45861.47752101387,69.4,33312.001477401966,-0.3754004007709284,1050.0,318656134795.0,347626383182.0,,19080.0,12.6800162475114,74.3585379023313,,0.1,76359.55695082548,100.0,6.590144824333842,Hong Kong S.A.R. of China,5397.0,835.0,,918.0,303.0,272.0,606.0,0.21
Honduras,HND,78.3,66.36889819171003,9.0,58.805,3655.797013831056,9.8,6746.178245638145,7.653732423229371,111890.0,2356835045.0,6094917619.0,1.07491069621038,-5196.0,38.6887578643374,58.2935063236742,17.96875,50.5,6478.70559909902,50.6740175729851,35.97841919338502,Honduras,6033.0,824.0,62.5,661.0,117.0,857.0,745.0,261.0
Heavily indebted poor countries (HIPC),HPC,27.02461198886976,86.58053274358588,9.0,67.06284827643385,1936.581948973429,,4948.792569553567,3.6035151841818873,17525849.192,73164151540.99998,108542566551.0,1.7931450956409094,-1052886.0,45.08954875109293,52.07816095809952,17.714025500910747,80.44519559867621,3787.364617434305,31.36783666100416,78.8459823572943,,,,,,,,,
Croatia,HRV,100.0,23.040860880189808,8.0,48.169,19101.24089958456,50.58,24279.28713877474,2.982758359375936,55964.0,10465205127.0,21198572422.0,1.77217858246391,1358.0,15.3658465007961,66.689610478339,23.5294117647059,27.2,28998.422758003835,55.3096640250682,13.79714961261706,Croatia,5433.0,861.0,67.18,549.0,-276.0,958.0,557.0,272.0
Haiti,HTI,36.6,61.64101127281931,6.0,55.216,2855.1597138549378,8.1,9444.202634770592,11.601467237965466,27560.0,624522821.0,1033223428.0,,-27924.0,36.646380098705,59.4513044192161,4.08163265306122,80.3,5063.528232109573,45.3786413995138,74.3632824934881,,,,,,,,,
Hungary,HUN,100.0,21.561398302088246,13.0,46.391,20691.448522448576,62.0,23240.99213802868,4.213673883110204,90530.0,83191921607.0,77899161469.0,1.12823884115794,17281.0,14.8452743211985,68.8511673091448,11.139896373057,12.3,23306.557049781382,68.4592590332031,9.248810213522477,Hungary,4895.0,901.0,65.64,464.0,-129.0,915.0,575.0,228.0
IBRD only,IBD,90.67317623329114,37.888011932004765,9.0,58.756494104414685,8676.662692949722,20.7,13288.956840962284,3.1615964807251657,70779673.134,3574695322178.0,3371696374037.999,2.050584791194462,-1286581.0,25.581649999499938,67.51911424816959,17.46754034704526,17.482946984467223,12840.237389510445,49.56934832920795,48.26369100178652,,,,,,,,,
IDA & IBRD total,IBT,79.95015215528139,45.49243872643307,9.0,59.39491847000273,7289.858044495174,16.9,12244.90825497956,3.139419586769236,93566071.936,3831561599658.0,3713970790770.999,2.03666735595282,-4172949.0,29.381367466837503,64.58516702494867,17.236347718235873,23.168170123203343,11480.4569893222,45.82911685526329,52.70514928152691,,,,,,,,,
IDA total,IDA,46.43033877800076,74.41347477130185,9.0,61.92412388038203,2966.362821921502,4.9,5468.366347863011,3.1172426928133063,22786398.802,256866277480.0,342274416733.0,1.85209172791845,-2886368.0,41.24400192275552,55.42544825080192,16.887750434543964,66.53535033788934,4942.975780295732,34.15219636385269,69.40052670081242,,,,,,,,,
IDA blend,IDB,63.11554165622416,74.64535647901278,9.0,62.58914393731792,4372.86557732255,7.7,6296.595530223696,1.765138167057458,4898432.61,125516693516.99998,134455124844.0,1.510406666190398,-225834.0,41.34140095887434,55.38375473358485,13.511149978137295,61.54561664488893,6041.845925221087,41.74692020049751,64.40193801352476,,,,,,,,,
Indonesia,IDN,93.6,42.60681272798109,9.0,62.014,7868.148183335538,6.92,13468.01156921588,8.27475243172853,1877519.0,116438834738.0,96657545410.9999,0.571133891996423,-73655.0,28.1360824035429,66.0365814940207,17.8571428571429,38.2,5484.151733725945,49.16775798133,58.3681793495205,Indonesia,5472.0,779.0,60.98,784.0,189.0,911.0,768.0,193.0
IDA only,IDX,37.33512727167012,74.28747003413385,8.5,61.56243690950326,2200.278367236808,3.4,4934.417640062448,4.112681929762388,17887966.192,131349583963.0,207819291889.0,2.180076445318097,-2660534.0,41.19101367531599,55.44813088191365,17.78111985192041,71.6363429921907,4037.412875372583,30.020419275216767,72.16446750319525,,,,,,,,,
Isle of Man,IMN,100.0,25.357600146332544,,,,,,6.965883005765932,570.0,,,,770.0,16.7145931673087,65.9161195811405,,1.9,,51.7305375428215,,,,,,,,,,
India,IND,75.0,50.21315561093692,8.0,51.379,3886.581976932475,5.12,4421.308095836914,7.040365435644773,2973190.0,160618130219.0,256430149289.0,3.12938472737472,-312905.0,31.797288593811,63.3246171976748,10.8256880733945,37.4,5521.721922739729,30.5185314023263,82.4804895935204,India,4522.0,653.0,56.94,679.0,-28.0,895.0,639.0,301.0
Ireland,IRL,100.0,30.43338492754711,10.0,56.003,41491.47415328306,67.38,165057.95635798675,-4.62459856272136,68890.0,115251474604.0,61236491095.0,0.6011690197800891,-18524.0,20.7485433698182,68.1768874874497,13.9393939393939,5.3,90106.98151322373,61.6421022728798,13.84618442860232,Ireland,7046.0,959.0,69.98,835.0,0.31,0.58,745.0,233.0
"Iran, Islamic Rep.",IRN,99.7,33.18635749850551,8.0,37.819,17614.671869605667,13.8,19434.456548001373,4.598516917438715,1628760.0,64538636522.0,49005883031.0,3.04770554917662,211.0,23.6607789980947,71.2967044249558,2.75862068965517,0.8,19603.118617122345,69.99007683587,41.77896271238679,,,,,,,,,
Iraq,IRQ,98.1,74.7235317846767,6.0,37.937,11687.01420832672,1.06,30014.07758899743,-19.52120051366299,434320.0,37962602822.0,32059092513.0,2.89914007639814,120092.0,41.4866026934542,55.5201315075158,25.4545454545455,1.2,14756.212772137069,68.9742328505284,31.87256047445573,Iraq,4775.0,862.0,60.92,431.0,-195.0,854.0,504.0,404.0
Iceland,ISL,100.0,31.053996808897764,10.0,69.427,41884.773196341404,93.0,87283.87267182529,11.02819361300638,100250.0,4056480937.0,3603772248.0,,-4785.0,20.8989303604384,67.2989404040024,42.8571428571429,74.7,79861.06573323878,93.4441340553707,11.138289907585715,,,,,,,,,
Israel,ISR,100.0,44.737884380452726,13.0,56.88,28086.837763596963,63.12,90466.86580593152,4.425224614368588,21640.0,45059200000.0,40457600000.0,5.97664891131294,7269.0,27.8708193729309,62.2980321105908,18.3333333333333,8.5,65399.72257190517,91.7319738585748,8.130619744292863,Israel,7353.0,937.0,71.32,593.0,0.17,923.0,0.62,327.0
Italy,ITA,100.0,21.38446899514049,12.0,44.542,34501.71227439061,48.83,58816.07812120865,1.772535353975087,295718.0,403085778483.0,413854952091.0,1.54748909606347,283676.0,14.0384774405046,65.6480061547799,21.2698412698413,12.5,80306.87885197786,68.0494239486665,17.2201065573124,Italy,6334.0,0.88,71.0,701.0,237.0,0.89,715.0,279.0
Jamaica,JAM,91.0,41.76315514290275,6.0,57.627,8579.58979915443,24.3,13709.026348812336,11.656504980596608,10830.0,1355058400.0,4960312701.0,0.947227444976472,-14941.0,27.7247126867239,66.3855798055897,13.3333333333333,7.4,12894.318989590563,53.5618180258738,38.21773944531774,,,,,,,,,
Jordan,JOR,99.4,60.69544113159997,10.0,34.927,9290.808553521272,26.0,21689.98383671017,3.1615964807251657,88780.0,4974628036.0,14231155056.0,6.391383880371521,-49687.0,36.4881327813961,60.1167556399139,6.36363636363636,2.8,16716.196641114933,81.1117480967305,10.503867772977,Jordan,6.0,899.0,66.52,771.0,-81.0,739.0,587.0,265.0
Japan,JPN,100.0,21.09816777391518,9.0,56.83,33543.41987398711,78.0,67073.18369054442,-0.5695649245139123,364500.0,579567902918.0,551908826039.0,0.9729695655055248,125450.0,13.4566067470913,63.7809247445693,11.25,4.5,66491.05063237477,90.1131158718189,9.95152366565176,Japan,5845.0,888.0,72.88,0.73,-215.0,0.74,713.0,169.0
Kazakhstan,KAZ,100.0,36.860436209976,9.0,66.37,17389.01458383157,18.2,31212.433914533856,4.691085074031605,2699700.0,42897562102.0,28389019913.0,1.10303324145897,-7758.0,25.114288062597,68.1334502136783,17.7570093457944,1.3,16842.443315654607,54.1167144748885,31.27262091555406,Kazakhstan,5383.0,893.0,59.8,856.0,-253.0,845.0,595.0,129.0
Kenya,KEN,23.0,80.81639648059264,8.0,71.515,2480.044290680105,6.1,5995.523911854272,27.69681637670129,569140.0,4278555940.0,9867955038.0,1.36507571681354,7096.0,43.7622997374513,54.1502747501781,9.82142857142857,75.6,5168.170470308878,31.8603086707305,60.4128237651572,Kenya,4.27,789.0,52.98,584.0,89.0,913.0,679.0,183.0
Kyrgyz Republic,KGZ,99.5,46.663622196471074,9.0,59.985,3096.938141148715,16.0,2186.972351551754,4.035303861572871,191800.0,1178263643.0,2973747912.0,3.1761005829853404,-14325.0,30.3344057969538,65.0065232402882,25.5555555555556,24.7,2332.85602909688,35.2815523593591,34.8046601917646,Kyrgyzstan,5069.0,855.0,61.18,699.0,-142.0,896.0,554.0,165.0
Cambodia,KHM,25.6,54.36931090574599,,81.541,2854.032883765486,0.53,3469.786298005675,0.751138640296162,176520.0,4979891682.0,3892552326.0,1.09246347000704,-49354.0,33.8924941916296,62.3375424902342,21.1382113821138,68.0,3214.233185598,20.1979728726519,57.3777005821421,Cambodia,4111.0,818.0,58.66,937.0,151.0,965.0,691.0,188.0
Kiribati,KIR,64.2,61.72378476325534,,,1718.4917143995033,8.97,,1.9984639579180763,810.0,6275816.0,67010777.00000001,,-289.0,36.7935604459598,59.6100200061991,4.34782608695652,50.4,,47.3510238975116,,,,,,,,,,
St. Kitts and Nevis,KNA,97.6,34.87368878406058,12.0,,23384.73509832166,55.7,,3.0696829278825817,260.0,40626710.0,289041262.0,,-263.0,23.9510619931154,68.6805281723914,6.66666666666667,0.0,,31.4311032932653,,,,,,,,,,
"Korea, Rep.",KOR,100.0,23.38413926607328,9.0,58.199,30739.957229434847,81.6,70438.13077044125,3.501701692828462,97060.0,352076359994.0,322964469991.0,2.49990153790778,5308.0,16.9408709284412,72.4459917568215,14.7157190635452,1.2,42083.10246694819,81.9245045084002,21.91903680115965,South Korea,5648.0,811.0,70.68,0.6,-0.1,787.0,596.0,209.0
Kuwait,KWT,100.0,31.14671720983376,9.0,67.099,80110.06980719735,50.8,,-17.16653744550733,17820.0,3047508321.0,17872299024.0,3.9718063234107897,95483.0,23.3256208942709,74.8895003512809,7.69230769230769,0.0,,100.0,1.0266936168526268,Kuwait,6585.0,926.0,69.0,819.0,2.0,675.0,694.0,252.0
Latin America & Caribbean (excluding high income),LAC,95.0660550330478,43.3702215550648,9.0,59.9463364128561,12268.252382477698,30.3,20128.781567833663,3.624070095987221,17895897.61,539411801279.0,557046980045.0,1.3733907522613409,-836413.0,28.292550859039626,65.23496973778146,23.72441625828769,31.481607665537343,16597.919948038463,77.38531797448539,32.337901980416945,,,,,,,,,
Lao PDR,LAO,67.4,62.66525257112177,5.0,60.317,3485.068277402682,6.0,16897.36351598572,-2.9320735318440256,230800.0,1401543193.0,3674194088.0,0.2171947533355389,-29545.0,37.0990838628681,59.2019936420577,25.2173913043478,66.4,,30.0420311503825,83.0094278989121,,,,,,,,,
Lebanon,LBN,99.3,39.716965230376,9.0,41.492,13586.144483043545,30.14,20213.58621844758,10.284541002084708,10230.0,3396434357.0,16081419005.0,4.02886758468434,-2700.0,26.7614749273705,67.3804778631996,3.125,4.3,27946.47039515245,87.4558678091878,20.83530533118363,Lebanon,5206.0,736.0,65.34,665.0,0.07,937.0,472.0,401.0
Liberia,LBR,1.9,80.38357602366142,6.0,75.384,939.4962902462144,2.0,2465.792819574973,-2.7228431411051304,96320.0,36508695.0,639722394.0,0.3818413597733709,1187.0,43.1135593145115,53.6348021919705,12.5,91.8,1301.1743183342371,47.6245255922562,78.77329087857461,,,,,,,,,
Libya,LBY,83.5,45.61342940880609,9.0,39.037,29027.14680712277,10.8,111207.75451816915,-24.84726774737757,1759540.0,27256569995.0,10767082087.0,,11670.0,30.0697859082586,65.9230983023901,7.69230769230769,2.6,24963.280977083843,88.1345825195312,17.38400717599427,,,,,,,,,
St. Lucia,LCA,93.5,36.9947268288869,10.0,56.275,12600.207897613473,31.0,15046.140141844167,0.3184365322461531,610.0,253114507.0,614027533.0,,-276.0,25.069391911979,67.7647709846146,11.1111111111111,15.1,25034.17744897497,18.9805947108213,22.81338563989442,,,,,,,,,
Latin America & Caribbean,LCN,95.4266624028369,43.005856505363575,10.0,59.48706321231938,12693.849165299182,31.0,20984.73126637615,3.426479984921229,20045759.61,672041703720.0,676140841139.0,1.3996365395481358,-892927.0,28.077185185249707,65.28688793240707,22.70128632682229,30.025016987265666,17062.030012942774,78.16353748303275,31.692395198324657,,,,,,,,,
Least developed countries: UN classification,LDC,32.14443062486492,77.0051762291159,8.0,62.74725662985328,2146.690628592984,2.6,5350.567108670647,2.40550487042772,17858809.192,113017027686.0,142889786893.0,2.4677114033922773,-2306169.0,42.10139052613751,54.67345525313363,19.67124764214498,77.04264288562115,3990.5357532910816,29.472553303358342,74.81410456881625,,,,,,,,,
Low income,LIC,24.95844805997229,83.85317543693995,9.0,62.08402197851144,1631.5844660907374,3.7,7472.997332999395,2.761373781620513,11115869.592,71379742487.0,109541637117.0,3.1788224714071447,-410661.0,44.17987451775844,52.68718162038381,16.228326514708748,61.15354527634455,3899.465085694415,31.3326207050571,72.12098991304138,,,,,,,,,
Liechtenstein,LIE,100.0,23.291542288557213,9.0,,,75.0,,-9.90066262743474,160.0,,,,150.0,16.3731556401713,70.2942576364196,24.0,55.1,,14.4314852298684,,,,,,,,,,
Sri Lanka,LKA,87.1,37.9155133357199,9.0,50.392,7575.579887249312,,9143.11759404553,5.879882635866224,62710.0,7004312199.0,8046998655.0,3.16189871004304,-81130.0,25.5083423526246,67.2767866928979,5.77777777777778,63.5,8787.71179594496,16.7428136405592,42.91663623822,Sri Lanka,4212.0,0.83,63.72,799.0,301.0,0.69,661.0,172.0
Lower middle income,LMC,70.58396662001937,56.49482735696151,9.0,55.52599356590822,4200.137626156,7.5,5758.53325799647,4.424099434461553,18693285.0,546748794733.0,752923603551.0,2.472681006093191,-3197526.0,34.52816615329281,61.11739380184606,16.918500892326005,45.21197914837873,6091.006692577928,35.3271226060577,70.4980714922094,,,,,,,,,
Low & middle income,LMY,79.74394247728554,45.93071115894415,9.0,59.47125245236733,6827.035084330617,,11809.104203420842,2.7382585664238235,73462567.336,3263855097773.0,3198377954870.999,1.9270727518781707,-4396648.0,29.64828882563375,64.55003224391507,17.714795285359802,24.78840578725532,11050.135966097938,45.13234930635401,54.13238985038691,,,,,,,,,
Lesotho,LSO,17.0,61.971009834361446,,56.656,2036.2630856765388,3.72,4080.9964959489,2.345030867916307,30360.0,601392162.0,806255937.0,2.7226816702820003,-5599.0,36.595927169853,59.0532605913625,24.1666666666667,54.0,2997.930087399481,26.2591028264855,34.72610247617982,,,,,,,,,
Late-demographic dividend,LTE,97.68878294746752,28.02372126960774,9.0,65.03466510284699,10767.776587016326,,15211.094113603582,1.7649920660724805,44524430.134,2741765714511.0,2344168864754.999,2.2012440787091383,-104204.0,20.024681451905924,71.45618226359151,17.21615201900237,15.048985377105176,15177.026382056987,54.522531372679765,38.09543944269531,,,,,,,,,
Lithuania,LTU,99.5,22.22926618469768,10.0,48.743,17054.636556848633,59.76,23744.271450765533,-3.089532487310578,62675.0,16471644692.999998,18339723213.0,1.07973512828669,-32186.0,15.0438124791749,67.6756909182759,19.1489361702128,20.1,24334.38636126146,66.7816619873047,11.078869439552207,Lithuania,5467.0,933.0,64.1,496.0,-307.0,979.0,525.0,271.0
Luxembourg,LUX,100.0,26.17815710726868,12.0,54.472,86918.59091040524,87.31,192327.7502209074,0.8706879709065873,2574.46,20687681532.0,24903177804.0,0.371311757115607,6855.0,17.8380987842906,68.1410475795711,20.0,3.7,218348.64025397247,88.0379076027949,5.524160634356812,Luxembourg,6958.0,939.0,70.3,939.0,117.0,432.0,713.0,238.0
Latvia,LVA,100.0,20.79488852869151,11.0,49.552,15545.08213399454,66.84,22166.131350063133,-5.731623930398499,62227.0,7680908263.0,9810020543.0,1.41593498753712,-34807.0,14.1192109867101,67.8975790629738,22.0,38.4,24189.827288924964,67.8323653539295,9.52520953091404,Latvia,4669.0,807.0,64.0,437.0,-185.0,942.0,537.0,242.0
"Macao SAR, China",MAC,100.0,16.838221332476927,10.0,67.463,79138.80480169745,54.0,38433.65101772671,0.906420869697186,29.5,873547609.0,4621871442.0,,10741.0,13.4261660506331,79.7362247785646,,3.0,137519.84241838515,100.0,4.850293990259525,,,,,,,,,
St. Martin (French part),MAF,99.7,41.16232628275665,,,,,,,,,,,-82.0,27.6707074857886,67.2200534209986,,,,100.0,,,,,,,,,,
Morocco,MAR,85.9,45.03736551420157,9.0,45.611,6628.57666015625,41.3,10246.426935184314,-0.4525587805527635,446300.0,13176518875.0,32335901691.0,3.28865184646812,-82203.0,29.4756015604741,65.446988206156,10.4615384615385,14.2,12046.695870436432,57.7306189138977,42.6236354633082,,,,,,,,,
Monaco,MCO,100.0,21.49147083983294,11.0,,,70.1,,0.1189944298172207,2.027,,,,785.0,13.1969657175522,61.4040508597649,26.0869565217391,,,100.0,,,,,,,,,,
Moldova,MDA,99.2,24.81579900069034,9.0,58.85,5827.178888828574,27.5,6650.623079193039,2.1693917045123783,32890.0,1277953911.0,3273245922.0,0.457886649076119,-83546.0,17.7275707528715,71.4366698055426,23.7623762376238,4.8,6824.321069971566,39.3255348205566,51.35515286882259,Moldova,5554.0,856.0,60.62,551.0,-101.0,925.0,539.0,306.0
Madagascar,MDG,17.4,83.5747539215289,5.0,83.167,1479.8298002594656,1.63,2793.5338882043493,6.929159085308001,581540.0,966050034.0,2881599167.0,0.738132953446095,-1429.0,44.3071432753262,53.0149827035009,,87.2,2713.582863791761,27.5933392025561,85.32018599796959,,,,,,,,,
Maldives,MDV,99.9,38.81736051968005,7.0,46.005,12265.793046425855,24.8,13626.673122947392,12.636778676468737,300.0,76665440.0,966136169.0,,6093.0,26.6971502404709,68.7765415260929,6.49350649350649,1.5,25873.99100789448,36.3718272129661,28.93255796132793,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,88.74034285556,56.230727506147794,9.0,44.616460870894926,11748.518645875798,16.1,23981.797433741864,-2.47181373342773,12646760.0,746951290506.0,682378718134.0,4.73689468190692,620772.0,34.581400145909406,61.499115911094144,10.844723280304729,7.690267197375095,17289.38555918392,51.277790356385694,39.36981811041366,,,,,,,,,
Mexico,MEX,98.3,47.35260304220439,11.0,57.313,15190.87445191781,26.34,32092.49075957838,5.243482440151894,1943950.0,229146180000.0,247948912080.0,0.4784887958227539,-30809.0,30.2004247849867,63.7777486070702,27.6,9.2,21115.137177635715,76.5143930040295,28.109712983289988,Mexico,6963.0,868.0,64.96,682.0,-0.08,764.0,763.0,196.0
Marshall Islands,MHL,81.7,67.30718696623308,9.0,,3253.1508594037223,5.6,,-0.5088025493990216,180.0,390372581.0,351364485.0,,-1361.0,39.3907936599479,58.5243711371916,3.03030303030303,14.0,,72.9115832892586,,,,,,,,,,
Middle income,MIC,84.26689747418514,43.41436584404918,9.0,59.30295753237774,7259.553581150195,,11926.100386567288,2.7382585664238235,62346697.744,3192475355286.0,3088836317753.999,1.902632177878374,-3985987.0,28.449022553534192,65.52905249298992,18.084127982961423,23.657794487163592,11355.67481886772,46.27121669676082,52.9193620648682,,,,,,,,,
North Macedonia,MKD,99.2,28.53457543161409,9.0,37.004,10820.052931149414,51.77,9439.414080046594,0.2950776142092763,25220.0,2708347401.0,5072492872.0,1.68816456224776,-15455.0,19.6626125856153,68.9080623906113,32.5,18.4,15429.228465624406,58.0280165522288,22.4075757897298,North Macedonia,4428.0,734.0,64.82,552.0,-46.0,844.0,488.0,0.37
Mali,MLI,24.0,93.49153210687436,9.0,69.377,1944.698282290924,1.8,8139.240706283549,6.035591638420911,1220190.0,1095669067.0,3373678241.0,1.41866425479876,-34383.0,46.9430042884477,50.2109725553145,10.2040816326531,78.7,3585.52822588276,22.6557955217884,82.1965316901718,Mali,3977.0,733.0,50.96,634.0,9.0,819.0,729.0,0.15
Malta,MLT,100.0,22.17067297712459,11.0,46.557,25128.21504418291,58.86,30520.22703492844,2.246328334398612,320.0,2347434464.0,4463152212.0,0.676723897394339,836.0,15.5360870923931,70.075298037403,8.69565217391304,0.3,48707.52134230096,94.1423744490362,10.56674240959196,Malta,6328.0,916.0,70.22,803.0,458.0,,626.0,358.0
Myanmar,MMR,51.8,43.22941768107994,5.0,65.076,3039.799823377104,0.22,2405.5451987663423,4.878599246273524,653300.0,7348384923.0,2970178163.0,,-158542.0,28.6103384269351,66.1825672462317,,85.8,,29.0033937270962,65.8040371487862,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,87.80196378315632,58.18702690706742,9.0,43.45530158888485,7897.714215167561,13.5,14041.67477964377,0.7000873429659862,10064400.0,296106423066.0,358737321467.0,3.102335512330965,-319598.0,35.32809416843601,60.71472650020792,11.42487046632125,11.094766361478468,11502.044527493978,48.437344039089226,43.87772689443668,,,,,,,,,
Montenegro,MNE,99.1,28.90272718085439,9.0,39.037,12175.01653580509,35.1,15449.73162747374,2.321615546145523,13450.0,385497895.0,2204265822.0,1.8437612729969104,-3456.0,19.4272951872715,67.216286194288,11.1111111111111,49.2,14766.86094051812,64.1131468872325,13.527548763321937,Montenegro,4801.0,816.0,66.12,556.0,-105.0,838.0,533.0,423.0
Mongolia,MNG,80.3,40.8662148149196,12.0,55.24,7119.394242118838,10.0,12675.74055978396,1.8267036840065745,1557465.134,1885381220.0,2141239193.0,0.629698225139809,-15007.0,27.9121390779214,68.3012884727797,3.94736842105263,4.4,,67.3659050254095,56.62534589695783,,,,,,,,,
Northern Mariana Islands,MNP,100.0,37.49968023330179,,,,,,2.714844066752093,460.0,,,,-2821.0,26.4959196030763,70.6572918455324,,0.0,,90.8729232264729,,,,,,,,,,
Mozambique,MOZ,15.0,88.28182162982556,,80.165,951.4854537638575,2.68,3886.6856651219728,1.4713732319651598,786380.0,2005278333.0,3688518209.0,0.687406495551449,-100625.0,45.6234417108502,51.679316455223,39.2,86.1,2591.340925687248,30.7715592059159,85.7252479698056,,,,,,,,,
Mauritania,MRT,31.1,83.44650366977199,9.0,39.651,3158.7441428670822,2.28,13574.34383454208,-0.3589282038987988,1030700.0,981374485.0,1257519231.0,3.13532417025639,-1481.0,43.9380614431921,52.6541670542254,22.1052631578947,33.4,5824.722922603213,44.7591814741371,55.0650257843158,Mauritania,4.5,819.0,57.1,735.0,37.0,848.0,717.0,0.17
Mauritius,MUS,99.0,30.34258206829628,11.0,54.192,15104.808154874589,22.51,14231.618406156706,-0.5457730840454929,2030.0,1713426776.0,3601741018.0,0.167777183674029,-2467.0,21.6571199369494,71.3752529375154,17.1428571428571,12.8,18455.895265188643,40.4548202346069,17.50245857259143,,,,,,,,,
