Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",country,happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Myanmar,MMR,56.5,40.24036017868311,5.0,64.487,4143.630127319586,1.8,4640.567407484405,4.378070843106514,653080.0,11428282969.0,12007332570.0,4.11633459177026,-62863.0,27.145420036734,67.4581949830249,6.03248259860789,75.6,2567.932904461433,29.5103946237239,64.0888560084288,Myanmar,4176.0,757.0,58.64,775.0,694.0,638.0,675.0,217.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,92.54101862025448,57.50794235947017,9.0,42.50046214350588,8382.045881659442,21.3,12689.224219342312,5.28057845831723,10064198.0,373501275779.0,426385281591.0,3.0447564072991566,-2176672.0,34.99816333248667,60.85796470552355,17.678731678133417,11.14421505644608,12383.057578325712,50.01902612816073,43.65990895611236,,,,,,,,,
Montenegro,MNE,99.7,27.680050185224346,9.0,39.741,13766.591398726214,60.31,15825.981241832313,1.6182049160158698,13450.0,494408684.0,2320872050.0,1.45226142609027,-2478.0,18.7105230949025,67.5955164422124,16.0493827160494,49.3,15086.44240494338,64.6252987959653,13.334115507582162,Montenegro,5074.0,736.0,66.44,502.0,-179.0,693.0,493.0,331.0
Mongolia,MNG,81.2,41.98871345044125,12.0,56.98,10442.385050449348,17.7,12747.426837228792,2.9078483378354463,1557253.053,4269820441.0,6370111581.0,0.822311489894261,1505.0,28.4503155023501,67.7570641546867,14.8648648648649,3.0,9453.05652956738,67.9776750055915,45.69741589510485,Mongolia,4913.0,935.0,59.06,748.0,132.0,928.0,549.0,179.0
Northern Mariana Islands,MNP,100.0,36.50558621617984,,,,,,0.7832898172323723,460.0,,,,-1547.0,25.7032108874483,70.406383865954,,0.0,,91.1764941872129,,,,,,,,,,
Mozambique,MOZ,22.4,89.10935256778036,,77.684,1113.752527592904,5.5,3472.9927609025044,2.601236269051043,786380.0,4015918755.0,10093410659.0,0.918079927497185,-57067.0,45.8410000059477,51.4435359067327,39.2,83.1,3125.230367967799,31.6619153976179,84.60022174745569,,,,,,,,,
Mauritania,MRT,37.6,84.82923849222634,9.0,38.785,3831.047110123477,6.2,11786.997177249916,4.487968269735276,1030700.0,2461814194.0,3975182772.0,1.99659728958967,-2987.0,44.17474031741,52.0748966645454,,35.1,6426.8117766019695,49.3553973225913,54.39978232369453,Mauritania,4199.0,741.0,58.3,603.0,-81.0,676.0,743.0,196.0
Mauritius,MUS,99.4,27.32803005144198,11.0,55.336,18435.20318586524,40.1168,15542.6025437706,3.8773730946334126,1997.0,2273842085.0,5168223626.0,0.188733237769964,-3617.0,19.7401825817294,72.2340370732856,18.8405797101449,11.4,19667.9096619726,39.9108848558771,18.72231252746948,,,,,,,,,
Malawi,MWI,9.0,90.48534233188064,8.0,66.77,1558.1122474520328,5.05,3445.662126848438,27.046290997749352,94280.0,1200218873.0,2836203131.0,0.809790589117754,-12934.0,45.951684697799,50.7835676010532,22.279792746114,79.8,2857.525155186273,15.6966173464742,61.25654073243863,Malawi,4035.0,563.0,52.78,752.0,53.0,857.0,699.0,248.0
Malaysia,MYS,99.6,39.038561370095145,6.0,61.955,23160.892451062704,57.0575,27110.686188437565,0.1744744813214396,328550.0,228308228683.0,204499385144.0,1.49929579850642,149637.0,26.5645232214359,68.0468847881943,10.3603603603604,2.8,17101.610359602222,72.4882717118078,23.42839182161932,Malaysia,5.77,831.0,65.64,791.0,262.0,755.0,664.0,317.0
North America,NAC,100.0,28.47972171877372,11.0,58.48776966064362,52403.75806746,72.8,,1.65727319420499,18113064.0,2033406713956.0,2754617234721.0,3.7251898810725423,1903573.0,19.095791789282472,67.05048653034696,20.6756756756757,10.390645723011252,,80.71648087349637,4.742491556701306,,,,,,,,,
Namibia,NAM,47.4,61.12033967027729,7.0,49.961,9699.208377786495,13.9,28414.92383417144,4.039790893500751,823290.0,6072454150.0,7298500679.0,3.20641632429402,10748.0,36.6062266163376,59.8920536335617,24.3589743589744,30.7,14778.96245222786,44.1106769079132,33.04154390017581,,,,,,,,,
New Caledonia,NCL,100.0,37.18315794022949,,54.845,,66.0,,,18280.0,1198898998.0,3001577313.0,,2198.0,24.8641726452377,66.8687821054685,,6.6,,66.7584127864925,13.392301421019852,,,,,,,,,
Niger,NER,15.2,102.54852854917576,,74.606,1137.769041295708,1.15,4204.506722681471,-0.3691740821394518,1266700.0,1335416061.0,1700368929.0,1.0452311825973,-2543.0,49.4002059460531,48.1725183321064,13.2743362831858,78.7,2533.3164261563065,16.2162595696064,88.20352357527369,Niger,3716.0,696.0,53.22,825.0,-78.0,711.0,639.0,208.0
Nigeria,NGA,55.6,84.59252671874441,9.0,77.844,7004.131195544767,19.1,8789.537675918727,4.964745715612807,910770.0,112289101900.0,80804582733.0,0.4696953045206359,40201.0,44.4528313185697,52.549360231945,6.66666666666667,81.4,7330.218648468651,54.1130855192568,68.3730459179012,Nigeria,4818.0,663.0,52.46,622.0,49.0,905.0,652.0,286.0
Nicaragua,NIC,81.9,52.6820000668025,7.0,61.224,4710.572431585126,15.5,6734.363113077436,4.349157943138479,120340.0,2383158552.0,5613898114.0,0.678614215031222,-26587.0,32.9480152768007,62.5413060115449,40.2173913043478,54.3,4509.606116175426,57.4274279501299,40.8057415138236,Nicaragua,5772.0,868.0,65.0,859.0,37.0,636.0,0.8,271.0
Netherlands,NLD,100.0,25.86749964270389,13.0,61.903,49622.05196147994,93.9564,94401.72634894802,1.144927441191996,33690.0,659068818765.0,587572404482.001,1.1572088159419,19973.0,17.0822699249717,66.0375664309138,38.6666666666667,5.0,74818.3004311642,89.1749992370605,12.002598244841286,Netherlands,7407.0,925.0,71.02,919.0,301.0,505.0,765.0,235.0
Norway,NOR,100.0,27.73948051009632,10.0,64.652,67377.92622587722,95.0534,219850.69395935195,2.553238900731173,365122.96,152412640404.0,88150632964.9999,1.40525218139781,40690.0,18.2891679131092,65.9319176134364,39.6449704142012,56.6,100129.21693335792,79.9723980455359,5.043268686170119,,,,,,,,,
Nepal,NPL,77.4,56.3476350816909,,36.191,2658.0219688693333,13.3,1565.582598605525,7.082650998913792,143350.0,863261156.0,6445534721.0,1.3407258743985,-373064.0,34.173187266863,60.6470656972912,,86.0,3843.739960783988,64.1314570156048,80.5799827653779,Nepal,4605.0,0.74,60.08,722.0,141.0,877.0,496.0,279.0
Nauru,NRU,99.4,62.61360075211533,14.0,,8428.732567902498,,,-9.840371792281218,20.0,62291918.0,164539754.0,,-53.0,37.9908719216507,60.6779499857374,5.26315789473684,0.1,,100.0,,,,,,,,,,
New Zealand,NZL,100.0,31.19261734353622,10.0,63.47,36262.70472826504,82.78,76726.57612125414,4.183362983229969,263310.0,38860390807.0,39479378734.0,1.04392336294516,26385.0,20.4269743195271,65.4865980024927,32.2314049586777,28.3,66603.75768340282,85.7080129786455,14.26309259138241,New Zealand,7.28,958.0,69.86,944.0,232.0,312.0,778.0,151.0
OECD members,OED,99.83503166637448,28.08556706593251,10.0,55.24589035437626,38400.61670321184,,64630.75828746591,1.589934644671132,35499339.748,10727770576835.0,11396277481107.0,2.317771364441505,3775404.0,18.590933365295538,66.19390449472135,26.165650206570923,11.877535320146,60348.72978071324,79.5300908320047,13.185544677019202,,,,,,,,,
Oman,OMN,100.0,29.07966686906478,,65.391,47013.47309343851,66.45,54039.87200314888,-2.220411853021943,309500.0,55286438038.0,34332982026.0,9.74727260107489,113335.0,21.9478245854822,75.4747695109409,1.19047619047619,0.0,32445.654159858528,76.4914234214313,3.24775972955777,,,,,,,,,
Other small states,OSS,84.06874577958625,41.23856462783709,9.0,50.87511722759745,16807.602120179574,,31228.35185797289,3.185181615405177,275035.0,47052741673.0,58397595870.0,1.495039034511047,-7622.0,26.746573390300835,64.8580936356346,18.28171828171828,41.190304810870366,26042.3085643721,52.822947599454125,27.44457313174913,,,,,,,,,
Pakistan,PAK,89.3,68.0022353154745,12.0,49.931,4173.938585687575,9.0,3625.166298793634,7.383106967384975,770880.0,25120485106.0,43465470273.0,3.08802003540329,-1906319.0,38.9429265910198,57.2671270798072,20.7430340557276,48.1,6516.324732540955,35.4315352494366,58.9654742909403,Pakistan,5138.0,607.0,55.28,448.0,94.0,792.0,474.0,274.0
Panama,PAN,89.1,43.89486821795543,11.0,63.328,21923.675084334063,44.03,36962.61142748477,6.157936359972993,74340.0,791403452.0,9233580657.0,,5926.0,28.4279432660638,64.7636759134082,8.45070422535211,20.7,32157.56836023516,65.3709770103365,31.639694758631308,Panama,6866.0,896.0,67.98,811.0,14.0,814.0,0.86,226.0
Peru,PER,92.1,44.04533712583929,14.0,75.079,11290.554740387362,39.2,20287.634629488934,1.0572343514957652,1280000.0,41654601896.0,46228150365.0,1.64306905104789,-95214.0,28.1855769344601,63.9921870469901,21.5384615384615,28.4,9958.150921402625,79.3105527820586,51.375430231108,Peru,5783.0,797.0,68.28,703.0,-69.0,0.87,741.0,0.39
Philippines,PHL,87.5,55.52626928648354,11.0,59.297,6372.833821125455,32.7,12560.312729717503,2.0610633590686973,298170.0,53962596432.0,67867689323.0001,1.18950172893764,-218439.0,34.4490974871982,62.0410797268429,27.3356401384083,33.1,7314.059873690795,49.1313688766206,35.606517479277315,Philippines,4977.0,846.0,61.78,907.0,19.0,756.0,796.0,332.0
Palau,PLW,99.2,27.694820345310312,12.0,,15424.759650348526,,,6.661571906594361,460.0,10462522.0,168197636.0,,-28.0,20.1807570262919,72.8581142339075,0.0,0.0,,81.0756895339142,,,,,,,,,,
Papua New Guinea,PNG,17.8,60.72557067451506,,48.061,3109.8953723811314,5.1,24257.61564595258,3.5869353889672624,452860.0,7511258005.0,7063559118.0,0.494549266247379,35280.0,36.7319356149011,60.4884255990297,2.7027027027027,58.3,5852.069524188368,13.0582475733094,73.628363241133,,,,,,,,,
Poland,POL,100.0,21.43875000475672,10.0,50.89,24433.89143448769,62.8492,26097.95375048236,0.2709757899448561,306210.0,204518284152.0,206751874187.0,1.7900581767381,12402.0,15.1063497368774,70.4628284457914,23.695652173913,11.4,26595.27287074165,60.5333187465323,22.422865842443898,Poland,5746.0,912.0,67.64,776.0,-0.14,916.0,675.0,242.0
Pre-demographic dividend,PRE,38.41112441553472,85.52219236477417,8.5,66.79476239105938,3971.227361704441,,9588.57878153276,3.5869058261315416,20308688.278,367021991129.0,300789721141.0,1.7286217337249852,-84153.0,44.82166477053983,52.4093973100392,21.25461254612546,72.23258040412217,6139.649852688592,40.18016621916736,73.13911023523075,,,,,,,,,
Puerto Rico (US),PRI,100.0,27.14517957089454,13.0,33.678,32279.40002909187,69.0,,1.1820152057391908,8870.0,,,,-42641.0,17.7347232384442,65.3329198515347,,1.4,,93.7698316907305,11.815019484379487,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,35.7,29.61154044814044,11.0,79.135,,,,,120410.0,3473245693.0,5108348052.0,,-2933.0,20.433490239613,69.0051598630156,15.5749636098981,20.8,,60.8843063158034,56.2292226995544,,,,,,,,,
Portugal,PRT,100.0,22.52925911887337,12.0,49.638,27966.087425470465,62.0956,35941.6698340543,2.2743867018534303,91605.2,61139634018.0,75648387078.0,1.43957267155316,-36342.0,14.7779358925294,65.5944048254508,31.304347826087,30.2,41127.742538243816,61.1405315215642,14.79785141548985,Portugal,5158.0,867.0,70.02,788.0,-122.0,946.0,665.0,348.0
Paraguay,PRY,99.0,48.535329602304806,13.0,66.803,12137.008194756165,36.9,24033.62992851448,4.33767609517939,397300.0,9424734942.99999,11979926693.0,0.9641672602449768,-17232.0,30.9367073161559,63.7406110712259,17.5,62.5,9832.411082675424,60.2375315600901,38.23445015600928,Paraguay,5936.0,939.0,65.44,909.0,37.0,903.0,874.0,224.0
West Bank and Gaza,PSE,99.9,72.46000053249693,10.0,33.485,5287.84746119629,46.6,14089.414849159735,5.7383714378646005,6020.0,900617884.0,5163847025.0,,-26979.0,40.7222113242063,56.1995735831012,,11.7,15545.539246358723,84.8178459889593,25.67795383329363,State of Palestine,4844.0,761.0,,454.0,-0.16,0.78,537.0,365.0
Pacific island small states,PSS,72.66179843226682,57.96650994389699,,63.88335215300532,5468.643375114201,,10104.545642386656,2.346290098746053,64200.0,1977278977.0,5686551609.0,,-16885.0,35.1251463803675,60.59552251831473,,31.086453201970443,9796.382608032982,37.72611450631938,54.73668529707477,,,,,,,,,
Post-demographic dividend,PST,99.9188837330364,24.76262642166378,10.0,55.25469391924311,42134.93431808636,,71438.90877764845,1.2082576139832495,31336042.048,10561131405857.0,11244404137642.0,2.374561183243349,3522180.0,16.432384930187588,66.35962110119524,27.47800275628114,11.335771392749892,67521.05138824793,80.19714249145345,9.40328559849476,,,,,,,,,
French Polynesia,PYF,100.0,36.53908729629531,,49.406,,56.8,,2.0904269681840617,3471.0,150655469.0,1814617762.0,,-1744.0,24.9328880436068,68.236707282671,,6.5,,61.6130486661995,15.685543232898269,,,,,,,,,
Qatar,QAT,100.0,17.38247906249516,9.0,86.054,169203.34985034092,85.3,120272.84526173014,0.7674736942257141,11610.0,132436792754.0,26153021848.0,,133520.0,14.6477661328292,84.2675120692734,0.0,0.0,94990.15146984268,98.8357621827901,0.2409312525410969,,,,,,,,,
Romania,ROU,98.1,23.13734584155369,10.0,46.527,18438.505428641023,49.7645,19336.842430599707,1.3945866153537168,230030.0,65568108720.0,73463112810.0,1.29223076714816,-34910.0,15.697380256843,67.8443383194302,13.3495145631068,23.1,23394.81237577025,53.9101758034365,22.51519970722017,Romania,5082.0,778.0,65.94,655.0,-133.0,952.0,541.0,329.0
Russian Federation,RUS,100.0,22.64572985263563,11.0,59.4,26019.7265625,67.97,20741.59017496856,5.320138872379147,16376870.0,526921540974.0,314870237817.0,3.8540425831437295,289872.0,16.0854380353918,71.0307780178912,13.5555555555556,3.6,16424.051344317257,74.0762949770228,6.037793553876312,Russia,5537.0,881.0,61.82,661.0,-293.0,934.0,592.0,0.18
Rwanda,RWA,15.2,75.04918751083018,6.0,53.631,1512.241712538484,9.0,2991.815346886732,2.6897017589668337,24670.0,622448953.0,1982388757.0,1.05488528481013,-16779.0,41.6574088597303,55.5068130968671,63.75,88.5,3409.18661722331,17.0742206053612,43.240238464071474,Rwanda,3466.0,0.75,57.7,904.0,-27.0,117.0,728.0,167.0
South Asia,SAS,80.84745320306904,46.74137275173827,8.0,49.59991288629629,4923.133671433008,11.7,4432.346056157315,6.49389713220836,3347837.0,336618879282.0,527793984591.0,2.419459445960641,-1417862.0,30.207019017187854,64.62587039696972,12.057877813504817,36.61075584728273,6326.152821082175,32.00037732824246,76.35139643037428,,,,,,,,,
Saudi Arabia,SAU,100.0,35.90122420048996,9.0,53.951,62202.8859202572,60.5,98127.08066426252,-0.5573757569269162,2149690.0,475167708359.0,162651145492.0,8.89019141193183,485794.0,25.8020944969312,71.8696842780143,19.8675496688742,0.0,42824.71118159281,82.6071884619102,2.45594682538784,Saudi Arabia,6495.0,827.0,62.8,661.0,-82.0,,691.0,276.0
Sudan,SDN,43.1,83.68681616656323,8.0,39.189,3724.9599609375,,6687.426845311533,36.42862911769328,1868000.0,4005343000.0,9308141000.0,,-194001.0,44.3676473217215,53.0162925943029,24.5762711864407,64.3,6369.641009945335,33.4264777958103,39.8679665673917,,,,,,,,,
Senegal,SEN,57.0,79.42047140222279,11.0,44.155,2768.7681871198447,13.1,7496.585695288714,1.1861304699550317,192530.0,2174857008.0,6060228771.0,1.25170125603319,34878.0,42.6806757189143,53.7401403808036,42.6666666666667,42.7,4722.486719818625,45.0398750539456,66.6762819884755,Senegal,3647.0,823.0,57.6,636.0,-55.0,837.0,694.0,165.0
Singapore,SGP,100.0,16.647936264090443,6.0,65.152,83088.31854116582,80.9021,122856.64183766842,-0.4310593918716705,707.0,409098607389.0,372557029429.0,3.03849114883637,52176.0,13.1066177818821,78.7282392629886,24.2424242424242,0.6,80857.13769777333,100.0,8.656739034107362,Singapore,6533.0,808.0,72.84,827.0,0.11,242.0,663.0,148.0
Solomon Islands,SLB,44.7,72.08786731220938,,83.688,2394.4678808364606,8.0,8815.3970311073,2.3519200527712343,27990.0,492021789.0,519485267.0,,5631.0,40.4427300002521,56.1019926211667,2.0,41.8,4376.153517586515,22.1027262484765,69.7947965670157,,,,,,,,,
Sierra Leone,SLE,13.5,78.39540612640951,9.0,55.364,2700.738078052588,4.0,15993.048825805472,6.256453910664007,72180.0,399046399.0,1453680807.0,0.469957196664839,2773.0,42.525954708569,54.2454656476793,12.396694214876,74.6,4186.583480943482,39.8916422780075,86.82632628415762,Sierra Leone,4514.0,708.0,48.94,0.72,-72.0,856.0,0.54,423.0
El Salvador,SLV,95.0,47.30181927694069,12.0,58.289,7092.588521332975,23.1093,11218.280219692457,0.6313116952610045,20720.0,5518450276.0,10569935971.0,1.07998923193894,-49087.0,29.8840301887702,63.1773125178882,26.1904761904762,27.5,8932.412393346822,68.0878511957995,37.64237626114364,El Salvador,6325.0,827.0,63.86,716.0,-153.0,772.0,801.0,317.0
San Marino,SMR,100.0,22.61727054779029,10.0,,50770.36731958624,,,2.000617175039409,60.0,89328407.0,334299155.0,,57.0,15.1338488994646,66.9066032123736,18.3333333333333,,,97.0999984741211,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,51.5,95.8366811383264,,27.82,944.4045672803238,1.5,,-10.466820425724876,627340.0,616260586.0,1504088682.0,0.4438575566536039,20723.0,47.786851403904,49.8627987074496,13.8181818181818,94.4,,41.2593474250273,47.3947902223592,,,,,,,,,
Serbia,SRB,99.9,21.11833750953936,8.0,39.821,14286.505674190246,53.4504,18481.842619109768,7.801085168485926,87460.0,14715897061.0,20556758939.0,1.84757469294627,-17866.0,14.3063334267661,67.7436627284965,33.2,20.0,17809.087666287174,59.6111068725586,28.25728422210007,Serbia,5102.0,828.0,66.12,533.0,-103.0,908.0,505.0,403.0
Sub-Saharan Africa (excluding high income),SSA,38.8415744954024,81.31132720564503,8.0,66.29363445921108,4286.372458657535,11.8,10010.15645365521,3.9585819940670817,22761847.278,418815056712.0,414762655998.0,1.3036781097525385,-548193.0,43.51310910711954,53.51420421570384,21.99563934846736,65.56336366613793,6995.62437914759,41.16324940909497,70.00740549662989,,,,,,,,,
South Sudan,SSD,3.8,75.32371491010305,8.0,64.237,1916.853558861905,2.2,33510.45482641002,36.512158499485736,631930.0,2320155232.0,284155940.0,6.5698636971854905,65337.0,41.8593066237708,55.5725452054268,26.5060240963855,30.1,6157.380097753575,18.2868996493633,82.8148364133026,,,,,,,,,
Sub-Saharan Africa,SSF,38.03200420250176,81.46229500814498,8.0,67.6123956001438,3980.582475707565,11.2,9297.49725952226,4.184573677230709,23890879.378,422441117685.0,429724346608.0,1.2899839480884447,-465521.0,43.56214588981133,53.47522608029832,22.45702005730659,67.85109710139824,6650.249771009331,38.87808974871317,72.10001265691578,,,,,,,,,
Small states,SST,85.27048084513555,42.064659415251874,9.0,53.73088777097651,16278.375960926847,41.2,31603.35019434167,2.242181276841521,737762.61,73709866713.0,87718125753.0,1.3182643302279324,-30902.0,27.36953030988945,65.06535077981555,15.366568914956014,30.3387854927225,25782.325962307987,50.20785209574454,29.006874137766538,,,,,,,,,
Sao Tome and Principe,STP,65.0,77.28488355492954,6.0,21.028,2945.7366428374394,23.0,5237.808564987804,8.89082126187202,960.0,6936591.0,152038573.0,,-1787.0,42.0422216181934,54.3990991340815,18.1818181818182,42.8,11640.66904669334,67.1306686401367,35.87085811384879,,,,,,,,,
Suriname,SUR,94.6,45.57103594655637,6.0,50.856,16172.696195996095,37.4,27569.46352487188,0.3837661681739774,160507.61,652700632.0,653941835.0,,-968.0,29.4311272011529,64.5829672067766,11.7647058823529,17.6,21701.02467744878,66.2683575134509,18.42714785887424,,,,,,,,,
Slovak Republic,SVK,100.0,21.501167448718835,10.0,50.82,28075.43262367185,77.8826,26106.638005574936,0.5340618702973927,48088.0,85688749304.0,81911599519.0,0.976653153261356,-1181.0,15.3454402766956,71.3702712441166,18.6666666666667,10.7,36634.19452106555,54.1384024098892,12.869619685955096,Slovakia,5937.0,909.0,67.16,598.0,-53.0,915.0,612.0,277.0
Slovenia,SVN,100.0,21.33381581173673,9.0,51.806,29634.06576114706,72.6756,44512.2598684469,1.132797187850727,20140.0,33988918077.000004,32882060587.0,1.05894724003693,639.0,14.5676402659643,68.2843640336961,32.2222222222222,22.5,38988.64037273762,50.0466580754027,15.32338341255032,Slovenia,5975.0,932.0,69.68,0.89,32.0,918.0,625.0,274.0
Sweden,SWE,100.0,26.61230533875248,9.0,58.712,46098.232136883234,94.7836,117341.10039764154,1.0116804371082395,407339.7,165967141742.0,160609740548.0,1.11768901606678,66760.0,16.9674927244282,63.7580854153169,44.9856733524355,47.3,83040.08058366034,85.9249771259894,7.954068844599789,Sweden,7434.0,916.0,71.32,936.0,156.0,324.0,782.0,184.0
Eswatini,SWZ,57.5,63.58928021111653,7.0,38.851,8231.15139767951,24.7,20139.22193336885,6.207936017169516,17200.0,2035577411.0,1916793478.0,1.95189144736842,-12664.0,37.616262090815,59.1550367702369,6.15384615384615,66.1,10917.128311462173,22.8121644356992,34.0973155342642,,,,,,,,,
Sint Maarten (Dutch part),SXM,100.0,28.348265563978863,14.0,,36178.1870158544,,,2.41867590016453,34.0,10250310.0,160096449.0,,530.0,20.6504155742734,72.8440341384504,,0.0,,100.0,,,,,,,,,,
Seychelles,SYC,98.0,30.572731247267505,10.0,,22487.249774700045,50.4,,5.640231518376865,460.0,1758852399.0,2888683905.0,1.03655893266994,1717.0,21.7680045057179,71.200626882484,43.75,1.5,,42.815069634181,,,,,,,,,,
Syrian Arab Republic,SYR,90.4,65.25338567505841,9.0,32.302,,26.2,1961.1422505304904,31.770193909529297,183630.0,1534886295.0,4191851779.0,,-2081303.0,38.0045084862671,58.2414342049348,12.0,3.1,3690.503614951719,73.0620491886137,35.95697478464809,Syria,2688.0,585.0,59.82,455.0,222.0,663.0,354.0,622.0
Turks and Caicos Islands,TCA,100.0,28.054000658544613,13.0,,23931.68929821327,,,2.5614211723002995,950.0,,,,1333.0,20.2537663804119,72.1956437761864,,0.4,,91.3168927865286,,,,,,,,,,
Chad,TCD,8.1,98.63740096059496,10.0,62.009,2110.247051369881,2.5,16812.080360474964,-6.073794195038289,1259200.0,2992026134.0,1250002306.0,4.29488547231355,51887.0,48.6137670882709,49.2853284505433,14.8936170212766,72.6,4485.937603084844,22.2975929852391,90.0592776652026,Chad,3508.0,714.0,49.74,488.0,-47.0,882.0,437.0,314.0
East Asia & Pacific (IDA & IBRD countries),TEA,96.85831262644248,30.021464187423163,9.0,66.48383831274725,11304.520525012227,38.7,16615.306745357128,2.8690452471251007,15865930.383,3062916062980.0,2654284020576.0,1.6300276673325074,-349002.0,21.18935006033308,70.58066851865047,19.632678910703,14.582887842514324,14342.103443473,51.697752138103496,42.3582145920591,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,99.69788330090228,28.036830557538103,9.0,53.27110200846632,19662.081901404927,53.5,19768.989715214488,3.1751881360427205,22984900.0,1260036622866.0,1189139305917.0,2.799775627303233,446344.0,19.422039007124923,69.27330290639036,18.42920353982301,6.841656974115431,17137.905800956054,66.46646336331648,19.38913875752684,,,,,,,,,
Togo,TGO,41.0,74.82400663759796,10.0,56.967,1715.3607384866543,4.5,2613.8103384149026,1.6832904461870442,54390.0,1287022293.0,2445081886.0,1.67620536115859,-1976.0,41.6037626817975,55.6021652495483,15.3846153846154,76.2,2397.8253928800623,38.8516767884103,80.8185915014099,,,,,,,,,
Thailand,THA,99.4,26.238760035359064,9.0,69.796,15215.9492506383,28.94,16772.733861462937,1.7787458923541664,510890.0,223277238136.0,246625666422.0,1.34525091985427,67452.0,18.8099541307216,71.6876647113235,15.8,23.2,13175.879776883858,45.8321343847773,54.85784606596821,Thailand,6231.0,926.0,67.64,781.0,454.0,925.0,782.0,141.0
Tajikistan,TJK,99.0,60.31419880531183,9.0,38.03,2918.5604800735687,16.0,6836.547437615626,3.633009450544961,139960.0,1394998869.0,3706207648.0,,-16362.0,36.5064614867471,60.5271432098208,19.047619047619,55.1,4135.180071113886,26.4883155822754,30.7529508062865,Tajikistan,4967.0,701.0,61.2,693.0,58.0,764.0,578.0,0.17
Turkmenistan,TKM,99.9,44.3153245518928,10.0,42.504,11722.808627257707,9.6,,1.152445832521451,469930.0,11114608111.0,8140926500.0,,7287.0,29.612106797707,66.821369576187,16.8,0.1,,46.9788451198152,31.91809307809409,Turkmenistan,5392.0,846.0,61.06,705.0,-72.0,,552.0,0.16
Latin America & the Caribbean (IDA & IBRD countries),TLA,96.80917829990868,40.24052831634032,13.0,59.83667545817483,15108.105599847988,46.4,22790.141712480287,2.92309825170382,19918569.61,1065656843525.0,1131740348292.0,1.2807435178206803,-688419.0,26.65831686290259,66.24743155026016,21.78332849259366,28.00913358923345,18376.66280920413,78.91658361815439,31.59287979736388,,,,,,,,,
Timor-Leste,TLS,59.2,74.0009802061595,9.0,64.765,2566.030744584214,11.0,5327.098556749073,16.642762561625375,14870.0,403131763.0,499446142.0,2.27036904335364,-1206.0,40.3963510673646,54.5890419825752,38.4615384615385,22.6,4929.614752650943,29.5836906253246,58.5247470298645,,,,,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,92.49176288163557,57.415571847404536,9.0,42.55545898009818,8403.643010269527,21.1,12682.356934708489,4.822785478769859,10058178.0,372600657895.0,421221434566.0,3.0447564072991566,-2149693.0,34.959850664309755,60.88914463161257,17.678731678133417,11.14247289290429,12361.445431905891,49.78610780878186,43.74622305596738,,,,,,,,,
Tonga,TON,95.1,65.15027232758055,8.0,54.666,5119.694753168399,32.754,6760.8452815176415,-2.291257681498223,720.0,12826998.0,188217999.0,,-2637.0,37.0880904018118,56.92652518036,3.57142857142857,1.6,14907.465441728367,23.4170795020344,39.45417515274952,,,,,,,,,
South Asia (IDA & IBRD),TSA,80.84745320306905,46.74137275173827,8.0,49.59991288629629,4923.133671433008,11.7,4432.346056157313,6.49389713220836,3347837.0,336618879282.0,527793984591.0,2.4194594459606416,-1417862.0,30.207019017187854,64.6258703969697,12.057877813504817,36.61075584728273,6326.152821082175,32.000377328242465,76.35139643037428,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,38.03200420250177,81.46229500814498,8.0,67.61239560014377,3980.582475707566,11.1,9297.49725952226,4.184573677230709,23890879.378,422441117685.0,429724346608.0,1.289983948088445,-465521.0,43.562145889811326,53.47522608029832,22.45702005730659,67.85109710139824,6650.249771009331,38.878089748713165,72.10001265691577,,,,,,,,,
Trinidad and Tobago,TTO,100.0,27.20360173953224,6.0,61.961,31746.20524416514,59.9,53353.17578245269,1.983748255589916,5130.0,18963338636.0,12581283178.0,0.76306904134769,-796.0,19.850239230724,72.9691934254201,28.5714285714286,0.4,33036.22100490006,53.9255789963372,16.23167623598096,Trinidad and Tobago,6168.0,883.0,64.44,847.0,123.0,948.0,764.0,286.0
