Country Name,Country Code,Access to electricity (% of population),"Age dependency ratio, young (% of working-age population)","Compulsory education, duration (years)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","GDP per capita, PPP (current international $)",Individuals using the Internet (% of population),"Industry (including construction), value added per worker (constant 2015 US$)","Inflation, GDP deflator (annual %)",Land area (sq. km),Merchandise exports by the reporting economy (current US$),Merchandise imports by the reporting economy (current US$),Military expenditure (% of GDP),Net migration,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Services, value added per worker (constant 2015 US$)",Urban population (% of total population),"Vulnerable employment, total (% of total employment) (modeled ILO estimate)",happiness_score,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,perceptions_of_corruption,positive_affect,negative_affect
Kenya,KEN,55.8,72.6598544446139,12.0,69.745,4177.249935802674,17.8271,6388.436523795202,7.581934028201815,575008.15,5721285004.0,16679553325.0,1.23759400127025,-68702.0,41.0136025385137,56.4460280213336,21.7765042979943,68.1,5707.922219865933,31.5383650847102,60.449708288726605,4476.0,715.0,56.9,853.0,228.0,854.0,754.0,0.23
Kyrgyz Republic,KGZ,100.0,51.32378869553694,10.0,54.352,4953.717550851987,50.8,3378.8905261388727,6.32714586262388,191800.0,1757172548.0,4487180224.0,3.10489070193562,7553.0,32.180287628135,62.7005347701048,19.1666666666667,24.7,2910.609212354288,34.9980805726839,33.19802670688505,5.63,883.0,64.75,859.0,141.0,874.0,0.64,0.16
Cambodia,KHM,89.1,50.01650888996855,,81.294,5050.063566151128,32.9003,4297.70447557799,2.076507091548521,176520.0,10427166777.0,13974441512.0,1.56181647470424,-74362.0,31.7040309990949,63.387132974116,20.3252032520325,56.3,3598.085255487095,35.0127905056235,54.4251241530486,4586.0,765.0,61.1,964.0,85.0,821.0,669.0,408.0
"Korea, Rep.",KOR,100.0,17.80289891583259,9.0,60.612,43155.9100867658,95.0694,85065.92908491801,2.018820215823069,97510.0,561238070000.0,471763752000.0,2.29813107276094,104029.0,13.0157834990204,73.1104702951829,17.0,2.8,47647.11766286383,81.471030429984,19.389637384912792,5874.0,807.0,72.55,538.0,0.01,851.0,546.0,235.0
Kuwait,KWT,100.0,28.2488814502611,9.0,71.751,46565.549950455366,98.0,105836.91123400298,16.23087529384189,17820.0,5416975288.0,33505534655.000004,5.60744536433338,92717.0,21.3840665879684,75.6988166008755,3.07692307692308,0.0,40085.32594763032,100.0,1.219250971807963,6094.0,853.0,70.15,884.0,-8.0,,649.0,307.0
Lao PDR,LAO,93.6,51.32886828373504,9.0,57.829,7141.906527017665,25.5104,27991.254313033867,1.852096761211229,230800.0,4909721778.0,5159450703.0,,-10400.0,32.5273323571022,63.3704452186596,27.5167785234899,50.6,11086.56142155402,34.5115346444216,78.9678261860315,4623.0,707.0,59.9,891.0,71.0,592.0,712.0,344.0
Lebanon,LBN,99.9,41.32489144958035,10.0,43.052,20963.82494725333,78.1808,18549.04126992684,2.7485363221939,10230.0,3845641233.0,19890194797.0,4.60339736802672,-253664.0,26.9464692941445,65.2063804518348,3.125,4.0,25986.80862182288,89.0519233886895,20.551488274048108,5154.0,777.0,65.85,605.0,-85.0,911.0,469.0,244.0
Liberia,LBR,24.2,77.05718993875888,6.0,74.551,1664.944813235653,16.3,3018.191886483713,-2.617934152993868,96320.0,38117382.0,1286608002.0,0.4015507377296,-24807.0,42.1337762631693,54.6785684124387,9.85915492957746,93.6,1312.0710128704377,51.7957569553849,77.19835760482606,4424.0,685.0,53.7,733.0,-14.0,867.0,674.0,391.0
Libya,LBY,70.6,47.23793533175691,9.0,39.93,18026.01878340081,,75749.47446022848,1.806663821783161,1759540.0,20136030865.0,9270849917.0,,9208.0,30.6110188217597,64.8017638828572,15.9574468085106,2.9,26668.482609255698,87.8166729870528,23.56332981634911,5647.0,823.0,64.75,779.0,-66.0,673.0,643.0,379.0
Sri Lanka,LKA,97.5,36.66782405872422,11.0,51.807,13610.47231366177,25.1,12749.795165610938,5.472845296251023,61893.0,11162333740.0,20720717774.0,1.97692843257215,-22324.0,24.2290828278519,66.0772312982869,5.77777777777778,45.8,13063.330446724582,19.1507693078088,39.31051552403462,4331.0,823.0,66.8,827.0,85.0,844.0,729.0,0.27
Lesotho,LSO,33.7,61.12401322149261,7.0,50.376,2618.818207701453,39.0,3420.346334321954,2.0189102382018405,30360.0,1030101022.0,1825056260.0,2.27081453102287,-6850.0,36.4940970803304,59.7050313370595,22.1311475409836,41.5,4749.190653551245,36.5283648068846,33.19253268724428,3795.0,769.0,42.9,757.0,-141.0,797.0,706.0,255.0
Lithuania,LTU,100.0,22.731383246906773,11.0,56.325,31305.043693437216,77.6153,34599.67840145243,4.095791531308478,62641.0,29783189141.0,32257950408.0,1.71214117320754,-28027.0,14.9087808434028,65.5868165853012,21.2765957446809,33.8,29258.4480658681,67.1012954711914,10.992062087396691,6273.0,926.0,66.0,749.0,-177.0,0.79,0.59,195.0
Luxembourg,LUX,100.0,23.280589215882586,12.0,55.493,114985.84223598862,97.363,223893.56806406763,2.1429045265774675,2574.46,15645291583.0,22831525354.0,0.495110917223231,9643.0,16.1825193987214,69.5106668868415,28.3333333333333,15.3,210476.7272248176,92.0963768119916,6.667627818126114,7061.0,905.0,71.55,903.0,38.0,0.33,726.0,184.0
Latvia,LVA,100.0,24.36711292703467,11.0,55.489,25763.9907709703,80.1141,26794.89771429677,2.7092399520610684,62227.0,14059869066.0,17032666378.000002,1.65275736814609,-7867.0,15.6721888361644,64.3170163194162,16.0,42.6,27852.216054864257,67.9706866054779,8.75514997497208,5978.0,895.0,66.0,0.7,-159.0,798.0,565.0,232.0
Morocco,MAR,100.0,41.7606453487839,9.0,41.305,8115.12060546875,61.7622,12518.728795270068,-0.0608910142931904,446300.0,24292997504.0,44402505254.0,2.94588992031474,-60472.0,27.6275847764703,66.1569857377868,20.5063291139241,10.4,13263.2633945587,61.2761057031842,37.31062302292147,5312.0,641.0,63.5,814.0,-224.0,841.0,501.0,323.0
Moldova,MDA,100.0,28.14734147308392,13.0,67.222,11252.113546528271,49.9,11603.392158624822,6.252466491432983,32890.0,2378788896.0,4826229389.0,0.324532007174344,-43871.0,19.1468131727048,68.0235384558779,22.7722772277228,26.1,9696.210888340847,39.9736557006836,60.14556587538577,5326.0,831.0,63.7,553.0,-56.0,926.0,563.0,259.0
Madagascar,MDG,24.1,73.88766594806168,5.0,83.828,1546.880018908167,6.4,1940.1039773830407,4.961539756015426,581800.0,2868259439.0,3555115087.0,0.506222289767563,-2784.0,41.2409159055171,55.8156972159696,19.205298013245,81.9,2674.64628003641,29.671033028335,85.28413083453731,4079.0,626.0,56.8,0.57,-33.0,847.0,701.0,375.0
Maldives,MDV,99.8,30.491651782937467,7.0,55.999,19767.889361346763,65.0,15319.552216717677,2.1246092346460586,300.0,199345275.0,2359595360.0,,9555.0,22.4629980776238,73.6693382094626,5.88235294117647,1.3,23803.563071511053,39.32787719143,19.49504746493528,,,,,,,,
Mexico,MEX,100.0,41.24271970890671,14.0,58.15,20488.715080044138,53.0318,29417.81194839457,6.567594929618664,1943950.0,408845744000.0,444955453760.0,0.4248491555401469,-227499.0,27.1658495783116,65.8682302477857,42.6,10.1,23824.221423012023,77.7206924598541,25.01057468159003,6.41,0.8,65.8,861.0,-206.0,801.0,775.0,231.0
North Macedonia,MKD,100.0,25.804155341580604,13.0,41.007,15992.894410744198,74.5168,12034.370355758736,2.807027035390377,25220.0,5683884310.0,7730780729.0,0.895041406541028,-24227.0,17.5458175254144,67.9961161917142,37.5,19.0,16926.645121461985,59.7437719356273,18.64527650963351,5234.0,0.8,65.7,752.0,-63.0,856.0,447.0,299.0
Mali,MLI,34.8,96.67896069866592,9.0,68.123,2606.6960795414066,18.9,6607.510567237975,1.6738851103044112,1220190.0,1903313160.0,4336274226.0,3.02860111373814,-33942.0,47.8892998113538,49.5343526921363,8.84353741496599,77.0,3417.721831005284,27.0646702892896,79.65710395760169,4742.0,741.0,53.8,753.0,-68.0,863.0,665.0,393.0
Malta,MLT,100.0,20.89137822208904,11.0,55.346,42648.44954091712,81.0119,33747.11112005102,2.135728339542922,320.0,2699594672.0,5563048169.0,0.4567026782726009,14372.0,14.0299528213677,67.1569397470627,11.9402985074627,7.3,58660.16089279151,94.5691806330314,10.463455388264077,6676.0,937.0,71.4,924.0,245.0,0.69,666.0,302.0
Myanmar,MMR,69.8,38.02243249546517,5.0,61.182,4706.432489495984,23.6211,7427.96055863692,5.873408946546604,652750.0,13865588872.0,19245186465.0,3.64194876170774,-105415.0,25.9085442977117,68.1401536697086,10.161662817552,59.5,3305.638930125733,29.9051727703437,62.9396632462135,4154.0,795.0,60.25,886.0,654.0,619.0,617.0,282.0
Montenegro,MNE,100.0,27.90377012824221,9.0,44.174,18038.989697877303,71.2723,16791.227156198078,4.657290320857371,13450.0,405101115.0,2605666929.0,1.36277677368932,-4948.0,18.4919373630795,66.2702069863017,23.4567901234568,37.8,15668.040111706314,64.9992438680584,18.44488435837256,5615.0,881.0,66.8,626.0,-87.0,756.0,493.0,0.35
Mongolia,MNG,93.6,47.44281757101307,12.0,55.378,11096.03756042385,23.7143,16236.068168014828,10.80044641174824,1557255.4,6200660020.0,4335487444.0,0.762153816975996,6831.0,30.904816574345,65.1412012251141,17.1052631578947,1.8,10560.557737923637,67.9260583223672,45.0654424807444,5334.0,924.0,60.1,675.0,115.0,865.0,552.0,214.0
Mozambique,MOZ,24.3,87.87672591397605,,75.875,1282.7496599180142,7.79633,3992.652856364582,7.978012401652705,786380.0,4736748074.0,5737032980.0,0.9845709776719168,-25043.0,45.4748777119797,51.7484906258943,39.6,78.2,3240.844216208181,32.6274411492675,83.78958197582081,4.28,678.0,49.5,823.0,-31.0,682.0,642.0,353.0
Mauritania,MRT,42.9,84.32835212237649,9.0,36.854,5353.0660881040685,21.0172,10910.376931599829,1.5839383494538453,1030700.0,1989425218.0,3515616253.0,2.12109845694596,-3001.0,44.2001786206453,52.4143770976081,25.1700680272109,25.5,7171.12947411871,54.1970448502004,54.71137011424166,4678.0,779.0,59.35,527.0,-158.0,777.0,631.0,272.0
Mauritius,MUS,99.6,24.81009192897542,11.0,55.844,22897.970092210224,55.4032,17095.59214398679,1.675816050460881,1997.0,2083518639.0,5250949504.0,0.16537629451361,-5322.0,17.9120679035064,72.1965591114589,11.5942028985507,9.4,21704.35992082088,39.4499348663789,17.836142159091498,6174.0,0.91,63.95,912.0,81.0,818.0,682.0,169.0
Malawi,MWI,12.7,85.09396937683388,8.0,60.264,1380.232636217371,7.0,3764.788115834768,10.576924514898622,94280.0,782456553.0,2503688468.0,0.530100138963233,982.0,44.6414563644714,52.4613637188836,16.6666666666667,76.9,3206.45714451234,15.9634281867266,60.884421449248975,3417.0,555.0,56.0,848.0,-1.0,735.0,592.0,312.0
Malaysia,MYS,100.0,36.67070369642064,6.0,62.978,26415.596020328736,80.1405,29955.28614587775,3.778960943064533,328550.0,214551890172.0,188747349577.0,1.10033460723613,227677.0,25.2040737436091,68.7308114044831,10.3603603603604,5.2,18978.213594457528,74.2354806421432,22.736911999123446,,,,,,,,
Namibia,NAM,52.5,61.33459315147378,7.0,46.692,9887.939354825496,36.8374,22276.957057396943,9.919036989021308,823290.0,4770759521.0,6652065681.0,3.52238850010305,16080.0,36.66658954474,59.7812875346101,41.3461538461538,30.2,14722.936653349743,46.8135799686288,28.24164691567526,4441.0,828.0,55.35,0.81,-195.0,831.0,697.0,277.0
Niger,NER,17.6,100.21401293405832,,72.487,1208.1460995526625,10.2243,3714.073447354192,0.3682767289701019,1266700.0,871106230.0,1733526974.0,1.80984292435405,-6830.0,48.8152696049509,48.711024050747,16.9590643274854,82.0,2875.3592039394566,16.5036987906896,89.4367629884533,4616.0,582.0,54.8,684.0,-31.0,778.0,699.0,427.0
Nigeria,NGA,54.4,82.55059116534962,9.0,76.982,7036.6741437238725,25.9,7956.94887764765,11.118918081769664,910770.0,49459240757.0,56926613275.0,0.430671218863917,78685.0,43.8805787404257,53.1559836470855,5.55555555555556,81.6,6953.491647197345,57.3486345560101,67.4370001536973,5322.0,733.0,53.75,826.0,123.0,835.0,682.0,236.0
Nicaragua,NIC,84.6,49.48384156956162,7.0,63.177,6225.347025748461,30.4,7096.647264838988,4.123849059399049,120340.0,2324136214.0,5758220999.0,0.626510067010078,-21849.0,31.4804959254581,63.6177363036804,45.6521739130435,48.9,4808.3748075143085,58.1892567408822,39.69192575115825,6476.0,838.0,65.35,922.0,9.0,673.0,793.0,308.0
Netherlands,NLD,100.0,24.80406033528932,13.0,62.928,56037.56799360595,93.1973,97823.06738214171,1.439327066561674,33670.0,641723619199.0,570527449902.0,1.13721447777951,86332.0,16.2134912508367,65.3662757423029,36.0,6.4,77854.99833961287,91.1219700676602,12.019216287511291,7459.0,937.0,71.25,0.92,246.0,363.0,729.0,185.0
Norway,NOR,100.0,27.17383560810752,10.0,62.925,64589.5559196863,96.3576,238764.2037790508,4.08094936089482,365123.0,100258879253.0,78498314039.0001,1.70515328594991,21657.0,17.7817532492452,65.4370047012372,41.4201183431953,58.9,105075.32561435323,81.9699745912375,4.853881713419147,7579.0,0.95,71.3,953.0,231.0,0.25,0.8,203.0
Nepal,NPL,86.6,51.58190160189034,9.0,35.66,3604.708259497466,24.3,1796.4490391535214,8.26141254915089,143350.0,740707447.0,9830423240.0,1.48497718496345,-368787.0,32.0596418768482,62.1528886706909,29.5798319327731,76.8,4418.191135051982,65.5768928085184,79.323631449029,4737.0,816.0,60.75,845.0,123.0,0.77,463.0,376.0
New Zealand,NZL,100.0,29.61929223022129,10.0,67.142,42243.50844593975,87.7,75208.14833591018,3.614623781704779,263310.0,37433571522.0,39993905589.0,1.05195301181686,68349.0,19.4533729821704,65.6780741744094,38.3333333333333,28.4,66836.14858883264,84.1701025874108,14.014118815046142,7327.0,955.0,70.05,942.0,289.0,222.0,763.0,172.0
Oman,OMN,100.0,29.63967738464484,10.0,68.924,33619.498898260696,80.1856,41085.56725107938,7.297943297800074,309500.0,27024378377.0,25878659878.0,8.413249952121541,11751.0,22.280067435147,75.1697476735833,1.17647058823529,0.0,33248.12015159337,78.3142260040136,3.75095656180829,,,,,,,,
Pakistan,PAK,92.7,66.82665479728173,12.0,49.693,4789.536465575526,13.78,3937.0675901865375,4.029745993255787,770880.0,21438282034.0,56112826756.0,3.3644491031780097,-1574585.0,38.4997568066237,57.611377824421,20.5882352941176,42.1,7166.752654742584,36.4351548223399,56.8594996339353,5831.0,0.69,56.35,713.0,38.0,714.0,489.0,308.0
Panama,PAN,93.7,42.09108602101719,11.0,62.355,33533.32602164997,59.9506,52295.68271096667,1.794693763449402,74120.0,636723420.0,9958998187.0,,11059.0,27.3693752688348,65.0242015347767,18.3098591549296,23.6,33000.56884473748,65.6577712475758,34.24828890271593,6568.0,912.0,68.5,0.9,-174.0,841.0,795.0,242.0
Peru,PER,94.8,41.45597051077148,14.0,74.154,12591.85628792344,50.4504,22436.999268444582,3.615658261059736,1280000.0,44483467699.0,41726944094.0,1.2652396703256,114382.0,26.8437608206563,64.7524640868538,27.6923076923077,27.6,10851.361465937996,82.1931650502403,52.552111160275,5711.0,0.83,69.15,827.0,-157.0,895.0,768.0,394.0
Philippines,PHL,93.0,50.8858817620147,11.0,57.632,7773.798535990245,41.6,13744.14880580101,2.3202599460893936,298170.0,63099095196.0,92835339303.0,1.16796083355235,-263593.0,32.3359092763244,63.5459353202846,29.4520547945205,27.8,8796.319582651293,52.6010482354344,33.19448855979785,5594.0,851.0,61.95,926.0,-143.0,711.0,753.0,341.0
Poland,POL,100.0,22.256466781837226,10.0,54.761,30170.28189740874,75.9854,27622.56571877992,1.7702028494543214,306190.0,233983901947.0,233360694600.0,1.8882872704618696,-21535.0,15.207155433197,68.3269085235055,28.0434782608696,11.1,28706.67730064152,60.145888199417,20.64658008127693,6201.0,882.0,68.35,831.0,-125.0,639.0,566.0,203.0
Portugal,PRT,100.0,21.51941379347652,12.0,53.654,32970.83953865624,73.7912,35621.41256640305,1.5322008986414772,91605.6,61046354383.0,78255297638.0,1.23983975869036,13979.0,13.903346135127,64.6083708165567,34.7826086956522,24.4,39686.65443800973,61.1296726507436,11.312613717157266,5711.0,0.9,70.75,905.0,-0.18,881.0,608.0,294.0
Paraguay,PRY,99.3,45.928379276227446,13.0,66.679,13977.342778867123,61.0758,23863.17133639553,2.1592092917547774,397300.0,8268701617.000001,11457524284.0,0.8926632312192531,-16630.0,29.6522664370493,64.5619527974404,13.75,60.1,10692.141595969702,62.9526389826574,36.79423854748862,5713.0,902.0,65.7,891.0,-6.0,0.81,0.82,232.0
West Bank and Gaza,PSE,99.9,69.79402597638202,10.0,32.705,6106.645740371221,63.3,11676.706957880184,3.225414992202729,6020.0,1064875104.0,5850886402.0,,-25452.0,39.7257493949967,56.9185550343498,,10.5,15973.258377314383,85.3782255354,23.04693307605832,4628.0,824.0,,632.0,-183.0,831.0,534.0,416.0
Qatar,QAT,100.0,16.134653366680183,9.0,87.375,99358.37338804347,97.3888,91408.34043113123,7.787586602313027,11490.0,66743567998.0,28848116503.0,,46719.0,13.7371040372083,85.1403706234452,9.75609756097561,0.1,89043.87312564008,99.0310125265978,0.2313109433751395,,,,,,,,
Romania,ROU,100.0,23.88115113316496,10.0,49.283,25109.24236910212,63.7473,21971.143118633543,4.6513066470014905,230080.0,70640663408.0,85463334400.0,1.73375510218939,-33081.0,15.8244652586317,66.2634006422186,20.6686930091185,23.4,24614.405681761524,53.3648643239046,16.44366861926162,6.09,811.0,66.55,839.0,-163.0,926.0,632.0,231.0
Russian Federation,RUS,100.0,25.56063468334416,11.0,59.222,25777.904296875,76.0081,22057.13844342789,5.349815087676177,16376870.0,355552169892.0,225624858065.0,4.24899605173948,396619.0,17.4581488715681,68.3009219594445,15.7777777777778,3.2,16273.165392927394,74.460036813029,5.32470688314795,5579.0,896.0,63.45,731.0,-149.0,862.0,651.0,195.0
Rwanda,RWA,34.1,71.90408458118202,6.0,53.281,1967.942866024989,17.2,3127.5768434689003,8.162625947142516,24670.0,660399520.0,1780913815.0,1.24889524304653,-25634.0,40.5134608208179,56.3437544011522,61.25,84.5,3702.814027939772,20.2477568101111,42.15398148445025,3108.0,517.0,59.55,908.0,51.0,214.0,724.0,358.0
Saudi Arabia,SAU,100.0,34.685719655422375,9.0,55.515,53120.45724562692,94.1756,92373.70165932368,6.285763924885828,2149690.0,220355503053.0,127674136796.0,9.84622692397792,-920812.0,25.1658463819685,72.5539157080724,19.8675496688742,0.0,41613.62085649691,83.300690534822,2.1708635558960445,6294.0,0.84,63.6,814.0,-133.0,,703.0,306.0
Sudan,SDN,53.0,77.8283358557418,8.0,36.896,4252.42138671875,18.6,6611.5429440437,34.62237073153162,1868000.0,4058461580.0,9030340287.0,3.2858039010388898,441623.0,42.5501547122157,54.6718018235881,30.5164319248826,59.4,6225.940094738927,34.2872225663509,40.7288036338678,,,,,,,,
Senegal,SEN,61.7,76.27320548663134,11.0,44.126,3234.361581940883,29.6431,7733.734055000897,0.598916826886537,192530.0,2305647858.0,5803933872.0,1.47106251742975,29605.0,41.7561348863197,54.7454841926833,41.8181818181818,36.8,4922.773315441812,47.9338349639053,68.292316198573,4683.0,744.0,58.8,687.0,-47.0,825.0,751.0,291.0
Singapore,SGP,100.0,16.00908136263601,6.0,66.047,95744.18216009572,84.4523,159017.40731283458,2.8632861239591136,712.0,365914666454.0,323686016635.0,2.97201085878766,-8880.0,12.4248348769561,77.6111451686482,23.0,0.7,84542.00405484009,100.0,8.727599854509156,6378.0,897.0,73.4,926.0,0.13,162.0,0.75,179.0
Sierra Leone,SLE,23.4,73.46285801368742,9.0,52.676,2501.4531554481973,13.2369,6276.320633940551,7.498807928813875,72180.0,273560267.0,1153650127.0,0.6769697711942241,1234.0,41.0242626027215,55.8435428622692,12.396694214876,74.6,3574.628184973383,41.7106682105058,86.40752516830116,4.09,652.0,51.3,711.0,0.08,848.0,607.0,495.0
El Salvador,SLV,96.8,42.18017170549893,15.0,56.418,8965.218908634504,33.8207,11037.354837298655,0.986566456267596,20720.0,5759521909.0,10563338771.0,1.04446940079198,-50608.0,27.4802252212851,65.1496366761361,32.1428571428571,25.0,9765.841070068758,71.0856704711914,36.3573999140128,6339.0,829.0,64.2,758.0,-176.0,778.0,0.8,268.0
"Somalia, Fed. Rep.",SOM,52.1,94.59287613483772,,27.809,1596.8140917802205,2.00405,,0.5806574728218834,627340.0,468091333.0,2587224439.0,0.7490668928744549,38067.0,47.4139147855084,50.1241919295508,24.3636363636364,94.9,,48.3639630032265,45.9863129751675,,,,,,,,
Serbia,SRB,100.0,21.72822289695207,8.0,46.337,16108.760150235,70.3308,16413.668849339283,2.997345212382399,87460.0,16597980748.000002,22386285227.0,1.75424084910469,-18651.0,14.2963535836151,65.7962638473577,34.4,20.0,15793.34602147095,60.621208190918,27.258092823122865,5122.0,884.0,66.65,685.0,-81.0,851.0,485.0,326.0
South Sudan,SSD,4.2,85.91823531052177,8.0,64.627,,4.1,,,631930.0,1259173611.0,663509691.0,3.9933777725745,-670477.0,45.0467233968183,52.4297594338558,28.4595300261097,35.1,,19.3489927232944,82.6444067150927,2817.0,557.0,53.35,456.0,,761.0,565.0,517.0
Suriname,SUR,96.6,42.432297340595966,6.0,51.7,17567.680239643192,48.9452,25743.875475608453,28.14510554067016,160507.61,1038627525.0,1074319054.0,,-935.0,27.8819059040311,65.7094421041816,25.4901960784314,15.5,17628.10143132458,66.1046467051207,19.45366743913953,,,,,,,,
Slovak Republic,SVK,100.0,22.445710013971524,10.0,55.017,30245.78258697563,81.6257,28547.980981276625,1.181872583736478,48080.0,83385671819.0,81607480828.0,1.10051309804795,3279.0,15.5448134053743,69.2551309624215,20.0,12.4,36780.29523350611,53.6126018237016,12.459421674477808,6366.0,913.0,68.05,714.0,-56.0,0.92,709.0,213.0
Slovenia,SVN,100.0,22.7528850067656,9.0,54.708,36180.03845476238,78.8854,46670.50447006764,1.2876310235731836,20138.1,38436897620.0,35853587114.0,0.990668071759246,1359.0,15.0135763499983,65.9854248185375,36.6666666666667,19.7,41570.259173312974,55.2451133728027,13.06054472208582,6167.0,928.0,70.35,921.0,-29.0,829.0,582.0,286.0
Sweden,SWE,100.0,28.271968558606968,9.0,60.065,51474.11991151606,93.0063,126936.19603557988,2.225542820428572,407310.64,151899872660.0,154121968437.0,1.0325978685581,102671.0,17.6761928964721,62.5219734831306,43.5530085959885,51.8,85659.91508281161,87.237373786911,7.367012506534761,7287.0,914.0,71.65,935.0,167.0,239.0,756.0,175.0
Eswatini,SWZ,73.5,59.52481623161244,7.0,38.361,8584.311007678372,35.3,23655.87811436337,4.944813703831102,17200.0,1800896293.0,1611599193.0,1.92445503522586,-8658.0,35.9795353889178,60.444597172582,6.15384615384615,65.3,11374.400590212175,23.8052004963161,32.93395068889994,,,,,,,,
Syrian Arab Republic,SYR,89.6,69.82760843092339,9.0,32.608,3265.070293749962,32.7,2707.478471762527,37.22093822323208,183630.0,2478080058.0,3072116231.0,,-287501.0,39.3089805243971,56.2943219617629,13.2,1.1,3408.0488035910475,74.5395596323392,38.96927170782943,,,,,,,,
Chad,TCD,10.9,97.66941306477749,10.0,59.82,2097.144254836037,6.4,10296.692776965529,2.0622339468564093,1259200.0,1241902939.0,577649916.0,1.6596116400392098,16916.0,48.3988071505168,49.5536991897526,12.7659574468085,72.8,3894.562310366958,23.461349471105,90.1058284991472,4559.0,661.0,51.25,615.0,7.0,792.0,584.0,538.0
Togo,TGO,48.0,73.82754711756651,10.0,55.9,1985.5262212940645,12.3602,2538.0577089200287,-0.8846594272321937,54390.0,867017500.0,1635597657.0,1.39797941282441,-1985.0,41.2322139885998,55.8493557173734,17.5824175824176,78.4,2538.246264998774,40.5809463430719,79.5206668772319,4361.0,508.0,55.2,717.0,-63.0,726.0,614.0,426.0
Thailand,THA,99.9,24.282490948260744,9.0,66.965,17573.339815535986,52.8919,16814.967305452228,1.8999449899776977,510890.0,235040762965.0,220171057434.0,1.33627619959584,66805.0,17.3369766439765,71.3970271044959,4.8,22.2,13584.612555576898,49.2311973571777,47.897303668374605,5939.0,877.0,68.15,923.0,211.0,884.0,776.0,232.0
Tajikistan,TJK,99.3,59.64777263888378,9.0,36.142,3017.003148873541,21.96,10762.02461642812,9.805467140842666,138790.0,1099774610.0,2770106929.0,1.03718533693392,-4093.0,36.2279337781669,60.7364494572167,19.047619047619,44.2,4253.99443482777,26.2731513977051,29.7177066416321,5829.0,663.0,61.7,832.0,119.0,718.0,581.0,278.0
Turkmenistan,TKM,100.0,45.57151111141031,12.0,41.375,13278.40303533809,21.251,,-1.542442684786593,469930.0,8128483560.0,4065723222.0,,16678.0,30.1697110262221,66.2029908740674,25.8064516129032,0.1,,47.0334857399476,30.39987106595585,5229.0,908.0,61.9,0.72,65.0,,488.0,0.35
Trinidad and Tobago,TTO,100.0,26.945753384119964,7.0,59.477,28484.25571574936,70.6,51815.933195476726,7.798848992898087,5130.0,8868449572.0,6897322265.0,0.845376415248969,1445.0,19.3303560154035,71.738036153344,30.952380952381,0.4,30480.210044070896,53.9293186833833,18.85015401654376,6192.0,916.0,65.7,859.0,12.0,911.0,763.0,248.0
Tunisia,TUN,100.0,36.95918963571122,9.0,40.208,11288.780013508464,55.5002,9600.53954451681,4.698754338977793,155360.0,13524490850.0,20104114887.0,2.03182932622148,-22365.0,24.9964068061122,67.6324579587732,31.3364055299539,11.8,15631.718537844892,68.2877807617188,18.31333387030803,4124.0,717.0,66.8,478.0,-223.0,869.0,367.0,377.0
Turkiye,TUR,100.0,33.930769123747154,12.0,47.063,28353.54064109656,64.6846,34601.08972140685,11.13341165856167,769630.0,163185581325.0,230406156417.0,2.05006599219326,659846.0,23.3213655170857,68.7322045337867,14.5719489981785,11.4,33616.60054034711,88.0320472717286,28.371560144023903,5607.0,876.0,68.05,644.0,-0.24,671.0,393.0,313.0
,,,,,,,,,,,,,,,,,,,,,,6359.0,891.0,,0.76,-68.0,743.0,715.0,114.0
Tanzania,TZA,32.1,82.82819128073412,7.0,82.305,2472.4931640625,14.4634,7045.2337614827775,2.67178986834044,885800.0,3844183195.0,9947207798.0,1.05581731620716,119142.0,43.9599219375669,53.0736238495431,37.1794871794872,82.0,3155.1095814970813,32.2987013317296,85.04459776075831,3347.0,705.0,57.6,0.8,116.0,654.0,662.0,255.0
Uganda,UGA,32.4,91.75967657725997,7.0,69.299,2157.9574750336938,,9732.433624159648,4.6490508196250175,200520.0,2814621594.0,5577608280.0,1.03901851871998,92879.0,46.9022040457185,51.1141789506077,34.2984409799555,91.3,4755.53605580965,26.4139260579546,76.47548189077698,4001.0,0.74,57.25,772.0,56.0,816.0,689.0,0.4
Ukraine,UKR,100.0,22.41368101336528,11.0,50.956,11536.0810546875,58.8895,4320.911171064166,22.09831749780172,579300.0,42335934432.0,48716802335.0,3.24149291547879,-36155.0,15.3881165021825,68.6550169648912,12.2931442080378,6.5,4130.639824279027,69.2633108489282,18.72912679880137,4311.0,858.0,64.05,599.0,-5.0,937.0,528.0,235.0
Uruguay,URY,99.8,32.235390371151844,14.0,59.056,23606.627800795846,70.3224,50114.9391087803,5.680104835144789,175020.0,6592336990.0,8429575570.000001,1.91114379023487,-3091.0,20.7672710504473,64.4238089089735,20.2020202020202,60.8,31499.19901751685,95.2288235732042,23.781423880698707,6336.0,914.0,67.5,898.0,-101.0,627.0,742.0,0.28
United States,USA,100.0,28.642460603325027,12.0,59.824,60047.71907283069,87.2749,,1.685083824346762,9147420.0,1545416985335.0,2339459145683.0,3.2977234873792,1864738.0,18.938947483366,66.1219291236341,19.3548387096774,9.7,,80.4018678392891,3.9809508240298928,6992.0,921.0,66.35,868.0,193.0,681.0,755.0,268.0
