Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
"Macao SAR, China",MAC,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,6.613337096082382,4.390714351156352,12.659511739915578,10.643295173753513,4.912622425090288,13.924159427675901,15.296571138766154,10.352270029226192,15.685603934133994,18.540556934423122,10.265554359438486,7.114669650059478,6.6982498414020295,8.03404789556411,3.9528003391635633,2.9015999951687266,3.7962603114009177,1.1115709954184925,-4.682054595635514,-3.0395545062996008
"Macao SAR, China",MAC,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,6.613337096082382,4.369705915738792,12.676384444805896,10.643295173753513,4.840225696624482,13.893071471333666,15.347496069008875,11.025989910623231,15.690632325997944,18.540556934423122,10.265554359438486,7.114669650059478,6.6982498414020295,8.03404789556411,3.952800339163572,1.8915960414834099,3.649803504368856,1.0940011103643748,-5.31741031411453,-3.341324448816159
"Macao SAR, China",MAC,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,33.7918667663157,35.3289025989269,35.1550015979546,35.2266947893113,35.1184876489343,34.8344436382824,35.2709651819461,35.134344705215,35.8956247865079,36.8061378978004,37.1220176469491,36.6952277856265,37.9145550365876,38.2220863214709,38.7073496674846,38.3195992667493,38.0371467705098,44.4138969901563,44.2737353165739,
"Macao SAR, China",MAC,Consumer price index (2010 = 100),FP.CPI.TOTL,79.74241637967636,83.84912959381045,88.52078124262869,96.14332216823134,97.2673019766948,99.99999999999997,105.8062461669104,112.2682455064396,118.4436476859933,125.6073972731991,131.3358022361655,134.4470915695617,136.0982686229184,140.1872906543378,144.0451478982875,145.2139453696279,145.2523607963391,146.770288671746,147.4694795714016,
"Macao SAR, China",MAC,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,8.011065,8.001426,8.035854,8.02011,7.984283,8.002217,8.018208,7.989864,7.989255,7.987129,7.98496,7.995064,8.026001,8.072507,8.07047,7.989062,8.005532,8.065206,8.06339,8.036831
"Macao SAR, China",MAC,Deposit interest rate (%),FR.INR.DPST,1.57901281062647,2.84714031830121,2.8511448355833,1.0990184945999,0.0285460509504367,0.0175646048257513,0.0526984334519327,0.0628071923917909,0.0445908630339258,0.0504266694869003,0.0391956639002561,0.0382758519971497,0.0455213180596343,0.10468923148429,0.240615736771251,0.207810567161384,0.164187466687535,0.257614815455147,0.635199189610742,0.66081076692746
"Macao SAR, China",MAC,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,43.90168967818098,40.91515704034819,47.311519020657165,53.282047450471126,57.45580500878887,56.86602674146963,56.12532169957558,57.57093179256408,62.515084761809966,77.34735912403103,108.51170408723448,117.673690461951,113.62845988446408,113.85829727127961,119.79155578174155,269.83732496880634,232.52391565847472,287.359828906794,146.66925312037924,129.630265117215
"Macao SAR, China",MAC,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,43.90168967818098,40.91515704034819,47.311519020657165,53.282047450471126,57.45580500878887,56.86602674146963,56.12532169957558,57.57093179256408,62.515084761809966,77.34735912403103,108.51170408723448,117.673690461951,113.62845988446408,113.85829727127961,119.79155578174155,269.83732496880634,232.52391565847472,287.359828906794,146.66925312037924,129.630265117215
"Macao SAR, China",MAC,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,45.63447448797947,49.16796113296097,53.47371080076504,58.859520227844655,59.39303520299348,62.24827039175076,66.90776184566889,71.55484138503006,77.09507767172,83.82329621117027,87.62138470741921,88.39974229846166,90.30800343618012,93.51539856215584,95.76157883614313,95.51247795018278,94.70592778528673,95.80627177036229,100,100.19582492193466
"Macao SAR, China",MAC,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,45.6344744879794,49.1679611329609,53.473710800765,58.8595202278447,59.3930352029935,62.2482703917507,66.9077618456689,71.55484138503,77.09507767172,83.8232962111703,87.6213847074192,88.3997422984616,90.3080034361801,93.5153985621558,95.7615788361431,95.5124779501828,94.7059277852867,95.8062717703623,100,100.195824921935
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.395892843356756,5.149973377506971,5.571496891439528,8.61101858636995,1.169066954537647,2.809472420608452,5.806246166910432,6.107389283365494,5.500577791784842,6.048234520940846,4.560563380281642,2.368957497058981,1.228124040528163,3.004462931669378,2.751930810519824,0.8114105114916512,0.02645436470541262,1.045028023699535,0.4763844957880754,
"Macao SAR, China",MAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.565598832825302,7.7430203472864605,8.75722639008842,10.07188269979305,0.906420869697186,4.807356921562686,7.485334812669137,6.9455014054725694,7.742643515731444,8.727170064086096,4.531065548508948,0.888319208423269,2.1586727382933333,3.5516178012310604,2.4019362677413483,-0.26012612677008917,-0.844444812034638,1.1618533399199862,4.377300308365676,0.1958249219346584
"Macao SAR, China",MAC,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5.5655988328253,7.74302034728646,8.75722639008842,10.0718826997931,0.906420869697186,4.80735692156269,7.48533481266914,6.94550140547257,7.74264351573144,8.7271700640861,4.53106554850895,0.888319208423269,2.15867273829333,3.55161780123106,2.40193626774135,-0.260126126770089,-0.844444812034638,1.16185333991999,4.37730030836568,0.195824921934658
"Macao SAR, China",MAC,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,5.4687022431369705,5.91229603988383,4.95733909437589,4.3276481720667705,5.221453949049564,5.232435395174249,5.1973015665480675,5.187192807608209,5.205409136966074,5.1995733305131,5.210804336099744,5.21172414800285,5.2044786819403654,5.18677737952743,5.116031668280679,5.053286786193146,5.096185671493935,5.085483435115793,5.374402611134128,5.35666898630776
"Macao SAR, China",MAC,Lending interest rate (%),FR.INR.LEND,7.04771505376344,8.75943635818504,7.80848392995919,5.42666666666667,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.29146661101172,5.35664740505193,5.26109735335453,5.26037313818147,5.34309825057094,6.00960180074487,6.01747975323522
"Macao SAR, China",MAC,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,43.90168967818098,40.91515704034819,47.311519020657165,53.282047450471126,57.45580500878887,56.86602674146963,56.12532169957558,57.57093179256408,62.515084761809966,77.34735912403103,108.51170408723448,117.673690461951,113.62845988446408,113.85829727127961,119.79155578174155,269.83732496880634,232.52391565847472,287.359828906794,146.66925312037924,129.630265117215
"Macao SAR, China",MAC,Net domestic credit (current LCU),FM.AST.DOMS.CN,2293806000,-3438369000,-6801760000,-13699028000,-28143514000,-48023927000,-82134300000,-51229884000,-52526159000,-18233960000,54785617000,102034469000,111003587000,82551828000,100862343000,162103317000,245706318000,276572476000,287865382000,239018635000
"Macao SAR, China",MAC,Net foreign assets (current LCU),FM.AST.NFRG.CN,149142339661.25998,192088728959.96,216465550888.15,233256577800,275171674017.38,333837524481.14,425290435090.68005,482693815634.05,561495402124.6499,579930170870.67,506935707869.51,525900041209.55,591795526333,696118872643.87,725252366234.67,673680180158.6699,594731715231.7999,597432145100.64,613755910624.02,737378325714.5399
"Macao SAR, China",MAC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.011064583333335,8.001426166666668,8.035853916666667,8.020109916666666,7.984283333333332,8.002216666666667,8.018208333333332,7.9898635,7.989255333333332,7.987129,7.984960416666668,7.995064250000002,8.026001,8.072507416666667,8.070470333333333,7.989061916666665,8.00553175,8.065206083333335,8.063390083333335,8.03683075
"Macao SAR, China",MAC,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Real interest rate (%),FR.INR.RINR,1.4039765201211345,0.9433706309906429,-0.8723488926853473,-4.220165876326114,4.304561684842411,0.4223397015617741,-2.079664929699466,-1.5853882427875583,-2.3135162034218055,-3.1980691321558186,0.6877710924676448,4.3232762977902475,3.026005701567723,1.6801754011418073,2.8854055352871084,5.535623082040521,6.15680880273772,4.133222922084382,1.5638472039004936,5.810276861172978
"Macao SAR, China",MAC,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,5.52322253357914,,,8.55133873697858,,,17.8678713278643,,,,,26.2978246175134,,24.4501397197571
Madagascar,MDG,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,,,,,,,16.3149681646849,,,,,25.2062816077175,,20.2965184252509
Madagascar,MDG,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,,,,,,,19.6076369071805,,,,,27.4968948297397,,28.9510608133895
Madagascar,MDG,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,17.9607209131886,,,,,26.7765722924064,,23.9229385214997
Madagascar,MDG,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,12.342991841101,,,,,14.9386777995879,,14.1117475374701
Madagascar,MDG,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,,,,,,,13.5084519394519,,,,,20.226573427743,,16.6835993474644
Madagascar,MDG,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,21.5134284340604,,,,,33.8802528686907,,31.3389340519769
Madagascar,MDG,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,39.483740550233,,,,,45.3427039243832,,48.9745880544417
Madagascar,MDG,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,,,,,,,,17.6596763841958,,,,,25.3975348240922,,25.4271302190902
Madagascar,MDG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,0.565805153199897,0.723627063763512,0.968999811852537,1.18849598349084,1.29134104677615,1.35330542012597,1.51141060186406,1.65771475467563,1.74219636939453,1.98323641091723,2.21532279104883,2.47853887674611,2.71787976524989,2.86031775632178,2.98020200923765,3.05626453709288,3.08158126891641,3.11489978502757,3.49300717724169,
Madagascar,MDG,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,9.42042,9.87287,,12.80085,14.48583,16595,8.42,2925,
Madagascar,MDG,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,7.97390992158233,7.66327850608399,8.15154762048628,7.57183182548186,7.78534462486089,8.20075170689017,7.94120528094271,8.07579949810673,8.60228920541078,8.50689500433874,8.68613024006593,7.96357558119191,6.81380534666926,6.7225420068162,6.77276246556793,6.89445751073369,6.72437879707316,6.29491054628655,7.05952955832278,
Madagascar,MDG,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,,21.5984967929699,33.60287417577257,34.351029728479084,30.883046296252036,26.15993494367083,36.207413851213786,34.69010584414149,25.226266140362842,21.73593643542047,20.836006012970955,25.869464435311833,27.537310119872217,25.974123846542412,21.414799483801193,18.468375330237382,16.13269471326266,16.989600672894415,16.639209293070355,21.712502132863282
Madagascar,MDG,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,7.60792563429991,6.35707583676168,7.38090894155114,7.17687229470659,8.79419882422574,10.0217242777646,11.8198387546378,11.5651094798493,12.1838467083235,10.2928305449885,9.30747379475236,8.82195768112054,8.14393907254576,7.62316707853899,7.3470164916212,8.46460927886256,9.10988359501251,8.02382724671768,7.59700068542518,
Madagascar,MDG,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,12.8230627550798,12.8838087795074,15.5092905997239,19.1134444574186,19.6059112226509,19.8035583990997,20.4076454509517,20.7440671600046,23.2673985209046,28.1925555396503,30.2205693338421,27.9811091481408,30.9287632764723,61.5354273149229,50.8237108748541,53.0602788230137,72.2590290473845,95.5802565014665,,
Madagascar,MDG,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,17.312722207198668,19.414116204200788,20.20045145018725,19.76639529456831,21.19840025516583,21.361968886895074,22.27831831973706,22.058711641964326,21.193686106953503,21.28641281497872,22.582421282800166,23.612426092582787,25.56239782839264,25.608033904070837,24.631146468803813,28.23752281846747,28.16834211400933,28.06027896956541,27.11937723986401,
Madagascar,MDG,Broad money (current LCU),FM.LBL.BMNY.CN,2031867593539.48,2660033971159.82,3226837927411,3621700242123.78,3987969312825.78,4456826087139.38,5211743463298.09,5606323982182.8,5810825628717.38,6437135469779.27,7501016703961.84,8887147176337.79,"1,04956246768756E+016",11750579777837.7,12570558928264,13959402774982.2,15486477168119.9,17614966841821.2,19064157600241.6,
Madagascar,MDG,Broad money growth (annual %),FM.LBL.BMNY.ZG,2.2465588742141045,30.91571417437119,21.30814727918847,12.236818941495182,10.113180169963993,11.756779893107536,16.93845264317358,7.570988895815911,3.6476958374952524,10.778327918955894,16.527246306640972,18.47923457687851,18.09891823126792,11.956935767025541,6.97820163710416,11.048385792898067,10.939396317688443,13.744182428286258,8.227042216053196,
Madagascar,MDG,Broad money to total reserves ratio,FM.LBL.BMNY.IR.ZS,2.107680972835399,2.129129632293974,2.0338474919477068,2.1581583796583272,2.0758259018447434,2.0846185503428662,2.2683261148009963,2.4260507576534325,3.392412120291762,3.4448549136198503,3.073299459856426,2.3635777258762807,2.104883311471095,2.0255792751710513,2.0518828461416283,1.860594625930147,1.7320103343675153,1.9910081176393577,1.6352059821289624,
Madagascar,MDG,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,-5.6178972138039995,-10.454874673329316,3.3653724960704032,-6.990889297103778,7.182884299656818,-5.434569652841862,10.62428810477165,5.670998225720773,7.6837783934980415,2.5779488932259587,5.6245327968082215,3.722490406220678,2.610424688540818,2.681650000270072,-0.22529383436441439,4.547459489242648,0.41898164029000984,8.320058463452188,-5.589072212851934,6.099264318259433
Madagascar,MDG,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,2.5061369531716378,0.5962667176517964,1.071847140991568,-0.2967216419875666,1.0938186449425178,-0.05250011428293123,1.9772457185577537,2.982871461357083,4.336203443563481,4.426793719948904,5.120237423527748,5.26062346346725,5.38730228740599,5.433908974051419,4.833812258111085,6.146551454626293,5.633267405262096,6.986104924615208,4.8380968744846,5.7890649206135025
Madagascar,MDG,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,,7.650214431892432,11.621065472329105,4.101193365180601,8.862691907989126,2.532430488723935,3.990360851428869,8.374548825450692,8.86209265906103,8.452078704134781,5.2256544257869475,8.05347686866671,6.957559179419624,11.12081332215639,6.980065649178054,13.759033591369453,11.629822191432911,0.9667997661458728,5.975788960855856
Madagascar,MDG,Claims on private sector (annual growth as % of broad money),FM.AST.PRVT.ZG.M3,9.17710473300852,10.145409274797057,7.468727716010946,11.646080095138737,3.595307323815224,9.018989232873837,2.557393477458916,3.639037761734183,8.34022796123868,8.425884604392131,8.710545395525397,5.135013807951246,8.357019854167328,6.984180909883906,11.08836569982987,6.856881082387599,12.17857069167479,12.178113583517277,1.8540792987614387,5.733333043310806
Madagascar,MDG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,1.08366071714556,1.10399513574177,1.2291942057759,1.29259782146084,1.3668090300293,1.41813442228769,1.4800860298047,1.55931159572228,1.62507392439322,1.84157666728029,2.00270667178409,2.13965018314276,2.2541656820793,2.31698228732616,2.39264185700991,2.45088906147641,2.88755578161427,2.88211368009669,,
Madagascar,MDG,Consumer price index (2010 = 100),FP.CPI.TOTL,62.92245900554561,69.69646263139242,76.8668112322822,84.01274079054583,91.53542476881006,99.99999999999999,109.4825404858299,115.7382024307594,122.4816071357431,129.9289887103647,139.5491801629493,147.9720317801127,160.7110190981272,174.5228930537674,184.3145251258908,192.0590401653034,203.2219940087367,219.8061083797589,241.5104817386221,
Madagascar,MDG,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,2003.025833,2142.301667,1873.876667,1708.370833,1956.205833,2089.95,2025.1175,2194.966667,2206.914167,2414.811667,2933.508333,3176.539167,3116.11,3334.752255,3618.321858,3787.754058,3829.977849,4096.116184,4429.579214,4525.42472
Madagascar,MDG,Deposit interest rate (%),FR.INR.DPST,16375,19.8,16.5,13.25,11.3875,10.2916666666667,10.65,10.4,10.1458333333333,10.9541666666667,14.6666666666667,15,15,12.75,13,13.1875,13.75,13375,13,
Madagascar,MDG,"Depositors with commercial banks (per 1,000 adults)",FB.CBK.DPTR.P3,19.4701225150365,21.1725857041165,25.6117416937202,35.724627736165,38.4042311711784,102.926494608334,50.5421187063453,52.1217310659832,57.4050775654372,58.240712061201,71.1849741033567,70.1355401942257,77.5326726824552,83.8254838948809,95.8780656405242,104.164430793652,273.539300518716,316.872214949812,,
Madagascar,MDG,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,8.495638303929397,8.781580280410996,8.775980820466149,9.70217947833011,10.141579288214345,10.868661613920409,10.18025378062075,10.116693850456302,11.083287940873888,11.667758860147458,12.310592390058767,11.887814025657576,12.706122619847008,12.966876898901292,14.211691553746322,16.415109201564242,17.852444678258443,18.639343960455022,17.109545068139152,16.64300307349427
Madagascar,MDG,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,8.495638303929397,8.74657649819067,8.72995472055157,9.641725005781762,9.931163636902642,10.770924841427663,10.070266324996721,10.070167490113693,11.03991429261566,11.630948862760066,12.284521509377418,11.846332078013193,12.630603552513337,12.925026483868487,14.046969565821243,16.33190763107122,17.778602523426585,18.52055606833218,16.912523303495043,16.439693014598078
Madagascar,MDG,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,81.85907285027089,90.67172361623015,100,107.48630027641002,114.93419701747432,126.67879509643623,139.8358918166396,147.47956618503923,155.5205981926394,165.98988842455788,176.7854005042548,192.62551510814916,202.18270662046947,218.95981409173052,233.24057163366075,243.29591119243878,258.5495866783192,283.4377181367154,304.59676726375795,327.8231819986086
Madagascar,MDG,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,81.8590728502709,90.6717236162302,100,107.48630027641,114.934197017474,126.678795096436,139.83589181664,147.479566185039,155.520598192639,165.989888424558,176.785400504255,192.625515108149,202.182706620469,218.959814091731,233.240571633661,243.295911192439,258.549586678319,283.437718136715,304.596767263758,327.823181998609
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,18.36382464689321,10.76563715548655,10.28796631876714,9.29650839381057,8.954218023929492,9.247321736441162,9.482540485829922,5.713844341910533,5.826429444519803,6.080408110883021,7.404191742021292,6.035758581546788,8.609050754229495,8.594229588704756,5.610514414923647,4.201793121905574,5.81225118787715,8.16059031991844,9.874326750448883,
Madagascar,MDG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,18.3638246481935,10.765637160438587,10.287966315995007,7.48630027641002,6.929159085308001,10.218541029330282,10.386187135887496,5.466174863333691,5.452302454911802,6.731770809517101,6.503716691516104,8.960080729920406,4.961539756015426,8.297993310948428,6.522090640772788,4.311145135834877,6.269597960409328,9.62605733706367,7.465149404299325,7.625299159770236
Madagascar,MDG,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,18.3638246481935,10.7656371604386,10.287966315995,7.48630027641002,6.929159085308,10.2185410293303,10.3861871358875,5.46617486333369,5.4523024549118,6.7317708095171,6.5037166915161,8.96008072992041,4.96153975601543,8.29799331094843,6.52209064077279,4.31114513583488,6.26959796040933,9.62605733706367,7.46514940429932,7.62529915977024
Madagascar,MDG,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,9.5,8.349999999999998,23775,30.75,33.2316666666667,35.7083333333333,41.85,45725,48.8341666666667,49.0458333333333,42.05,45,45,42.6395833333333,36,35.6791666666667,34.5333333333333,35.4583333333333,40.5833333333333,
Madagascar,MDG,Lending interest rate (%),FR.INR.LEND,25875,28.15,40275,44,44.6191666666667,46,52.5,56125,58.98,60,56.7166666666667,60,60,55.3895833333333,49,48.8666666666667,48.2833333333333,48.8333333333333,53.5833333333333,
Madagascar,MDG,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Monetary Sector credit to private sector (% GDP),FM.AST.PRVT.GD.ZS,8.495638303929397,8.781580280410996,8.775980820466149,9.70217947833011,10.141579288214345,10.868661613920409,10.18025378062075,10.116693850456302,11.083287940873888,11.667758860147458,12.310592390058767,11.887814025657576,12.706122619847008,12.966876898901292,14.211691553746322,16.415109201564242,17.852444678258443,18.639343960455022,17.109545068139152,16.64300307349427
Madagascar,MDG,Net domestic credit (current LCU),FM.AST.DOMS.CN,1295655068495.0898,1305784087533.11,1598802441939.57,1748210722867.68,2156886190976.5298,2293598654517.95,2879970721004.38,3383495971173.4897,4283777821186.7993,4948538687643.01,5854669239513.24,6525871078056.83,7473587704185641,8485282921504811,9765569631127.66,"1,12146439716233E+016",13193810223309,16283343935994.9,15469132177169,17771139364612.7
Madagascar,MDG,Net foreign assets (current LCU),FM.AST.NFRG.CN,844599658995679,1601741952169.8,2000731282181.8398,2302486820448.4697,2133010297564.0103,2514349815749.08,2801247034860.71,2674213871946.09,1884734117399.76,2128930674368.98,2659477115485.42,3641582976543.39,4425536059608.87,4926691907470.24,4641965314572.56,4922453715579539,4957936827823.88,5047088075395319,8366274494620.49,"1,03578401703312E+016"
Madagascar,MDG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2003.025833333333,2142.301666666666,1873.876666666667,1708.370833333334,1956.205833333334,2089.95,2025.1175,2194.966666666667,2206.914166666667,2414.811666666667,2933.508333333332,3176.539166666668,3116.11,3334.75225490196,3618.32185816072,3787.754058175742,3829.977849329765,4096.116183745348,4429.579214190222,4525.424720991518
Madagascar,MDG,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Real interest rate (%),FR.INR.RINR,6.345836976907057,15.694725625404034,27.18976030266685,33.97056148522365,35.24764236786866,32.46410144473597,38.15134298666335,48.033244025690294,50.760103192602195,49.90850314434496,47.14666448739105,46.842769322640606,52.43678815299607,43.483344965750284,39.8770894409842,42.71405655916367,39.535046880083385,35.76455903701826,42.91454874875831,
Madagascar,MDG,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,7.0333333333332995,6.989166666666698,28.4358333333333,35.18583333333333,37.00083333333337,36.67416666666667,42.92166666666667,49.20335597245056,52.309709629382745,51.56746898766432,47.756889043064376,51.61713843145144,51.25524446085057,47.76253125629389,42.37124409001776,41.95866422185201,42.59043987471891,42.86737940259839,43.86338014009579,
Madagascar,MDG,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,
Madagascar,MDG,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,16.5406103840842,,,18.0924195504843,,,33.7139337223883,,,,42.7078088726996,,,50.3696725002439
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,,16.8824413712152,,,13.9797515741417,,,29.8454895523361,,,,38.1372666808747,,,46.2797708427249
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,,16.1718470814139,,,22.4683488896562,,,37.942111290486,,,,47.7499110078036,,,54.8354765985818
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,20.1535709155575,,,21.4763978681883,,,35.2345758108733,,,,47.460203175356,,,51.9133940718325
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,10.8707017805745,,,9.35595314670024,,,21.2052813716203,,,,33.0939710526603,,,38.0829684230523
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,,11.8790992643926,,,12.4742097838875,,,25.3524408225976,,,,33.3156998960915,,,43.3106836276267
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,,,,,,,20.3112753240919,,,23.9004691335986,,,42.0109177573162,,,,49.1164202346262,,,58.5605303613341
