Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Jordan,JOR,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,14.96,14.96,14.95,14.95,14.95,14.95,14.95,14.91,14.91,14.91,14.9,14.9,14.95,,,14.95,,14.95,,
Jordan,JOR,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,20.28,20.28,20.42,20.42,20.42,20.41,20.42,20.44,20.43,20.43,20.44,20.44,20.45,,,20.45,,20.45,,
Jordan,JOR,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,54.9,66.4,73.1,101.3,81.4,89.7,102.2,100.7,101.1,107,100,96.4,95.9,98.9,106.2,101.4,119.5,163.2,160.7,
Jordan,JOR,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,94.3,102.9,97,87.1,75.5,97.4,98.4,90,98,102.3,100,101.6,102.6,98.7,118.7,114.7,122.3,155.5,163.7,
Jordan,JOR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,51.3,56.4,66.8,83,69.5,76,92.5,101.4,105.2,112,100,94.4,100.1,99.2,93.6,84.2,105.2,133.6,125.6,
Jordan,JOR,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,98.2,98.8,103.1,106.3,101.2,89.2,88.5,95.6,100.2,101,100,90.2,99.4,97.8,99.9,91.3,107,127.3,126,
Jordan,JOR,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,2.62,,,2.31,,2.27,,2.596212,,2.552804,,2.49,,,,,,
Jordan,JOR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,111.6,113.1,116.2,149,156.9,108.1,99.4,105.5,98.2,94.4,100,90.6,92.8,98.9,95.4,95.8,99.4,100,98.5,
Jordan,JOR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,12.29,10.87,10.7,10.62,9.74,11.63,11.76,11.33,11.29,5.95,5.87,5.72,4.84,,,5.23,,5.59,,
Jordan,JOR,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,11.86,10.37,10.16,10.03,9.03,10.41,10.44,10.19,10.27,5.42,5.36,5.08,3.83,,,3.86,,3.79,,
Jordan,JOR,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,15.42,14.33,14.34,14.47,14.09,19,19.43,17.87,17.39,9.09,8.94,9.27,10.55,,,12.15,,14.34,,
Jordan,JOR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.5,5.63,5.62,5.09,5.13,8.46,8.06,8.1,8.08,4,3.98,4.32,4.41,,,3.98,,3.2,,
Jordan,JOR,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,10.04,7.08,6.7,6.11,5.91,7.26,7.18,6.83,6.81,3.65,3.64,4.02,3.64,,,3.49,,3.4,,
Jordan,JOR,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,3.93,3.45,3.88,3.67,3.87,10.09,8.96,9.22,9.88,4.55,4.52,5.06,6.08,,,4.89,,3.71,,
Jordan,JOR,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,13.58,11.47,11.19,10.85,10.13,9.75,9.73,9.72,9.68,10.15,9.97,9.97,10.18,,,10.78,,10.76,,
Jordan,JOR,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,12.79,10.48,10.09,9.74,9.03,8.46,8.42,8.32,8.33,9.14,8.98,8.98,8.95,,,9.19,,9.19,,
Jordan,JOR,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,16.18,14.67,14.72,14.37,13.62,13.86,13.77,13.5,13.33,13.02,12.77,12.77,13.66,,,15.29,,15.22,,
Jordan,JOR,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,12.04,9.38,9.21,8.5,8.67,8.46,8.06,8.1,8.08,8.7,8.65,9.22,9.39,,,8.86,,7.21,,
Jordan,JOR,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,12.27,8.38,8.1,7.6,7.34,7.26,7.18,6.83,6.81,7.1,7.08,7.42,7.68,,,7.16,,7.15,,
Jordan,JOR,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,11.91,10.73,10.61,9.64,10.69,10.09,8.96,9.22,9.88,10.73,10.64,12.54,13.12,,,11.79,,9.09,,
Kazakhstan,KAZ,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,100,100,100,100,99.98,99.98,99.98,0,,
Kazakhstan,KAZ,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,100,100,100,100,100,100,100,0,,
Kazakhstan,KAZ,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,100,100,100,100,99.92,99.92,99.92,0,,
Kazakhstan,KAZ,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,5.94,5.94,5.96,5.96,5.96,5.96,5.96,,,
Kazakhstan,KAZ,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,6.02,6.02,6.03,6.03,6.03,6.03,6.03,,,
Kazakhstan,KAZ,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,5.64,5.64,5.69,5.69,5.69,5.69,5.69,,,
Kazakhstan,KAZ,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,60.6,83.2,103.9,154.8,94,130.5,183.5,188.1,184.3,172.9,100,79.8,105.1,132.7,124.7,101.1,131.9,184.1,170.9,
Kazakhstan,KAZ,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,68.2,76.1,85.2,101.7,85.2,94.6,104.6,109.9,109.7,110,100,90.1,99.6,107.2,111.3,113.8,90.6,94.1,102.8,
Kazakhstan,KAZ,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,56.8,77.6,107.3,121.5,92.9,101.8,120.7,151.3,159.6,135.1,100,81.8,95.7,106.6,123.6,121.7,134.8,166.8,198.3,
Kazakhstan,KAZ,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,65.8,85.2,111.2,114,95,99.4,108,137.2,146.6,125,100,82.3,92.4,98.9,117.5,117.7,111.9,123.1,148.6,
Kazakhstan,KAZ,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,1.91,,,2.38,,2.58,,2.326113,,2.516254,,2.66,,,,2.6,,
Kazakhstan,KAZ,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,103,120.1,126.4,142.7,112.7,134.7,157,155.2,154.4,145.5,100,89.1,101.8,114.9,106.5,85.9,120.9,144.4,124.6,
Kazakhstan,KAZ,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,4.48,,7.56,7.43,7.49,7.62,6.95,6.91,5.12,4.79,4.64,5.39,4.17,4.48,4.75,,
Kazakhstan,KAZ,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,4.18,,7.52,7.43,7.51,7.68,7.07,6.94,5.15,4.81,4.63,4.61,4.15,4.47,4.73,,
Kazakhstan,KAZ,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,6.96,,7.86,7.42,7.32,7.15,6.13,6.67,4.93,4.69,4.65,11.22,4.33,4.53,4.87,,
Kazakhstan,KAZ,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,2.22,,4.4,3.2,3.68,3.75,3.46,4.85,2.55,2.39,2.37,2.32,1.96,2.17,2.9,,
Kazakhstan,KAZ,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,2.41,,4.81,3.66,4.16,4.3,3.71,4.87,2.78,2.53,2.48,2.29,2.04,2.32,3.09,,
Kazakhstan,KAZ,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,1.49,,2.88,1.84,2.06,1.84,2.33,4.72,1.74,1.84,1.89,2.58,1.65,1.53,2.15,,
Kazakhstan,KAZ,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,5.52,,8.63,8.64,8.81,8.68,8.06,7.52,6.53,6.31,6.24,8.07,5.6,5.8,6.27,,
Kazakhstan,KAZ,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,4.79,,8.2,8.16,8.26,8.23,7.74,7.2,6.17,5.95,5.83,7.22,5.35,5.74,6.17,,
Kazakhstan,KAZ,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,7.85,,9.9,10.1,10.28,9.87,8.89,8.36,7.51,7.29,7.39,10.5,6.26,5.94,6.5,,
Kazakhstan,KAZ,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,4.75,,7.17,7.61,7.88,7.3,6.58,5.62,5.39,5.15,5.01,6.87,4.32,4.89,5.73,,
Kazakhstan,KAZ,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,4.01,,6.81,7.54,7.8,7.35,6.36,5.27,5.2,4.91,4.76,4.43,4,4.19,5.09,,
Kazakhstan,KAZ,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,7.64,,8.47,7.8,8.11,7.13,7.53,7.68,6.08,6.14,6.12,18.99,5.82,8.4,8.38,,
Kenya,KEN,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,16.05,16.05,16.05,15.01,15.01,15.01,15.01,16.45,16.45,16.45,16.45,16.45,,16.6,16.6,16.6,16.6,0,,
Kenya,KEN,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,3.36,3.36,3.36,1.89,1.89,1.89,1.89,1.69,1.69,1.69,1.69,1.69,,1.67,1.67,1.67,1.67,0,,
Kenya,KEN,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,58.9,58.9,58.9,58.41,58.41,58.41,58.41,58.41,58.41,58.41,58.41,58.41,,59.07,59.03,59.03,59.03,0,,
Kenya,KEN,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,92.54,92.54,92.54,95.12,95.12,95.12,95.12,94.48,94.48,94.48,94.48,94.48,,94.66,94.66,94.66,94.66,,,
Kenya,KEN,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,68.3,68.3,68.3,78.45,78.45,78.45,78.45,75.79,75.79,75.79,75.79,75.79,,76.66,76.66,76.66,76.66,,,
Kenya,KEN,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,97.16,97.16,97.16,96.86,96.86,96.86,96.86,95.95,95.95,95.95,95.95,95.95,,96.03,96.03,96.03,96.03,,,
Kenya,KEN,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,58.1,59.6,69.5,85.2,75.3,88,98.5,104.9,99.3,104.7,100,96.3,97.6,102.2,99.5,102.9,114.9,126.2,122.4,
Kenya,KEN,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,79.4,73.1,81.7,86.9,78.6,88.5,88.7,96.4,95.1,102.9,100,101.8,95.5,100.8,103.3,105.3,105.2,104.6,103,
Kenya,KEN,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,35.7,45.8,56.7,70.8,64.2,76.8,95,104.7,103.2,118.3,100,89.8,105.8,110.6,112.3,98.3,124.4,134.2,118.2,
Kenya,KEN,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,42.3,50.2,57.2,61.5,65,71.7,77,87,87.7,101.9,100,92.4,104.1,104.4,109.7,98.9,104.4,96.3,91.3,
Kenya,KEN,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,2.33,,,2.23,,2.08,,1.957639,,3.168623,,2.65,,,,,,
Kenya,KEN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,86.8,89.2,85.7,85.2,96.9,92.8,90,90.4,88.7,87.6,100,97.4,100.7,95.8,94.2,98.4,91.7,86.5,91.9,
Kenya,KEN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,12.42,12.32,12.13,12.09,12.17,12.55,12.41,12.05,11.72,11.88,11.96,12.11,,12.56,13.08,13.69,14.12,15.83,,
Kenya,KEN,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,12.06,11.98,11.78,11.65,11.68,12.01,11.92,11.36,11.08,11.22,11.4,11.5,,11.81,12.37,13.24,13.69,15.09,,
Kenya,KEN,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,15.65,15.27,15.24,16.13,16.41,17.09,16.56,17.41,16.39,16.88,16.37,16.74,,17.63,18.47,17.3,17.47,22.2,,
Kenya,KEN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,6.58,6.32,6.79,7.35,9.52,7.32,6.6,12.38,9.64,10.55,11.47,12.25,,10.07,11.48,9.32,9.3,11.7,,
Kenya,KEN,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,6.61,6.66,6.91,6.61,6.44,6.34,6.24,9.71,9.58,9.4,11.44,11.8,,7.56,7.79,7.54,7.75,9.07,,
Kenya,KEN,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,6.5,5.72,6.61,8.37,14.12,8.98,7.19,23.57,9.76,12.91,11.58,13.73,,17.08,22.32,14.53,13.82,17.73,,
Kenya,KEN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,12.77,12.67,12.65,12.63,12.61,12.61,12.52,12.86,12.76,12.87,12.9,12.89,,12.98,13.43,13.46,13.61,14.45,,
Kenya,KEN,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,11.92,11.9,11.89,11.66,11.63,11.63,11.54,11.49,11.42,11.47,11.56,11.54,,11.64,12.23,12.32,12.45,12.77,,
Kenya,KEN,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,15.4,15.03,15,15.61,15.61,15.61,15.48,16.55,16.38,16.67,16.54,16.54,,16.59,16.62,16.52,16.71,19.19,,
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,7.55,7.02,8.15,8.19,10.23,8.71,7.95,13.08,10.62,11.53,13.15,13.35,,12.66,13.35,12.02,12.18,13.37,,
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,7,7.04,7.28,7.1,6.97,6.88,6.78,9.83,9.91,9.72,12.49,12.21,,8.13,7.86,8.45,8.65,9.52,,
Kenya,KEN,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,8.52,6.98,9.7,9.69,15.11,11.79,9.92,26.69,12.04,15.26,15.07,17.31,,25.57,29.52,22.55,22.43,22.24,,
Kiribati,KIR,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,41.6,61.2,98.2,74.7,62.3,38.5,85.5,58,66.7,100.1,100,102.7,142.1,81.6,117.2,92.7,89.8,84.8,183,
Kiribati,KIR,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,53.8,84.7,123.7,79.9,70.1,40.8,86.7,61.2,68.6,96.9,100,98.7,129.8,71.2,102.7,84.3,75.4,63.5,142.7,
Kiribati,KIR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,62.9,54.1,60.9,65.1,59.5,63.5,79.2,94,83.6,90.3,100,118.9,115.3,107.9,110.6,117.7,156.1,179.3,273.4,
Kiribati,KIR,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,77.9,63.3,66.8,60.3,61.9,62.9,67.9,83.5,74.7,81.4,100,121,113.7,102.4,106.7,116.1,139.4,144,217.4,
Kiribati,KIR,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,95.8,84.6,87,86.7,92.3,93.4,84.5,84.2,87,93.1,100,105.9,107.9,108.8,110.2,108.6,106.2,107.2,101.9,
Kiribati,KIR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,32.9,35.8,41.7,50.2,48.5,60.8,92.7,99,94.7,107.7,100,73.3,42.7,6,6.9,2.2,2,4,6.5,
"Korea, Dem. People's Rep.",PRK,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,40.4,39.3,42.9,45.7,47,49.2,65.4,77.5,78.4,94.6,100,70.8,35.9,6.8,8,2.6,1.9,2.9,5.6,
"Korea, Dem. People's Rep.",PRK,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,55.6,58.8,63,73.9,64.1,73.7,91.7,101.2,97.7,116.8,100,81,79.6,55.2,62.7,16.3,13.3,30.1,57.2,
"Korea, Dem. People's Rep.",PRK,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,75.4,72.1,70.9,67.3,73.7,73.6,74.5,85.9,85.5,105.1,100,83,76.4,52.1,60.7,15.7,11.1,35.9,67.2,
"Korea, Dem. People's Rep.",PRK,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,110.1,111.7,109.2,100,118.7,123.5,115.2,108.5,105.7,102.5,100,106.1,114.3,83.3,83.1,82.4,89.5,163,138.4,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,94.62,94.62,94.65,94.65,94.65,94.65,94.65,94.1,94.1,94.1,94.39,94.39,94.54,94.54,,94.52,94.52,0,,
"Korea, Rep.",KOR,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,94.59,94.59,94.82,94.82,94.82,94.82,94.82,94.79,94.79,94.79,95.26,95.26,95.35,95.35,,95.35,95.35,0,,
"Korea, Rep.",KOR,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,94.58,94.58,93.96,93.96,93.96,93.96,93.96,91.97,91.97,91.97,91.74,91.74,92.07,92.07,,92,92,0,,
"Korea, Rep.",KOR,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,16.64,16.67,16.92,16.86,16.82,16.81,16.81,18.22,18.23,18.23,16.48,16.48,16.55,16.55,,16.55,16.55,,,
"Korea, Rep.",KOR,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,11.46,11.46,11.44,11.44,11.42,11.43,11.42,11.43,11.43,11.43,11.05,11.05,11.07,11.07,,11.07,11.07,,,
"Korea, Rep.",KOR,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,34.61,34.73,35.65,35.43,35.3,35.25,35.27,38.73,38.79,38.76,33.33,33.33,33.53,33.53,,33.53,33.53,,,
"Korea, Rep.",KOR,Export value index (2015 = 100),TX.VAL.MRCH.XD.WD,54,61.8,70.5,80.1,69,88.5,105.4,104,106.2,108.8,100,94.1,108.9,114.8,102.9,97.3,122.3,129.8,120,
"Korea, Rep.",KOR,Export volume index (2015 = 100),TX.QTY.MRCH.XD.WD,43.5,50.6,57.4,62.7,63.3,75.7,86.1,88.5,91.7,96,100,99.9,106.2,108.1,106.1,107.1,114.4,117.1,119.5,
"Korea, Rep.",KOR,Import value index (2015 = 100),TM.VAL.MRCH.XD.WD,59.8,70.9,81.8,99.7,74,97.4,120.1,119,118.1,120.4,100,93.1,109.6,122.6,115.3,107.1,140.9,167.6,147.2,
"Korea, Rep.",KOR,Import volume index (2015 = 100),TM.QTY.MRCH.XD.WD,63.3,69.2,74.3,77.8,70.5,80.1,84.8,86.1,89.6,94.9,100,99.8,107.5,110.1,108.7,112,121.6,129.3,125.2,
"Korea, Rep.",KOR,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,3.22,,,3.33,,3.42,,3.471572,,3.453085,,3.4,,,,3.9,,
"Korea, Rep.",KOR,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,131.2,119.3,111.7,99.6,103.9,96.3,86.5,85,87.8,89.3,100,101,100.6,95.4,91.5,94.9,92.3,85.5,85.4,
"Korea, Rep.",KOR,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,9.12,9.2,8.36,9.76,9.97,10.12,10.36,10.18,10.33,5.98,6.05,11.12,5.36,5.23,,5.29,5,5.73,,
"Korea, Rep.",KOR,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,7.25,7.33,6.49,7.31,7.27,7.31,7.41,7.22,7.17,3.05,2.67,7.29,2.42,2.38,,2.39,2.14,2.4,,
"Korea, Rep.",KOR,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,21.52,21.61,20.73,24.7,24.89,25.61,26.58,26.05,27.25,21.68,24,31.29,21.21,20.61,,21.11,20.58,23.76,,
"Korea, Rep.",KOR,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,7.95,7.43,7.13,8.26,7.8,7.19,7.32,7.59,7.85,6.1,5.72,8.67,5.05,4.83,,5.48,4.85,5.66,,
