Country Name,Access to clean fuels and technologies for cooking (% of population),"Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to clean fuels and technologies for cooking, urban (% of urban population)",Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Agricultural land (% of land area),Agricultural land (sq. km),Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Capture fisheries production (metric tons),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),Land area (sq. km),Land under cereal production (hectares),Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),Methane (CH4) emissions from Agriculture (Mt CO2e),Methane (CH4) emissions from Building (Energy) (Mt CO2e),Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),Methane (CH4) emissions from Transport (Energy) (Mt CO2e),Methane (CH4) emissions from Waste (Mt CO2e),Mineral rents (% of GDP),Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Waste (Mt CO2e),Permanent cropland (% of land area),Population density (people per sq. km of land area),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km),Total fisheries production (metric tons),Total greenhouse gas emissions excluding LULUCF (% change from 1990),Total greenhouse gas emissions excluding LULUCF (Mt CO2e),Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),Total greenhouse gas emissions including LULUCF (Mt CO2e),Total natural resources rents (% of GDP),Urban population,Urban population (% of total population),Urban population growth (annual %)
IDA only,-1.3787793312713825,-1.2702092241771592,-1.1886381510730408,-1.2271943186397902,-1.2395555740112432,-0.957636762123918,0.1591831546570447,2.0117996112389047,-0.14252352805265114,-0.28651971535028864,-0.0247283010808847,-0.20799759907627377,-0.07777731311900773,-0.13573194364648064,-0.6314770637462531,-0.07442788739394217,-0.0791900067429647,-0.08850594304872662,-0.13630862893387716,-0.07258222198448258,-0.1572367543578079,-0.07766235978310024,0.2031608107696006,0.1090132850188287,-0.3442840379212106,-0.17499053319405214,0.3431213137303695,-0.5443545691915014,-0.3416015929480793,-0.254426100950448,0.7818034762610581,0.14791122961170788,-0.38650594595114995,-0.27134978748602856,-0.3483567947033704,-0.33474134442207903,-0.23597915351100218,-0.1479114361667322,-0.08394997467039357,-0.41074837056866537,-0.06490935274958765,0.7915518827928655,0.5192842767142566,-0.14867292149140174,0.9607096254775849,-0.04396965123258713,-0.07899901273607665,-0.12344018215875893,-0.06869730422469181,-0.13069746824607695,-0.13180431221986452,-0.1250563061513305,-0.08692834965631017,-0.15525059790029216,0.31773864498095267,0.06418322701289352,-0.1076762448875981,-0.06216934642089018,-0.11806075003880111,11.051482691469886,-0.0904974490427448,-0.06498965036566605,-0.14484583760784991,-0.1610984090631536,-0.07903168755449286,-0.4129095751323728,-0.07416831092797056,0.6800090508980424,1.3908073121546851,1.3042249437434934,1.1662751163401714,0.7626457108408657,1.9663392569704496,-0.10808557371472884,-0.01145500336851912,-0.10773555209450973,-0.644498801478675,-0.13401296680679683,-0.1091671216627238,0.4177752550520917,-1.1662751163401714,0.9765601997439954
IDA total,-1.2366497528634461,-1.2100150906772913,-0.9659714427168028,-0.9720320968172924,-1.0493951959590309,-0.6432070071420581,0.20576656190460915,-0.21284137229156577,-0.13932995392178377,-0.15081993319491893,-0.07301713688498812,-0.20574378512967,-0.11648733042784767,-0.13277634635601684,-0.6101840623520027,-0.07305015085430466,-0.0777959306216796,-0.0860167827112087,-0.12321746547325907,-0.07203342275404757,-0.1428289365279798,-0.03906461298702515,0.2054775004104631,0.11691212135966605,-0.30914373840715026,-0.15152391709646867,0.6158228939746123,-0.5310154821372081,-0.3416015929480793,-0.20324352404795146,0.45241924018821467,0.4896225863951814,-0.230205843069318,-0.3871154431832545,-0.1260723757923668,-0.29981415147965124,-0.1788517315044784,0.0868583592934184,-0.08371726879067279,-0.41074837056866537,-0.06448445302311637,1.1226040142400602,0.2050338187716431,3.189795916573399,1.4451405310692367,-0.053833731927654234,-0.06762409970838555,-0.1194671864722695,-0.059617019566202946,0.09571126142871354,-0.11792327829756775,-0.1238441879357829,-0.08226564707321361,-0.1512466162590176,0.15902411791074594,0.0635507043814836,-0.10486759729012216,-0.013398146254084514,-0.1161552254273331,-0.09092248341134652,-0.08650754729593016,-0.06148293034527071,-0.1412505705989038,-0.15044778591156188,-0.06955831378621408,-0.3339548401127984,-0.07403003682863374,0.36947582968250436,1.289293074382992,2.024096238269426,0.9825363665050592,0.67052176368101,2.4954497253467642,-0.10748196279599365,-0.08206595453416549,-0.10702227420212708,-0.6203073645242495,-0.12665092513119575,0.04048503593877125,0.9553890208086757,-0.9825363665050592,0.8620807202917419
Iceland,0.9582454608263152,1.1064359220780238,0.7665504843351258,0.6020769248025418,0.6248690342660509,0.4879272666691536,-0.9267110527326287,-0.21566412011688013,-0.1671479909248527,-0.9792639172302242,0.7638244647452137,-0.21629762328570948,-0.14526336398442244,-0.13855093664604473,0.6350881680813631,-0.07564528927697027,0.0,-0.09087535342063,-0.1513967265483019,-0.07324578746493714,-0.17123392619311836,-0.24440820916421682,0.24856920731372356,0.1116413291527291,-0.23560858268322923,-0.7273110252669766,-0.37097124946002524,-0.045194467143484636,0.4103884544517647,-0.6658621099845042,1.6851298245356099,-0.7999870098796443,-0.38650594595114995,-0.7583967205446325,-2.12475563450846,1.8647830431630235,-0.2831716109038767,3.0761373912492833,-0.08249884681218969,0.15331794967235488,-0.07452633679111598,-0.33352299411349595,-0.4788774312001176,-0.15135298245099793,-0.39286347229213636,-0.1104311127621213,-0.09647000173852183,-0.13110281758725073,-0.09108343956189327,-0.28359184909634505,-0.1540608083875775,-0.12687495003285654,-0.0902622507856162,-0.16164102377114692,-0.4142264627307214,-0.31848074773918855,-0.11375908640842389,-0.16136694821491515,-0.12418171392745513,0.0,-0.09530943547379976,-0.08207736732929416,-0.15041522351127795,-0.17271813765138444,-0.09645534060958898,-1.2791526596791565e-16,-0.07470261460989303,-1.314396185479931e-16,1.9784417309028557,-0.314973130057567,-1.5025297666137385,-0.019632603846244767,-0.2470582167342576,-0.11058614230028534,-0.3450869554520541,-0.10870007165568316,0.6987716290993736,-0.1416231932527764,-0.6430946937783207,-0.3231436027532108,1.5025297666137385,0.32447905654392617
India,-0.13141261742320565,-0.31600614161743806,0.4635764635380847,0.4287278694204542,0.41389741175940303,0.4729694700758572,1.1094564350671048,-0.21518941387752974,-0.1243762606072065,3.022199514601662,-0.3724059521382806,4.542452780436578,-0.04850452738536299,-0.12391192470659836,-0.4200941965622063,-0.07151046984020684,-0.07667032697578312,-0.0723679870554625,-0.09926401402062358,-0.06806795925852577,-0.14111401695926978,1.1554318260026042,-4.855140988220654,-13.223739230783746,0.16504448034877486,1.104309984090852,0.571114487574167,-0.10628285811247175,0.5917193878673295,2.6186303245508626,-0.5077196115344013,-0.6442948390920089,-0.10896626224796029,-0.751068360210852,0.5033342493363457,-0.23742637921228632,0.03587844987360823,-0.20950203717984672,-0.08133139635127239,0.8846920767645259,-0.06527992402876313,-0.17573029242259927,-0.4117159935654356,-0.1509734922109982,0.7372031181083024,-0.09203670030150793,-0.08184184591912706,-0.12460829636456539,-0.07796369445277265,-0.19170597627218317,-0.04155120192660429,-0.11876056973847467,-0.08336579354824614,-0.15425332341569511,0.2655805143754515,0.08468374814265298,-0.10798894408177276,-0.07530483545625657,-0.11959106210626248,-0.10341260538388836,-0.06668553780686653,-0.0728474249485815,-0.05129861590344894,-0.14179486417317322,-0.07229067593518367,0.05591319814187862,-0.06994860147384403,-0.5527754524016787,0.15878767418911466,1.6829807785521211,1.1908343035867504,0.19002711138476958,-0.24672031121561172,-0.10825211101244235,0.11391929444240277,-0.10665571130563298,-0.5050503258520124,-0.12674699293233396,-0.3764538584817253,0.5691620779039858,-1.1908343035867504,0.13099604119822555
Indonesia,0.42802309835369295,0.32936109098513255,0.5063880099550578,0.5555686416512502,0.5397998316424026,0.48044836837250593,-0.42886610317255647,-0.21552450710875384,-0.08409708990322028,-0.3299955143881989,-0.6085812442348991,6.117079890661825,-0.058764072967343546,-0.13490660604527166,-0.3440000154314259,-0.07500582114911511,0.7597158760992575,-0.08597458732959662,-0.13768466871169463,-0.07225908512009008,-0.15683422726454124,-0.2184441411538955,0.23248725338891926,0.1323797863357904,-0.03683785710094209,0.3177714638856497,-0.1557146274633599,0.5696362625460976,0.25800951880843265,2.17013419895528,-0.6568707464809181,-0.1200599779492976,-0.38650594595114995,-0.6708112963174339,0.7528083154857755,-0.08848531662349911,-0.21724057924535956,-0.6448492614467065,-0.07933062190641603,0.34612027947225177,-0.05543388957333715,-0.1299480718829654,-0.2938097341153484,-0.15111824998883622,-0.2280412501739328,-0.003139099756024326,-0.08994933526686734,-0.13007616062477412,-0.09053373755995571,-0.01958814958670846,-0.13535044137064134,-0.12420250463691475,-0.0870428630440459,-0.15883425073523685,0.13806870752225173,0.037440543396728296,-0.11231978602885899,-0.13770301521225875,-0.12393350602355259,-0.10451857726049864,4.827048207686458,-0.07892085989361397,-0.1424982934602142,-0.1657700058891641,-0.09150652195148672,1.3425645720350459,-0.07325104171000989,-0.6357744522194302,-0.35841690209674115,-0.05290271882678489,0.20933645900889492,-0.3540290744773339,-0.2468657295919099,4.186069162453806,0.23555191987457652,-0.10810540022782446,-0.34161665273737285,-0.13304828589153597,-0.21430770300548344,-0.03503785738195282,-0.20933645900889492,0.19523159540552593
"Iran, Islamic Rep.",0.8559987242613468,0.9352160440406071,0.7303253296746103,0.6020769248025418,0.6248690342660509,0.4879272666691536,-0.41860472871201726,-0.2155432391322237,-0.164851675100237,-0.318808065384089,-0.029201629245697372,0.4993208761727161,-0.07628144029553026,-0.1344756967034184,0.5405294930111333,-0.07205611577143801,-0.07730373432089477,-0.08720574048130514,-0.13690269437639999,-0.07251847852350621,-0.15729636805131206,-0.2341146927594834,0.24682792541270152,0.11205862381399179,1.5041036249751063,2.7273878804510416,-0.3063003763975824,-0.37253603384522677,-0.9236891271056077,-0.6546433859130568,-0.5435671970520098,1.8389707357160452,-0.18313173348500617,-0.3350625458512296,0.862466380506888,-0.7524942810260543,-0.2992220156150629,1.9590199855833788,-0.08342302430759241,-1.0377542943394045,-0.07213701220636402,-0.31003899146639363,-0.4722442784665011,-0.1511519425696807,-0.2929931324393296,-0.08604718957592039,-0.09390936841864787,-0.13084246543433325,-0.09088027896540278,-0.16121560084030584,-0.15193313089711136,-0.12467186219074111,-0.08172059309132862,-0.16086679962064032,0.5018895307184531,-0.10413489154348113,-0.11314918585711872,-0.15461063046128348,-0.1237434256351836,-0.10378836465545122,-0.09483115472386364,-0.07829325857844195,-0.14971400221427414,-0.15465662807968328,-0.0947686307557647,-0.42047897138429796,-0.07418910899099705,-0.811135582643977,-1.068157488532806,-0.26810894905277355,-0.6620971563278658,-0.36327916177858305,-0.24688395598059917,-0.11055168156178458,0.1140969705100041,-0.10820146680309412,0.4699838728716451,-0.13735579689703342,3.040931551406943,-0.19932584309550408,0.6620971563278658,-0.06862237360747496
Iraq,0.9377961135133215,1.0695577945007337,0.7533777008222109,0.6020769248025418,0.6248690342660509,0.4879272666691536,-0.7701089508112497,-0.21564381395484197,-0.16721180945332884,-0.17626617627827815,-0.3278396477434213,-0.2171899435535999,-0.09735991589776061,-0.13745675521014006,0.013280531288698057,0.1393353568706392,-0.07804859982522729,-0.09045472144385087,-0.1484963566438642,-0.07292642850483858,-0.16796074561349242,3.272535236489806e-17,0.0,1.249127100642206e-17,0.5152020153594083,1.1296239212994819,-0.3492839792470989,-0.3655505117218435,1.77570371781602,-0.6658621099845042,-0.738482048467029,1.2850340911030589,-0.38650594595114995,0.3299685859530431,1.1213625303881318,-0.7523959420336145,-0.30146203824174955,0.2217381378014765,-0.08360877355786783,1.4933738121658529,-0.07398055592694275,-0.33182234214122075,-0.47719925398333973,-0.15130894754694973,-0.35961752071912384,-0.055198683409946395,-0.09323092112923725,-0.1310540460942359,-0.09107193003453844,-0.0871975338686443,-0.15368475376135557,-0.12590544208370028,-0.0898874796984811,-0.16101586600096737,-0.4142264627307214,-0.028417333449927744,-0.1136124727494383,-0.15996443772564967,-0.12417591255114943,-0.10341647919081166,-0.0951857421764025,-0.08064268152532637,-0.14992326720866794,-0.17109100326549978,-0.09576795207280543,-0.42849792733472386,-0.07376630529508807,-1.0037978523023852,-1.0719327044181044,-0.2880457053912721,-0.42323699217397365,1.073576185302092,-0.24702298043839407,-0.11078307991836162,-0.018825653311778483,-0.10849052357408757,0.33121805105770985,-1.7207230861643338e-17,4.738363800106591,-0.2690717911643405,0.42323699217397365,0.28718594724383095
Ireland,0.9582454608263152,1.1064359220780238,0.7665504843351258,0.6020769248025418,0.6248690342660509,0.4879272666691536,1.37587237058638,-0.21565701451418245,-0.16712709549819207,-0.5693335588656079,-0.4883748541687254,-0.010013851022903765,-0.15307249183536695,0.0703561724398524,0.4077565393455978,-0.0754585709863212,-0.07946633506779699,-0.09074387046186883,-0.15124811712397732,-0.0732062358549516,-0.17017458096800525,-0.24438759872877605,0.24841080786190117,0.11940568749089767,-0.48706705890466484,-0.8626334589705394,-0.36441872855218965,1.6712531014036462,-1.0661634319321236,-0.31359383724287365,-0.7636828065601641,1.0479214210988896,-0.38650594595114995,-0.7327129883001997,-0.09420506697655429,2.2175363860008934,-0.26736468198799723,-1.4087604285564792,-0.06440434662332825,0.7755436503902038,-0.07031241504490811,-0.331925526433891,-0.4728435937205456,-0.15135720229748847,-0.3897217023426568,-0.10452714887713752,-0.0961255713265779,-0.1309197745367374,-0.03388506462695387,-0.28200014931774714,-0.1536781563117727,-0.12666779819001467,-0.0902339942353957,-0.16154024794507515,-0.40179951103698747,-0.2850234278185629,-0.11355890105335142,-0.15761003637910084,-0.12413683857544343,-0.10507640545745792,-0.0952149211080962,-0.08200590931032463,-0.14853183856173371,-0.172203158473714,-0.09629274510152404,-0.5862413477842392,-0.07399853259698742,0.25666006099374133,-0.6415580934941074,-0.3110482734691747,-0.12801027024891673,0.4494552645475392,-0.24706168889688568,-0.058392717629857226,-0.31155258789734486,-0.10866581570524726,0.8383379436685473,-0.14136355032967832,-0.6342079492460378,-0.3178014468824111,0.12801027024891673,0.08219635321996915
Isle of Man,0.0,0.0,4.679912817421024e-16,0.6020769248025418,0.6248690342660509,0.4879272666691536,1.6132679525009535,-0.21566902812706928,-0.16733239310574405,2.2266030633279055,0.5112909821039482,-0.21722221004998024,0.0,2.0898733168380208e-17,-1.3438762912676915e-16,0.0,0.0,0.0,-3.022890589925348e-17,0.0,2.2268087068810702e-17,3.272535236489806e-17,0.0,1.249127100642206e-17,0.0,1.2796821235559308e-16,-8.640378947184883e-17,-1.5883238400836748e-16,1.082717458042254e-15,0.0,-1.329470240939339e-16,0.0,4.3670387588031534e-17,0.0,0.0,1.5184961562092052e-16,0.0,3.647792544058259e-16,0.0,-1.1321842551813203e-15,-0.07235221535061997,-0.3336267274924405,-0.47892435717805604,-0.15136622859405185,8.851247911060602e-17,0.0,1.701285150667825e-17,2.1820845383000165e-17,1.9825481343037697e-17,3.521901798968313e-17,0.0,0.0,1.3208872695275979e-17,0.0,-0.4142264627307214,0.0,0.0,-2.6858299766867987e-17,0.0,0.0,-1.126786845228803e-17,0.0,1.8633047821477906e-17,-3.2267611442808406e-17,0.0,-1.2791526596791565e-16,-0.0732288892957659,-1.314396185479931e-16,-1.034180545565122,-0.3149330698115063,0.36867429022050086,-0.01964667965029142,-0.2470690863436095,-0.11079434300666635,3.820352459332648e-17,1.6359479072250056e-17,1.1367836210707854e-16,-1.7207230861643338e-17,-0.6431091173586223,-0.3237045199845565,-0.36867429022050086,-0.8360664173660779
Israel,0.9582454608263152,1.1064359220780238,0.7665504843351258,0.6020769248025418,0.6248690342660509,0.4879272666691536,-0.39217480089807766,-0.21566742534745625,-0.1672406652745925,0.2956784583664906,-0.7284354498349778,-0.21722389506846884,-0.12864002847714573,-0.13819398041269193,0.3934838168507459,-0.07561843230160227,-0.07941831754085485,-0.0907103070917154,-0.15088631207177036,-0.07309347318542371,-0.1695572604582883,-0.244408223556979,0.2485781601732089,0.11146022046245066,-0.12718483528083926,-0.6608995013680241,-0.37046036690836304,-0.033563572808051514,-0.634931044061493,0.7006176540096422,-0.8996792258187949,1.5022141173401886,-0.38650594595114995,-0.7272285790933138,1.1025020230914302,-0.3773956407117774,-0.2916466593071723,-0.9446638592908646,-0.08090325431186603,-0.349402174723244,-0.07219627638393138,-0.3333268385328578,-0.4788363477368039,-0.15136344486939451,-0.3922860951412831,-0.03569316647450148,-0.09630818697294746,-0.1310827096630596,-0.09107967280748623,-0.2831831744470795,0.04385938037285088,-0.12659408199368807,-0.09007523703876208,-0.16124573652332286,-0.4142264627307214,-0.08121983808296525,-0.11370424878857252,-0.16102930242586785,-0.12418148642250196,-0.10506865784361126,-0.09526376410245307,-0.08162540001556855,-0.1499709943126525,-0.17174267444711977,-0.09551648267592364,0.07985599287112327,-0.07044894539651834,-1.000868921838485,-0.9360249325473684,-0.31337048984644744,-1.3968026107822693,1.0572710765444904,-0.24706680481865523,-0.11079149855494731,-0.08105956311364204,-0.10865620580436047,0.3239043602057166,-0.14128526690592946,-0.6179766302536738,-0.3080179289857555,1.3968026107822693,0.07552234848587233
Italy,0.9582454608263152,1.1064359220780238,0.7665504843351258,0.6020769248025418,0.6248690342660509,0.4879272666691536,0.3346694872565536,-0.21563398035265186,-0.16661558504868304,0.7591318307858227,-0.3525753881273902,-0.055505829838510205,-0.16459234926277516,1.771866489453084,0.14442598696723416,-0.0740852660191199,-0.07910385046831724,0.9496031041260482,-0.14622663950846046,-0.07282290637313264,-0.16144951412708414,-0.24413523603672405,-1.3184447629832798,0.11014343642822952,-0.33548223293303714,-0.6840457766011363,-0.32355274695165137,0.5643971209535601,-0.8086430306948916,-0.33985041384672104,-0.28646583090144107,0.9433160337422658,-0.38650594595114995,-0.6596365784065863,-0.12566091831155327,1.2424811982012172,-0.0776235060062185,-0.9569850071474737,-0.08232366857356929,-0.5334407622595093,-0.062161262370575315,-0.3127419894507147,-0.47351801311872943,-0.1513272343851556,-0.3564595227663508,-0.11564921114116752,-0.09557560688773363,-0.1308330244748186,-0.09025150999827314,-0.2780265380448551,1.5282855365119992,-0.12455895510522821,-0.08882191031779736,-0.16057103280140209,-0.4142264627307214,-0.43173639461490965,-0.11343292218064596,-0.15709690549902056,-0.12364383534193583,-0.10498343409129805,-0.09491615422053663,-0.08111675053736057,-0.14844792277450816,-0.16862691418433587,-0.09445975756840116,0.587763833376924,-0.07266810367025156,0.3064668008493734,-0.4527972992291966,-0.27543519719147863,-0.4069711690239222,-0.494539165632003,-0.24703709214776473,-0.050406949103788797,-0.38896436580114885,-0.10847008253773166,0.045477723621077736,-0.13994586159125483,-0.6321775023849803,-0.24486159820050873,0.40697116902392205,-1.3126014601720566
Jamaica,0.7216172990616742,0.7560937100937711,0.6545818244753496,0.5555686416512502,0.5432025997473483,0.4879272666691536,0.047929814632001244,-0.21566801855274934,-0.16732631762601843,-0.20491527540170565,-0.7246042702879636,-0.21721305411661468,-0.15404867107583559,-0.13852070453946105,-0.24573087299881025,-0.07564871471324963,-0.07947984901579792,-0.0908017910584777,-0.15170463442693471,-0.07323313047541759,-0.17109203639658674,-0.22267515266622256,0.1860508968386351,0.06680332723378317,0.35226530854847493,0.10218885833751253,-0.37098818386291305,-0.9061949964610948,-0.30579254307189635,-0.6658621099845042,-0.7701505215056726,0.12933077111951008,-0.38650594595114995,1.0243054265707037,0.8584450239331287,-0.04971647464716988,-0.30145016058431534,-0.14378924861126408,-0.08317948576104377,-0.03550086091680062,-0.05334038228481501,-0.33233189420378983,-0.41381448897239165,-0.15136487306415225,-0.39286787975130316,-0.13126034477377088,-0.0964642309905674,-0.13110112733160192,-0.09107189515718282,-0.28349098155101393,-0.1539387555702949,-0.12684322407494383,-0.09022469931756001,-0.16163862765190692,-0.4142264627307214,-0.31767783837658503,-0.11375813639330226,-0.16139548698577783,-0.12418057640268931,-0.10507253165053461,-0.0952675700500653,-0.08205414812938573,-0.1503884753540998,-0.17264002793484182,-0.09640769837738716,0.3159474344493061,-0.07206607775792527,-0.730990841713391,-0.7585897859383522,-0.3123632722900228,0.16646733393637395,-0.5053693582025279,-0.2470679805998875,-0.11079213244616101,-0.32527590851285293,-0.10869701699532654,-0.39762227422398966,-0.14163515324657072,-0.594842132288243,-0.32074466014185515,-0.16646733393637395,-0.5028818588571377
Japan,0.9582454608263152,1.1064359220780238,0.7665504843351258,0.6020769248025418,0.6248690342660509,0.4879272666691536,-1.201940467425025,-0.21565650276074533,4.958611808299041,-0.1865919287985609,-0.7750713793739408,2.6195638199673756,-0.1583531118080326,6.317287008665343,0.6447568558608819,-0.07280262992636015,-0.07807668497260253,-0.08469299065230296,-0.13492267122525395,-0.07107459134694682,-0.15166682573610443,-0.24391977638689977,0.2463186259532984,0.10990104804839619,0.025935620767189492,-0.5153072514940052,-0.33665817642337637,0.8994576896016407,-0.5046470540864446,0.7518995208072621,-0.5838457169968867,0.5401256775694313,0.21738807475599758,-0.6630380432946728,0.31387731245952594,0.08617942103597559,0.038096044117183404,-0.6037787685913423,-0.08065156625202388,-0.3796769207248803,-0.048008621471433935,-0.27886846184579006,-0.46864117346801604,-0.15131814691799345,-0.3705408202068641,-0.12924324373082302,-0.09550718845104617,-0.13064401934440847,-0.09069284805629724,-0.2787290173009759,-0.1425746486638519,-0.12088620891862668,-0.08826867680821698,-0.161257898186468,-0.3506309861125714,-0.4232284248636147,-0.11336711016924515,-0.15890070701632672,-0.123584285920445,-0.10481201813494077,-0.09221393141585772,-0.08002880064646388,-0.1368465651905711,-0.163598374118776,-0.09289732546402077,-0.4804652528389659,-0.07117676076670261,-0.48798332092229857,-0.8114428083325272,-0.2922230721445482,-1.4013250689794035,-0.6490954692341815,-0.2470290371973843,-0.10999641763456927,-0.35714543883490824,-0.10801946957356592,0.38759392008645566,-0.13619588845196973,-0.6307548025770804,-0.10298054663862158,1.4013250689794035,-0.979561602952237
Jordan,0.9524027901654598,1.0906310102591854,0.7566708967004399,0.5978488990615155,0.5874385851116458,0.4879272666691536,-1.2636523796485053,-0.2156663587032504,-0.16732188826557676,-0.8837238270977923,-0.8382427915330439,-0.2166349311383901,-0.11330149513231312,-0.13843539320777912,-0.3678168459394185,-0.0755920349475241,-0.06568942839325387,-0.09083833858108435,0.2770854842907049,-0.07320797021254946,-0.1705029606531037,-0.244408223556979,0.2161401061939189,0.08614121841968844,0.17894352180345893,0.20082063779421075,-0.3707237769789953,-0.8263854062014405,-1.4379680349018533,-0.6658621099845042,-0.8963969790144355,2.1346211097423082,-0.38650594595114995,-0.6319850072854365,0.780028353498016,0.46222692687018957,-0.29303340008575823,-0.47235319145417715,-0.08259004455670577,-0.2976164249836018,-0.07429386088314488,-0.33342018319949224,-0.4687728742749814,-0.15135457262233043,-0.3920715314754828,0.06344699560742366,-0.09638217974639476,-0.12201343124757068,-0.09107398779852005,-0.2834290235993363,-0.15397174281820913,-0.12676484229657123,-0.09017785293166813,-0.1613964506128502,-0.4142264627307214,0.16036102675509017,-0.11374053249863907,0.019953518215929236,-0.12418006451654469,-0.10506381558495712,-0.09528469681432031,-0.08178483024381682,-0.15038742640675948,-0.1723421211089584,-0.09629726164341473,-0.4590621877638483,-0.07350684287909985,-0.6342391378445916,-0.7850162971354397,-0.31305261365211823,-1.3923511936132975,-0.9425233559736854,-0.24705966863306802,-0.11079440373393762,0.09826663734091629,-0.10868457845747699,-0.45799824005143247,-0.1415271585608514,-0.6374297797156112,-0.30522012807978577,1.3923511936132975,0.32271250399277374
Kazakhstan,0.7829653410006551,0.8298499652483506,0.6973933708923232,0.6020769248025418,0.6248690342660509,0.4879272666691536,2.0401253113987017,-0.2150958264988313,-0.1672948512978245,-0.2204544121976782,6.826437376285138,-0.17755895785546058,-0.16125988197513785,-0.13731218201007722,1.0255018958629847,-0.07478313349085952,-0.07899450403690515,-0.08995930540492184,-0.14814630420671387,-0.07278499162077366,1.427277580694034,-0.244408223556979,0.24803891931109295,0.11199260304486491,0.6273565783735123,1.3065382976341706,-0.3202293075296143,-0.8959262789397215,0.31743730370933226,2.446235540001789,-0.5497904225380735,-0.07266418392826512,-0.38650594595114995,-0.7571619669977127,0.9029717553964055,-0.6757042587947553,-0.2984476052960281,0.6201219184985084,-0.08444715325548806,0.5205984209027367,-0.07422717211867426,-0.32611087849644893,-0.4762551778130673,-0.15100962514201574,-0.21281987016236265,-0.13210241678978465,-0.09540686348344833,-0.13081884264211444,-0.090552466699924,-0.24976615320975842,-0.15214754800855368,-0.12655395798809257,-0.08991871062240904,-0.1613945856233158,2.7312194254274393,-0.4033288401591899,-0.11355779537310144,-0.15818534775993487,-0.12403798767329342,-0.10478393303474663,-0.09478548335251695,-0.08153767613997867,-0.14856592935029414,-0.17210915433810747,-0.09596362032310225,-0.5812901741285791,-0.07466631941674373,-0.784053881331657,-1.034180545565122,-0.2979384302650461,0.059586642557173365,-0.3975633049395394,-0.24677998720678537,-0.10082524928001897,-0.38292230858946213,-0.10854054714357246,1.0792200052876122,-0.14022037764592227,1.7323741295413289,-0.3022103113768453,-0.059586642557173365,0.6302895454025331
