Country Name,"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),Final consumption expenditure (current US$),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)",GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2021 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2021 international $)","GDP, PPP (current international $)",GNI (current US$),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross domestic savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs final consumption expenditure (% of GDP),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (% of GDP)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (current US$)","Industry (including construction), value added per worker (constant 2015 US$)","Insurance and financial services (% of service imports, BoP)","Manufacturing, value added (% of GDP)","Manufacturing, value added (current US$)","Personal remittances, paid (current US$)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Services, value added (% of GDP)","Services, value added (annual % growth)","Services, value added (constant 2015 US$)","Services, value added (current US$)","Services, value added per worker (constant 2015 US$)",Trade (% of GDP),Trade in services (% of GDP),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)","Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)"
Kenya,0.5371145510564637,-0.5088458995836698,-0.094690316116009,-0.06997666594323343,-0.6175972969446933,0.5902791097762132,0.17836751224611663,-0.7269647085835569,-0.2030180862509434,-0.24889187876741037,-0.1614516950999633,-0.2821156290192447,-0.1924594561038504,-0.07600096577327439,-0.14526336859160077,-0.11150370070507204,-0.19302451282452288,-0.22256040514873435,0.5955284105607225,-0.6309299946412146,-0.6084867100942558,0.3342937516975727,-0.795347494619699,-0.7875575575161787,-0.29237058649207137,-0.2979786452308347,-0.22861552420715314,-0.674838723388467,-0.8155082372617666,-0.22226507448374194,-0.29135652676613427,-0.7675715539931779,-0.3211513575447719,-0.2115863105376914,-0.25266402806380395,-0.19324803909148783,-0.22697945344403075,0.6736966678450343,-0.6324332446282832,-0.2158939374365414,-0.25581823484290434,-0.7536516316149199,0.5332758168134327,-0.23395153155678086,-0.2366614963406309,-0.662184906348134,-0.08898897220270821,-0.10601095797955191,-0.15546759748295555,-0.0833502600228321,-0.4973377590243067,-0.1534599630541701,0.2773663609481827,0.471878330836914,-0.19079349925596112,-0.24762751025805357,-0.7066914200943005,-0.7372635857600143,-0.5267867213306658,1.4255786061243836,0.8666671763871614,-0.7730148846802642,-0.95414791626185
Kiribati,1.589751591126765,-0.9644444613857202,-0.09475087507895402,-0.07002683901119387,1.1550955073116984e-16,0.009535583567500536,-1.00804865205622,-0.9072946762977231,-0.20302822438041934,-0.24889925652186054,-3.8237241298414153,-0.2821574437171615,-0.12938612701382177,-0.0760021545106962,-0.149279144434204,-0.11150414577671855,-0.1930776199611538,-0.22260642171119158,0.09794765590226606,-0.6277790174079424,-0.5961603442326205,-0.022482407729591536,-0.8807934175561369,-0.8292070997704354,-0.29250125931644966,-0.2980587155428246,-0.22865692001949042,-0.6134008534309685,-0.8050344813101219,-0.2223084639802832,-0.291431987490818,-0.9581579078915248,-4.12265679833356,-0.21159298888337963,-0.25273706684046204,-0.19332461110627536,-0.22700635444486023,1.8194821316773249,1.606440198367759,-0.215908724901554,-0.2558300052021121,-1.451964879560959,-0.07186147052935805,-0.23396153879353618,-0.23666982510381826,-9.711922850888973e-17,-0.6277407998894696,-1.175851842872547,-0.15547582384933756,-0.08341027872860644,1.0902072195233548,-0.1537738343147056,0.5472222398008743,-0.22810140217511604,-0.19082226864852214,-0.24764708113037398,0.0,0.34230591982274305,0.8928539001660593,-0.9648028881723448,0.7973243569835472,-0.4186288224130764,0.15813783197293224
"Korea, Dem. People's Rep.",0.0,-4.5245751905264035e-17,1.1081569417098674e-17,2.862760218286902e-17,1.1550955073116984e-16,0.0,0.0,0.0,3.994735911842805e-17,0.0,0.0,0.0,0.0,-1.0433712879255868e-17,0.0,-0.11150414626872718,6.451460783079024e-17,0.0,-2.8043669316592077e-18,-9.020323061140764e-17,8.345698435021847e-17,0.0,-1.6585516791403607e-16,-1.9896216855581534e-16,0.0,0.0,-3.5165730043414737e-17,0.0,0.0,4.0800730905867543e-17,0.0,0.0,-2.09163088344273e-16,3.4856920047724656e-17,-4.8064572029274194e-17,0.0,-2.7502876062570085e-17,-4.929126982596961e-16,2.824138062376903e-16,0.0,0.0,0.0,0.0,0.0,3.3491262691905296e-17,-9.711922850888973e-17,0.0,0.0,-2.64476573495027e-17,0.0,0.0,0.0,0.0,-5.167966683580256e-17,0.0,-4.9620503322488013e-17,0.0,2.9679543220289856e-16,1.5069872862159474e-16,2.897750850274547e-16,-5.283456449741e-16,0.0,3.574406662186833e-16
"Korea, Rep.",-0.8888895616421314,0.19502049872309365,-0.09459116666953578,-0.06987307636398472,0.4476964405525915,0.831574363977761,1.0882701413148965,0.2347014523763903,-0.20248146588466365,-0.2484550433546874,0.576913930970389,0.4725312706431926,-0.18012557527615924,-0.0759058168035841,-0.053072055247941154,-0.11133555747081263,-0.19180483236345605,-0.22153477982208405,0.14879185800751937,0.5459924690839653,0.2581741617036305,0.34798787922970736,0.7165966428265625,0.7579856849382959,-0.2910219347065598,-0.29684561854398944,-0.2275525338689066,0.6581221218658866,0.9416183494494381,1.255681481484833,1.0174113324781857,0.6204414804222116,0.8287739263109655,-0.21122553889933318,-0.2509897645312208,-0.19152924554118178,-0.226551879772748,-0.7090562763111371,-0.13784158301293783,-0.2154032305616966,-0.25540048209193583,0.559683897434612,0.10469045525998437,-0.2334958692593211,-0.23632140584372005,1.0581704318983085,-0.6576330608733664,2.304148130389852,-0.15503813688721307,-0.07594730493200326,-0.6612758545595873,-0.1507310403299634,0.0905201054019802,-0.07029043616776719,-0.19013656485647418,-0.24720783855851303,0.7208675722475808,0.03923309111761216,-0.33462074081624504,1.5946541822596667,-0.3688797919038438,-1.2672552080487955,-0.34601095663514675
Kosovo,-0.2688582599353697,0.35226087608914597,-0.09474914482528439,-0.07002407076192585,1.1550955073116984e-16,0.40906233733664404,0.2768169978331634,-0.7093602461955943,-0.2030270168477653,-0.24889812145755996,-2.017861464694876,-0.2821515098890625,-0.04359945100269099,-0.07599790060226809,-0.1351464933071861,-0.1115040048891208,-0.1930728008793991,-0.22260110592152108,0.9059016552952063,-0.5612997277431295,-0.5283372953896971,1.3489205157514574,-0.637183993486841,-0.5547564198284487,-0.29249060600874144,-0.29804918440446526,-0.22865139337691698,0.0,-0.5271718969459026,4.0800730905867543e-17,-0.29142156784430606,1.0236693490643725,-1.5369795776217183,-0.21159328351678514,-0.25273118191461236,-0.1933165565252662,-0.22700225392475867,2.262387014170363,0.613903299496226,-0.2159050651219622,-0.2558268910226465,0.10525175504717975,0.7867315571505618,-0.23396009098006437,-0.23666833632595358,-9.711922850888973e-17,0.27155152970249535,0.4444117834668373,-0.15547457256671351,-0.08325574878103263,3.143751225916014,-0.15324408528458494,-0.7414385337841086,0.37350047402901965,-0.1908200327701565,-0.24764528527466562,0.0,-0.07290399862772631,-0.03567403926601823,-1.1616351500947277,-0.792208103604617,0.6309944932878171,0.6168503414573855
Kuwait,-1.0783627487235397,-4.5245751905264035e-17,1.1081569417098674e-17,-0.07002507579288454,1.1550955073116984e-16,2.337045418589467,-2.1100604108675127,0.8537516759086906,-0.2029477400664866,-0.24882572226708097,2.148297000701859,-0.2820940986990385,-0.1775726204354195,-0.0759903101732157,0.29808708278417434,-0.11142099931589036,-0.19297641344576424,-0.22249104132945396,-1.2694970678826054,1.0475516634092097,1.0826457514198884,-2.0427223000113646,2.117122407643394,3.458052172727687,-0.2923482498411738,-0.2978796063310098,-0.2285300904821935,2.0103575929892594,4.309238939548822,-0.22214299190440662,-0.2912258707842732,-0.9062996222112458,1.6835723582085957,-0.21153614782650484,-4.8064572029274194e-17,-0.19311469445137375,-0.226975222394711,-2.0300783281117156,-0.5447060340681045,-0.21586845585573788,-0.255795574290715,0.0,0.0,0.0,3.3491262691905296e-17,-9.711922850888973e-17,-0.5941653627706297,-1.1427830080439327,-0.155466648973277,-0.0717061141978641,0.0,0.0,0.0,-5.167966683580256e-17,0.0,-4.9620503322488013e-17,0.0,0.15799539829933484,0.008152448067997224,0.6914586866288823,-0.0847181617891306,-1.7614730481956786,2.3373711446663012
Kyrgyz Republic,0.79023026404566,0.41040110293151166,-0.09474620255116493,-0.0700206646335364,-0.5881735563407514,0.021156449141449495,-0.9547841900439429,0.6696545841693345,-0.20302497033911668,-0.24889701235542688,-1.0977588502490203,-0.2821524509123141,-0.12029462895558678,-0.07600018455250744,-0.1516054610354927,-0.11150414885755662,-0.1930723083597156,-0.2226014611638878,0.5199708284273057,-0.6455844666150291,-0.6166429200422008,0.5897251273199258,-0.7516829703809584,-0.7538194450184587,-0.2924798233396739,-0.29804550153710385,-0.2286520607790717,-0.6730317272132464,-0.7656038706686362,-0.22230264330170982,-0.29141832611763924,0.31914713172198894,-0.9501139827572281,-0.21159273776563586,-0.2527301077696263,-0.19331654364603354,-0.22700323305704545,1.076481053118579,1.4149162739330299,-0.21590408546948506,-0.2558262419129668,-0.2842104987601581,0.15718652659808308,-0.23396022076798015,-0.23666865296134387,-0.7638577331804053,-0.9797037434920698,0.33908921858207175,-0.15547470599067337,-0.08330374458483,3.1217560932145774,-0.1532817795673669,-0.47065699534167094,0.010485333498055846,-0.19081962592715693,-0.24764529158127166,-0.8163375282609762,1.0888053502527155,0.25130286525158224,0.094252546358575,1.575218638634016,-0.016975444276273444,-0.2140935797543286
Lao PDR,1.3402135168431022,0.013582975796261672,-0.09473886792234597,-0.07001676014779844,-0.6194669371760023,-1.0364765045893072,-0.8345867532459632,-0.28733082775905994,-0.2030260053870635,-0.24889786120262775,-0.6641934919327808,-0.28215210688574854,-0.09304157341173318,-0.07599880394161969,-0.14890067917884464,-0.11150412192782024,-0.19306833921321934,-0.22260021164544658,1.3490174946039886,-0.6216764018169464,-0.6136682976655502,1.4489870617632665,-0.7674064598653647,-0.732592489699088,-0.2924781431440408,-0.29804145038434365,-0.22865075280673403,-0.6718270630964327,-0.7403436357264345,-0.22230154222878146,-0.2914139232525612,1.197368513227765,-0.13259380478666366,-0.21159179179762275,-0.25272454834714997,-0.19331388000408753,-0.22700289721027433,0.4636715815097225,0.14967320437588172,-0.21590532686324243,-0.2558283882236987,-0.14761430839242434,1.5599265964291107,-0.23395929521759162,-0.2366682671178878,-0.3711501566082589,0.1220723244768014,-0.07569336783945309,-0.15547468177858423,-0.08338854831656835,-0.6550279079723869,-0.15376187311920078,-0.8394462091680708,-5.167966683580256e-17,0.0,-0.2476450321142364,0.0,-0.09012483584838357,-0.6136099844104573,-0.8000595518198167,-1.5103259477570319,1.3011240152512635,3.926451187965109
Late-demographic dividend,-0.40358288468526116,0.021008406197624233,-0.08891164328279896,-0.06424311504534419,-0.5113273080834533,0.4243739425696734,0.7247805472082085,-0.2626114844125188,-0.19856412242957155,3.5608662940881954,0.5809627303267528,8.07021261753861,-0.12447185159133706,-0.07140947907843422,-0.022782291086268995,2.41453129102825,6.451460783079024e-17,0.0,0.6735639291163605,-0.3930165987986664,-0.41590745371849575,0.8980588241684468,-0.37131815831175213,-0.3342989549991048,-0.2692131998779497,0.0,-3.5165730043414737e-17,-0.4127622251639363,-0.29763980768524056,4.0800730905867543e-17,0.0,0.9820436249618696,0.996951538139803,4.398930991968738,-4.8064572029274194e-17,0.0,-0.2222783232532266,-1.075638718449729,-0.6489432221568167,-0.2119596546047776,3.4329644988362396,0.9671196055053057,0.5767415235958827,4.796104374820947,-0.2320854563225078,-0.41616668696798925,0.08959039136034998,1.6593856148159147,4.143658625564846,-0.015118068893556904,-0.6276228874987646,-0.11045192391123018,-0.4352370840438051,0.24498377333719287,6.851095920107539,4.292301550101733,-0.3196330811768405,-0.5500392736549414,-0.5579367711156992,-0.13440888512572435,-0.8284137141512783,-0.576531815537702,0.07514925017498703
Latin America & Caribbean,-0.5507105828259619,-0.8061248597040394,-0.09342422128241573,-0.06827519466751836,-0.37084285265318473,-0.28739173781506455,0.33302694714544395,-0.6555686240177581,-0.2018801325255105,-0.24799342322344253,0.3440727927360928,3.7380167891719562,-0.14597554131590343,-0.07434080893177152,-0.11852312758514458,-0.11090051989735103,4.413502309894413,4.528234610510459,-0.41269730874266713,-0.31359251984015607,-0.31268794273038586,-0.3784597649450216,-0.2184707469469693,-0.22896145929296594,0.0,5.609230647705347,4.5174899079649276,-0.28164437247027907,-0.19102346797752268,-0.21672355583008052,5.895847368398626,-0.5946319196456737,0.038889276951763585,-0.21061660761833922,6.001860613562634,-0.18553780535125322,2.2380989896181984,0.1051449563516724,-0.8939348167513732,-0.21474385571125887,0.7757271266063073,0.36857359927678657,-0.27453931566379264,-0.23246374195377514,-0.23522516155988712,-0.2620340722110065,0.5484773696795979,0.8900014162827066,-0.1541766788322671,-0.07920999091449046,-0.5238687981088999,-0.12512829601410672,0.8901232444269557,-0.3059800610710711,-0.1877914674696907,2.0146012797794586,-0.2467369998807112,-0.8417959605382086,-0.7299425193398932,-0.053393564258062444,-0.32728974536790834,0.13883159008690288,0.06308667385577386
Latin America & Caribbean (excluding high income),-0.6225615317742599,-0.8379252532756785,-0.0937695269370586,-0.06876304915415087,-0.385809973635312,-0.0018158602976089263,0.3590950224989185,-0.7626950471716388,-0.20220368062457983,-0.24825077567632015,0.30679291094427413,3.102982486245711,-0.15728226861919298,-0.07520116981411602,-0.13388827243672985,-0.11139438695680934,-0.18910483260593292,3.715944662707893,-0.43383555642209526,-0.32539400887116326,-0.336264007030499,-0.4025718376709013,-0.24241510257263318,-0.25223747691997184,6.448626555611381,4.783397538485962,-0.22468759571155872,-0.3039310734062196,-0.21147909490695774,4.498744079953816,5.066930592459836,-0.6582687412418222,-0.034980215905099,-0.21083409154102556,5.03904599753649,-0.18687450160651117,-0.2249443118633102,0.14556781820555914,-0.9787872460108832,-0.21504318519091745,-0.25504316354456646,-0.04664277689969274,-0.30803326277113485,-0.23288472406978292,-0.23565191948597922,-0.2848844456664029,0.5193418686795406,0.43457615063971367,0.7504186228729325,-0.08090098439083224,-0.4885548524473724,-0.12597936772743218,0.27863406542328545,-0.3050030436875418,-0.18852732743911796,-0.24597137467061053,-0.2646848724828019,-0.9269123617615245,-0.7564205701238764,-0.4522183929757065,-0.49139955197055063,0.13070744701533754,0.26357842906385115
Latin America & the Caribbean (IDA & IBRD countries),-0.533507863279253,-0.8148521513312017,-0.09344731729526037,-0.06829573399914285,-0.3680511114785897,-0.2602198341517416,0.3306272565747144,-0.7037099628337877,-0.20199387072722289,-0.24807032641950802,0.319546472016556,-0.2782945677035344,-0.15533123726641654,-0.07501566368146231,-0.12479537066412706,-0.11131092810338156,-0.18868888324954705,-0.21805279647753492,-0.42109562295878256,-0.3213621977341022,-0.3176641575106037,-0.3937973219654277,-0.22367220738548887,-0.23367139727730238,0.0,5.408359702456048,-0.2240725503372896,-0.28449711330202004,-0.19218841086281324,-0.21691158543258965,5.717036031740715,-0.5488087083626141,0.02704531429198684,-0.21066647673145364,-0.24677036921522316,7.240805183329344,-0.22462743057733003,0.13567896272723368,-0.9269231699727686,-0.2148371918482896,-0.25486271789034076,0.3566267021139822,-0.28130799690696107,1.1915579131960474,-0.2352910660783552,-0.26148753152297977,0.55934274375022,0.8115181185948861,-0.15426466576207246,-0.07934577564603079,-0.5237556646101247,-0.12513289685854645,0.9083879135036347,-0.3091615750146573,2.723630295642215,1.9276599391248979,-0.24796173590820686,-0.8664277422189345,-0.73499690404956,-0.008550685787552569,-0.323085350567422,0.07218859551720577,0.05909441723892091
Latvia,-0.7728454212249833,0.88654577241667,-0.09474625119627678,-0.07002092443689081,-0.011966461262918369,-1.2276056435989073,-0.16386678992757495,0.23024761012397454,-0.20301399762956004,-0.24888667161947314,0.2203098801448933,-0.2821343067198668,-0.20892139021413314,-0.07600381073868576,-0.19311935136311364,-0.11150602271678782,-0.193054167061767,-0.22257856414479685,-2.8796314811688504,-0.16485129597817674,-0.10617897762627948,-2.588471405392465,0.1396327185978566,-0.07302666016669869,-0.2924590571355919,-0.29803221340966746,-0.2286261535630264,0.07988334579531302,0.0772254317931197,-0.2222713756380655,-0.2914013497576762,-0.21545801464711065,0.10275706382703576,-0.21158684273169975,-0.2527057245280262,-0.1932788812809141,-0.2269923999602606,-0.038960288043268086,0.09356084698831872,-0.21589372013538702,-0.255818203465925,-0.47322062990706243,-2.038310065567143,-0.233956149083977,-0.23666391501806835,-0.23049549797182872,0.3131587222906896,-0.3482570483822177,-0.1554714849874485,-0.08284160244203319,0.3745257844344129,-0.15297437276430031,0.8442863865436913,-1.5735432628418604,-0.1908075680785353,-0.24763391805992746,0.02890623028546361,0.15843366237302772,0.12097886864966315,2.0015519367577395,-0.7399884023148,-1.1231658061105996,1.1471058375110936
Least developed countries: UN classification,1.2743071632747809,0.19332258881117248,-0.09383145302789506,-0.06894283278865748,-0.6351176083577426,0.20519854279162406,-0.6047777954341356,-0.4814073254754213,-0.20282677089644957,-0.2487552294727281,-0.19994731939742819,-0.2815787851627479,-0.1510132632982601,-0.07583872551141856,-0.1484153073465689,-0.11150099401888766,-0.19232656369168136,-0.22192171581919493,0.7607669537965589,-0.6510584743377834,-0.6220810762981493,0.6432393594252178,-0.847642036144934,-0.8057887707864665,1.6400216228334434,-0.29662290337341396,-0.2279597266257354,-0.6800602355931228,-0.8176019717171421,-0.22149769888845802,-0.2898885001932869,0.2454133940386822,0.04397955329425303,-0.21145156488610906,-0.2517010571659335,-0.19214564674971138,-0.22663149834438756,0.35118903409661695,-0.3559186669109441,-0.21563052834058363,-0.25561043267444505,0.06695304593639559,0.6238748564491247,-0.23374331248081223,-0.23648428769307223,-0.6794026281844049,-0.4822592512745738,-0.13749089412995355,-0.15535569263768897,-0.07980687663755383,-0.04700116303294969,-0.14212339464009194,-1.0225196065585787,0.27604503896742955,-0.19049701365706373,-0.24742963734786247,-0.7522324231259678,-0.468428953781858,-0.49967264679655954,-0.3687959327697609,0.37413735497537604,0.13764285871952225,-1.172054011386827
Lebanon,-0.705769198535832,0.26727423678765355,-0.09474268173828242,-0.07001686323873334,0.8374845641844112,1.7197546148083107,1.5805964599569406,-0.1663188478635357,-0.20301322804759603,-0.24887654650684785,-1.0991990805951628,-0.282118010727529,0.062486383400575496,-0.07595088560694296,0.025176640781971137,-0.1114932389599692,-0.19303460662981195,-0.22256797986317003,1.8394568038244277,-0.2789045811059081,-0.33123323425635276,2.008707979460693,-0.23677265020405375,-0.18016155670294975,-0.29243590810657355,-0.2980045714066838,-0.2286175464741882,-0.3260884615709022,-0.11746320824921573,-0.2222655519233701,-0.29137391092836357,0.2731375489580551,-0.9720926225152736,-0.21159175893305526,-0.25267697897366637,-0.19326227882332309,-0.22698023913390394,1.4854908393595645,0.5612205884733439,-0.21588258471551303,-0.22307689309883746,-1.0172191826233619,0.6246348562256024,-0.23395356420747612,-0.23666398348160478,-0.28262050662818355,-1.3620238617414573,-0.6880643528482628,-0.15547109230550926,-0.07768345124974019,3.198768561376978,-0.14993868323219284,1.2235931223638032,0.7769018038835261,-0.1907916474153008,-0.24762770454076427,0.17418157977824908,0.191135364050903,2.7080131327954544,-1.447555872054243,-1.394011986435007,-0.0006757352080244887,0.6809185668525956
Lesotho,-0.5489300356650355,0.3625977794211758,-0.09475054429978694,-0.07002641089061908,-0.6652416797359793,-0.4711348184755424,-0.09918193049732829,0.28340391696818223,-0.2030272535428986,-0.24889787890681664,-3.8240338996149994,-0.28215489720985537,-0.0971040393118879,-0.07600123190676004,-0.15128933051775872,-0.11150414626872718,-0.1930758191395954,-0.2226046765160866,-0.22367801598882012,-0.6469964343361191,-0.6162460930298687,-0.09823863477049083,-0.8625470782758659,-0.8118280867286367,-0.29249738495949557,-0.29805563333967605,-0.22865455398603285,-0.6531547692858204,-0.7840869694068326,-0.22230563249435115,-0.2914276078571123,0.7495398751639402,-3.4297620978316563,-0.21159366377893626,-0.2527346732765454,-0.19332165436420326,-0.22700500336695015,2.2604402401688253,2.823943353178961,-0.21590629703318576,-0.2558278854287472,0.5801192878162704,-0.3909984999542701,-0.23396070828014182,-0.23666921969414403,-0.713294996717377,-0.7894438297692015,0.8724954937234362,-0.15547531965890443,0.0,5.082747359827925,-0.15350242894750368,-0.12029638336548895,-0.2292955104156089,-0.1908214871490884,-0.2476464047656725,-0.7906180591694546,1.621701439680374,0.15290901291195869,-1.4639551488161417,-1.7408733762088628,1.520657411322396,3.372879519607603
Liberia,4.75754468816974,9.05850195669947,-0.09474554157827497,-0.0700195933152136,-0.6136524871451803,1.3301864396028997,3.8372067133525056,0.0,3.994735911842805e-17,-0.2488988651107391,0.0,0.0,-0.05910713371500884,-0.07600084241637275,-0.4337569706617694,-0.11150501825460866,-0.19307531192682822,-0.22260464696460586,0.9536250510576828,-0.664327641452783,-0.635996084738737,0.6897833565230522,-0.9101974472954011,-0.8718105966853882,-0.2924966915898726,-0.29805589679548566,-0.2286553075735534,-0.7001366698415545,-0.8962177684185575,-0.22230661740928548,-0.29142926092103794,0.0,-2.09163088344273e-16,3.4856920047724656e-17,-4.8064572029274194e-17,0.0,-2.7502876062570085e-17,-4.929126982596961e-16,2.824138062376903e-16,0.0,-0.2558282182044872,-1.949981363632808,6.394871705888164,-0.23396118073734565,-0.23666974607116031,-0.7564143614119617,-1.3242934048046804,-1.5192259347030435,-0.15547575147955447,-0.08340982926302319,-0.5104606535654097,-0.15376820705658953,-1.6074690480546712,11.068950157489594,-0.19082137259112644,-0.24764663084207988,-0.8562342969606435,2.9679543220289856e-16,2.4041850623879273,-1.1875502045804034,-1.9867545415355012,0.23365836955584895,-1.9410312567280519
Libya,-0.8868670297434483,0.09359202208791746,-0.09474304103680664,-0.0700174957198197,-0.2516457642385359,-1.7196770138967372,-1.1659980197884852,1.0016135750630475,-0.20297909407812506,-0.2488600391059116,1.4753213660154834,-0.28211898580664685,-0.15448961364970748,-0.07598755995250484,-0.044980415182619526,-0.11149285889482582,-0.19299529582085323,-0.2225402775211129,-0.7888482923737923,-0.07193695122169493,-0.21835693195473435,-0.9632590399152635,-0.0428051494922182,0.6643115614706434,-0.2923960030289237,-0.2979109353023038,-0.22858805906657279,-0.05383437117100713,0.8559799919624614,-0.22221613137390292,-0.29127087011167474,0.15421021536994217,1.4980500950906617,-0.2115624751164349,-0.25260726222245905,-0.193193119755866,-0.22698671714553922,-1.7942367709061475,0.05174976839792346,-0.21587383337895366,-0.2558002243299401,4.201865639147584,-0.6251860339551972,-0.23391395531718132,-0.23662174748977519,2.1465534640530164,0.794915962764261,-1.1563573797443982,-0.15547064981764344,-0.08205498762620261,0.0,0.0,-1.8985261637481319,0.30980390829932514,-0.19079372646647597,-0.2476309086452659,0.05881691162687098,0.5508417314263573,-0.6208898413035598,3.918273312001934,0.5024713431292075,-1.2903946319568067,0.9595914562969307
Liechtenstein,0.0,-4.5245751905264035e-17,1.1081569417098674e-17,2.862760218286902e-17,1.1550955073116984e-16,0.0,0.0,0.0,3.994735911842805e-17,0.0,0.0,0.0,12.546069118500107,-0.07568237979304664,0.0,0.0,6.451460783079024e-17,-0.22260166360956524,-0.20638482827693436,-9.020323061140764e-17,5.125566702241994,-0.08501225318070778,-1.6585516791403607e-16,-1.9896216855581534e-16,0.0,0.0,-0.22865278040751108,6.285108211502656,0.0,-0.22230328985999837,0.0,0.0,-2.09163088344273e-16,3.4856920047724656e-17,-4.8064572029274194e-17,0.0,-2.7502876062570085e-17,-4.929126982596961e-16,2.824138062376903e-16,0.0,0.0,0.0,0.0,0.0,3.3491262691905296e-17,-9.711922850888973e-17,0.0,0.0,-2.64476573495027e-17,0.0,0.0,0.0,0.0,-5.167966683580256e-17,0.0,-4.9620503322488013e-17,0.0,2.9679543220289856e-16,1.5069872862159474e-16,2.897750850274547e-16,-5.283456449741e-16,0.0,3.574406662186833e-16
Lithuania,-0.8493692110791035,-0.13205880991560623,-0.09474430125057845,-0.07002016299520046,-0.04555333335974658,-0.8960077037316752,-0.9035925709374254,0.5508514977913059,-0.20300349762891493,-0.24887910589149395,0.23741412569276205,-0.2821192599459977,-0.2161456182358405,-0.07600605627992588,-0.061828706926788136,-0.11149828952003758,-0.19304311746569164,-0.22256569599391862,-2.663830955465104,-0.16795089191362816,-0.11267852832736291,-2.4402090113184696,0.21699269623876036,0.009531330808563457,-0.2924345137422025,-0.298015684354621,-0.22861399119857698,0.026878124655510437,0.12528148851243034,-0.22225719352528,-0.2913845021371075,-1.5629786620898196,-0.4828437391239989,-0.21158821538848974,-0.2526910218438877,-0.19325754793881797,-0.2269841423114111,0.33869616302204264,0.4100094194995635,-0.21588288098165348,-0.2558091751614931,-0.16034456529673852,-2.2285516084318235,-0.23395237753919967,-0.23665978678503,-0.18836557990842898,-0.8680464383536849,0.4763320719261776,-0.1554662703123339,-0.08273354375742172,-0.159436845262026,-0.15315068231338286,0.6273974721966766,-1.5462872592743362,-0.19080185016154466,-0.2476285745135914,0.03449655898110772,0.49694393055426894,-0.20776407978798167,2.714701773193037,0.304465575272432,-0.7203014472434262,1.4287978757446407
Low & middle income,-0.08711855330177502,-0.03687856840132076,-0.08378303128958525,-0.058585280649341924,-0.5579932961417369,0.3024643110079666,0.1349545048851513,-0.4763062621432965,4.793124205806607,3.7145655456944273,0.3784837428103551,-0.2701469718123225,-0.15022869547710496,-0.07194529811881514,-0.11343220332648438,-0.11055841908305684,6.451460783079024e-17,0.0,0.7226440173125088,-0.5309462860645249,-0.5267693433429397,0.7970366554987431,-0.6024355867912581,-0.5498193075541671,-0.25605711921331664,-0.2681269477322486,-0.21145955905797365,-0.5561343550242435,-0.5338165081308464,-0.20227944304895895,-0.2594957021266571,0.9672216145979062,0.7909992275820682,5.468263963852272,-4.8064572029274194e-17,0.0,6.931480622006661,-0.7126120853304702,-0.7334366703099356,4.739462888316093,3.996417622774595,0.773920961227426,0.5350049038209794,6.345234358291707,5.653434087610486,-0.5069859723436793,0.02559256741286437,1.3963366833786413,-0.15003978811972307,-0.05001081314576869,-0.4442466942709058,-0.020332951926164706,-0.47029249416843266,0.2913510582217173,0.0,5.891543517463065,-0.4792264815994178,-0.6573751891877759,-0.6336926446956127,-0.19001497793076397,-0.20998767481453515,-0.18497724096020624,0.07017399230211513
