Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Rwanda,-0.13264253085044517,-0.1800936635074321,-1.2604340908162048,-1.6481556804928037,-0.9837721164845459,-0.19837321271414415,-0.30614468004949685,-0.11416586188820775,1.7189060033367516,-0.6269909369110271,-0.7394968045499833,-0.37390196299902606,-0.5114276893197706,-0.31137507777484,-0.1381029268180186,2.4767254653836868,-0.6449259567630051,1.27263032829366,-0.16274497111216904,-0.3041593190390099,-0.12782417215814412,1.1063046049332965,-1.3818771374917092,0.3922987421023653,-0.21086128570124696,-0.5762819804799691,0.05328555497966706,0.7485713603880648,1.6724098735260953,1.2334986144133069,0.5345688080174447,-0.47428783304858946,0.6379143062212513,1.2081641933704692,0.8759239239045,1.0085809283823748
Samoa,-0.13264333757575475,-0.18009500380738133,-0.8532671487206487,0.9404323261158766,-0.04092921636636494,-0.19837431034420927,-0.3067141183311902,-0.11416586188820775,-1.3235410755619998e-16,1.5445364331647915,-0.6304886291797809,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-0.8228147506619256,-0.16274828498900235,-0.30556548613589285,-0.12782417215814412,1.0791251667921952e-16,0.6853784183146774,0.4992238507352232,0.0,-2.509404064243826e-16,-7.831766527177669e-17,-0.37921980147016193,0.0,-1.4832430804957362,0.43613590353802073,-0.29997686025900927,-0.9743002186475898,0.4872340537478715,1.3548451258828902,-1.6390108935883692
San Marino,-0.13264258327443515,-0.18009402257116663,1.3877476901867318,0.20761574006434708,-0.7980827961626252,0.0,-0.3066569654241913,-0.11416586188820775,0.10585752402294657,0.6661405355621525,-0.7214717427939775,0.1400299899443845,0.5440762714150817,0.06831018055685124,-0.4324322237350783,-0.292360920130889,-0.011871392595643562,-0.7631499225688808,0.0,-0.30557978771266114,-0.12782417215814412,-0.7825038337701307,1.935827487881777,-1.457735988510698,-0.5418454117851497,-0.6412441139411438,-0.6526001000033576,-0.5203886357787589,-0.4942258203281168,-1.4673077076754673,-0.9962319509666907,-1.9633109628286819e-16,-1.0269142903824422,0.003789674682247242,-0.44522508937824345,0.11707165844606503
Sao Tome and Principe,-0.13264375404537407,-0.1800950699132063,-1.2729020591686557,-0.28231049842072947,-0.6710922949325274,-0.19837434349411057,-0.3067324871590567,-0.11416586188820775,-1.3235410755619998e-16,1.1916007620223101,9.861525919602874e-17,-0.47511755356003543,-0.21596369116933528,1.1151273430981927e-16,-8.551967139813497e-17,0.10069474925728805,-0.9336704947402095,-0.5385594174548513,-0.16274858290689745,-0.3056824153857745,-0.1251797276690745,-0.6390412198556352,0.06446865837303878,-0.9291860393523104,-0.5011412180413733,-0.40119007360593634,-0.5401310924539262,-0.4098586697214238,1.6351965751939328,-0.7178048644014474,0.5073460438610315,-0.5544618461736892,-1.4832821087765284,0.06019947458267724,2.239197727580182,0.5660596680336306
Saudi Arabia,-0.1325957664178571,-0.17998511772329798,-0.8198072874226553,0.30970090442201476,0.03571605098015675,-0.1981334634196691,-0.17546207676281525,-0.11413905663649541,0.5050988130978264,-0.3389739796990096,0.49566166850565385,-0.33473719017105846,-0.3919138255300225,0.31118775745349847,0.6245507997388902,-0.32838442835344006,1.2446654567084239,-0.7407212553463316,-0.16256098658294352,-0.23986402632520315,-0.1277331339227844,0.9354309195120034,-0.014423548412826281,0.43265954473821355,-0.30134389027769837,-0.22021964235468014,0.43355694044536397,0.15032474003823545,-0.3603875024961953,1.0554367528913875,-0.8700888173132293,-0.34237066910290503,0.0372629683190061,-0.23884852765214365,0.8114804673176467,-0.11705938511388632
Senegal,-0.13264172914951647,-0.18009218031200344,0.29424595015634464,-0.47278745655258303,0.16442136403931568,-0.1983705073138662,-0.3047150957586638,-0.10811027546710947,-0.2762932838649111,-1.0426712141072927,-0.42037099883271484,-0.4444969680869349,-0.4778162264204829,-0.28566918446576195,0.3638297466580412,2.3889830294279166,-0.040349940106367436,1.205746428522714,-0.16273877981434878,-0.3016975478061561,-0.1221828618085301,-0.1355408373695774,-0.0030496349589524486,-0.43931333839484876,0.2833025427832115,-0.22001861263756944,0.3884229167466498,-0.0128095390100997,0.3152405679556977,0.5416181320336932,-0.4582456314899155,-0.17679677978919064,-0.36493365454488447,1.4318810177990011,0.052927891037518625,-1.1531136609654644
Serbia,-0.1326302663261954,-0.18008431903172895,1.2897640294665291,0.5483944227292473,-0.708966339793664,-0.1983562795603963,-0.29724619586274525,-0.11392535810534163,-0.4074661072550503,0.8372878736213465,-0.73753515019442,1.4591974349116417,-0.4721330866734056,-0.2507903096131125,-0.5152372923864569,-0.5053491941411986,-0.8441683376780637,-0.21536414857583552,-0.16271599338637108,-0.2924408193665063,-0.12770387532283933,-0.48353500069132505,0.7335385919605262,-0.6510982963779428,0.9714574863637837,-0.5507487480671138,0.14620546124646264,-0.4006894842942391,-0.46433849803205807,-0.4628077931125328,-0.46281800322785477,0.7464732759757025,-0.05874095106034042,-0.5115937269781227,-0.9313114184470292,0.260448682796661
Seychelles,-0.1326410590523895,-0.1800936669152214,0.1261245828496602,2.0585059617756927,-0.8998984165768611,-0.19837387847466184,-0.30637368398774206,-0.11416586188820775,2.6287688163165566,1.2938631836821755,-0.584299616370448,-0.4388807442790359,-0.5050946637542606,-0.3378526941983191,-0.46929172189230073,-0.30188100066436924,-0.72008221443945,-0.8454330050715251,-0.1627473336133373,-0.3050910831345461,-0.12769430740382579,4.113240474923128,0.6884390016075232,-0.8090014436352377,-0.4996997494914746,-0.563513440302714,-0.2973823630929885,0.18021352299649024,0.21633142530314683,-0.31901933469378857,-0.5306009556353245,0.8598329686199621,-0.7292422631716726,-0.586350330820952,0.548333186999117,-1.3292082933821219
Sierra Leone,-0.13264372752208034,-0.18009449871963973,-1.20462921150018,-0.505881646288646,0.4476129976603228,-0.19837377073748264,-0.30654017169389886,-0.11193590655826881,-0.09588388047510103,-1.555237613021036,-0.2382405002872581,4.939689023938982,-0.5049599804093348,-0.37293250384936066,-0.40341291785659256,0.5864085724777809,2.1537877039098996,-0.16831172241686218,-0.1627469229034819,-0.30517245110091956,-0.12782417215814412,0.3979141959328369,-1.2440619658810472,0.22259528378111207,1.5069005761798124,-0.32025527008626936,0.13254490966612878,0.6699774940508014,0.6848756025685304,1.9175891508157796,-0.18784532240159027,-0.7265267810547665,-0.1875667777736808,0.6894139014910245,1.1160038218566555,-0.4069477265718834
Singapore,-0.13224971818690426,-0.1797498487640807,0.45387011941330174,0.9168580287797883,-0.2051466534453672,-0.1980145289404655,-0.10908246337327578,-0.11377205339762435,-0.4351798022324382,-0.4514795990778081,1.5220399351977913,-0.4502011243901357,-0.4086708998735004,-0.36169173284004386,-0.10407662681415121,-0.45203800215220535,-0.6822904453175124,1.1062800291125598,-0.162308304393904,-0.12615151658794008,-0.03337192394236014,0.3490150785896398,-0.0755148299156996,1.3138504322519986,-0.6389364030718718,-0.4766659818578189,-0.11305134363303647,-0.2923229564952136,-0.4385284524094177,-1.1604395032660824,1.0263087491507403,3.8777004949753255,0.8033710779936704,-0.11145886498965948,-1.4503091973321234,-0.8576493471619887
Sint Maarten (Dutch part),-0.13264225050243447,-0.1800946569945108,-0.748806692289578,1.8086331762125756,-0.6166769017190012,-0.1983741887945712,-0.30613040165677097,-0.11416586188821519,-1.3235410755619998e-16,1.27491112612634,-0.8491056416767392,-0.4755569206504147,-0.5133357544299578,1.1151273430981927e-16,-0.5275371706682884,0.12877174303428343,-0.5027547014148751,-1.0177521387337654,-0.16274762662723413,-0.30526412653513235,-0.12782417215814412,1.0791251667921952e-16,1.9824159948946145,-1.4964234028338277,-0.697027235713507,-0.5577165666466798,-7.831766527177669e-17,0.0,-0.4911889855489396,-1.5144684551152965,-1.0100872333667004,0.544859421167619,-1.0154222223533762,-1.4555461704361934,1.4922731053515723,-0.18658620538337545
Slovak Republic,-0.1326216005441098,-0.18007673603137994,0.5825834421597792,0.6388414863498486,-0.5228977504739849,-0.19829193283948993,-0.2614435377197336,-0.11370759978333708,-0.487305090757579,1.4374803776478287,-0.7263673016082564,-0.18138665421385647,-0.4338066353702161,-0.30875777749601235,-0.5130269543862853,-0.5114580310060571,-0.8458750686093744,-0.8966185476976941,-0.16263842316768082,-0.2607641617221416,-0.12780297505235125,-0.7372325416039391,1.6052151488233835,-1.0894287977673784,-0.36494819662649275,-0.6299193155785456,-0.5252713246500863,-0.4930211630336951,-0.483695376497611,-1.0891618219722412,-0.9338786428502486,3.0545567201826644,0.5612047579069592,-0.380363071045713,-0.7309616666310523,-0.08048361969501427
Slovenia,-0.13262689097183655,-0.18008469180227843,0.12308947529439326,0.8500503440832193,-0.5918642824145669,-0.1983329705756326,-0.2839931678066754,-0.11355317700911681,-0.4181990151595893,1.0949680987010182,-0.7634680726359035,0.7218131285698479,-0.45840946364929847,-0.20057080179971462,-0.490313171352049,-0.5077737200867964,-0.8295457986386064,-0.5215638160409389,-0.16269481179182838,-0.2838728106257827,-0.10374517968864509,-0.5617197937006623,0.9470206447748989,-1.0778183450019911,1.2914849024348543,-0.5251819391535306,-0.12598021169525347,-0.4166986618345263,-0.47203948368851445,-0.8939218824718833,-0.35001369445402164,2.927398066017785,0.6801927482180812,-0.798305857348935,-0.3904859155183866,0.17780364416664582
Small states,-0.13250382585945808,-0.18000630221176764,-0.002838129719155138,0.5853138093337052,-0.014171426219680523,-0.1983154475318212,-0.2762363165260302,-0.08502966757784927,-0.028711710647536238,0.4552445761400708,-0.45255246870581195,-0.2817520132252337,-0.10210493056694034,0.17613218198463687,-0.30546100233248175,0.12203863101673379,-0.24288348629465353,-0.3191091283553082,-0.16262867150338856,-0.2528612495474329,-0.1189083843363756,-0.25764746967355273,0.6186439329433687,-0.49694227243260974,-0.1989294463280477,-0.3164005999806985,-0.15841081715364094,0.10684553943978041,-0.2560196712880733,-0.576998362620127,-0.2385285959525445,0.21850783770516988,0.2565180995295195,-0.3126219470463514,-0.18634101008546372,-0.3321577813282678
Solomon Islands,-0.1326436205128562,-0.1800947830578441,-0.8182961115403526,0.6446885010032694,-0.36894053849019043,-0.19837393096200556,-0.3065089841997123,-0.11416586188820775,-0.5759600976691376,-1.683288529940563,3.2292287655856984,-0.47486684917781186,-0.5128570748086202,-0.3902516045838691,-0.12174947749584154,-0.527260423288138,-0.8265377786126218,2.6362616123037332,-0.16274804101508825,-0.30549813175749096,-0.12782417215815423,-0.7838051466980047,-0.055442436525598514,1.6942924632108727,-0.6911281824787139,-0.6555036813049748,-0.6563778189718451,-0.44213159877156794,-0.494423928111524,-1.5134655563676798,1.3019277396133755,0.16188306077537412,0.38629841945166044,-0.7114390848461708,0.6794579290856593,0.21525713977927896
"Somalia, Fed. Rep.",0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.1983738305914711,-0.3064495086304319,-0.11416586188820775,5.371540649039086,0.9525671641591892,-0.6743487112015003,-0.3170127077216793,-0.5117322178475585,0.5206398218433214,-0.13181512649608618,-0.4247267745825765,-0.17990764993440567,-0.9390753155513871,-0.1627448288962191,-0.30415090819413254,-0.1278241721581376,0.8229856280981183,-2.064600796286804,0.8546417624460018,0.7875665187873391,-0.5585367442868534,0.5909619377764126,2.3167586768805104,0.6819250265794176,3.045753564527549,-0.19000376677167113,-0.4250424602325439,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
South Africa,-0.13261658422827055,-0.18006861197545448,-0.4428255510025036,0.1462857522657759,-0.6495536384815156,-0.19829146597838002,-0.2641146595179832,-0.11299844664813534,-0.33365322917519363,-0.48682778229883017,-0.06813173874990185,-0.42272972088033484,-0.3794300709211292,-0.3257441208484403,0.0833015282995228,1.2945575540221392,0.18638350769975112,0.37149282014661994,-0.16261692158725077,-0.2595588955550373,-0.1276402793921474,0.2654618312561777,-0.2809889495371961,0.4599615855200674,-0.5513496772875457,-0.2546927133170148,-0.5669106680796359,0.14706507207287553,0.39533335081411347,0.852501421189652,-0.39965509971485236,-0.22960279775270445,-0.42541127021220637,0.43548683560724716,0.5466142215179314,-0.368940700649578
South Asia,-0.13224112037880953,-0.17985321819231828,1.8020816851316626,1.2059532771130421,-0.5065150283920578,-0.19802663141693014,-0.12177705134600002,-0.06442696732623747,0.5199691700005655,0.1918329530929294,-0.20251776628815177,-0.2302836226586826,-0.07110774152020122,0.08308415386812806,0.1544178773927763,-0.0879055933275843,0.4807466978881085,-0.6663943358393952,-0.16203609203174038,-0.021583931986608188,0.7508654857755532,1.716370748416249,-0.33006604027560776,0.411562341072665,-0.45894952496430813,-0.24128812052352583,1.3587366308853288,0.06275083473674814,0.0023934653428966317,1.3070080481917539,-0.7787270861038875,-0.8332329232045746,-0.6229027596700848,-0.6209842467614557,-1.1627012076192802,-0.47820161636471875
South Asia (IDA & IBRD),-0.13224112037880953,-0.17985321819231828,1.8020816851316626,1.2059532771130421,-0.5065150283920578,-0.19802663141693014,-0.12177705134600002,-0.06442696732623747,0.5199691700005655,0.1918329530929294,-0.20251776628815177,-0.2302836226586826,-0.07110774152020122,0.08308415386812806,0.1544178773927763,-0.0879055933275843,0.4807466978881085,-0.6663943358393952,-0.16203609203174038,-0.021583931986608188,0.7508654857755532,1.716370748416249,-0.33006604027560776,0.411562341072665,-0.45894952496430813,-0.24128812052352583,1.3587366308853288,0.06275083473674814,0.0023934653428966317,1.3070080481917539,-0.7787270861038875,-0.8332329232045746,-0.6229027596700851,-0.6209842467614557,-1.1627012076192798,-0.47820161636471875
South Sudan,-0.13264364614344182,-0.1800933161022697,2.9419107551148787,-1.8552144883960888,-0.9542282373544373,-0.1983728701651641,-0.30591642087536486,-0.11416586188820775,-0.23086517127959647,-2.2700058330532675,4.055802566602021,-0.4754691250549976,-0.5159544786126438,1.1151273430981927e-16,-0.2607166632348239,-0.5272402108266523,4.016978070296089,-1.0172187853586339,0.0,-0.30534148959979746,-0.12782417215814412,-0.22321254094419862,-2.4435697153773166,-0.28647303086433545,-0.5651475777199316,-0.6441289367820885,-0.6455723298503745,-0.2469913738903082,4.980905661188002,-0.2353784144259144,2.954843402762645,-1.9633109628286819e-16,-1.1156907842955888,3.993757610931587,3.1603218074318165e-16,0.0
Spain,0.1405948710076397,-0.17995332485393062,0.045500994497130444,0.7699961241126887,-0.29059626497229096,-0.19806678147238255,-0.14268690325283911,-0.04012617403872634,-0.0638853462088561,0.9606447591817957,-0.6639966351447467,-0.22280430770705373,0.03762332467078594,0.2708047383848522,-0.46567442011149013,-0.43179634979850234,-0.2240899821271979,-0.9138172751695579,-0.16229177301572412,-0.11984222703795208,0.08761800787116011,0.10214875693476973,0.5894550660348435,-0.7583853249189062,-0.1086130098092623,-0.10226265176353035,1.2616127707169433,-0.23991445973845335,-0.24164184661751575,0.1775756250040153,-0.8435247790521933,-0.24023062961752675,-0.612415211018848,-1.2480219742469387,0.41717375544907626,0.6392494050891537
Sri Lanka,-0.13263077810203583,-0.18008765613853103,-0.8915781014366617,-1.5134605303495856,0.8723434105880963,-0.19836336074764527,-0.3008187886223386,-0.08249172132604472,-0.09211996561308348,0.6214550300613751,-0.5985090208474445,-0.1378896112208047,-0.15985702369812407,0.08099674197556131,0.39848743228309697,-0.43115823202127807,-0.20709880850545453,-0.5402794494386494,-0.16272432160143901,-0.2960218833035115,-0.1252803215556679,0.6269584298049137,-0.8761735873689039,1.0165434518411633,-0.5098701237259081,-0.6071901909845246,-0.5105067708050391,2.267587805626172,-0.38891190763592,0.9104098074288016,0.2277731361661326,-0.6419954900999816,0.8524990331633167,0.36776560903592764,0.2998247634558953,0.9350724406309725
St. Kitts and Nevis,-0.13264311023151054,-0.18009475112127377,-1.4280516224890976,0.646290541904445,0.6907604405048053,-0.19837430205673395,-0.306712777859136,-0.11366739252011747,-0.5568366594593839,1.1417541461484557,-0.8387939247331199,-0.46649117668897216,1.1030432551065807,-0.3901414503323387,-0.5224887763104822,-0.5205828335731523,-1.0399542808573228,-0.38707268034108205,-0.16274834996697946,-0.3055970458089303,-0.04935422925578162,-0.7723963340527727,1.1534163646154791,-1.2454471172491581,-0.6654664857403658,1.1251853248382224,-0.6325502100375078,-0.44004661587388927,-0.49429284092322157,-1.2271819001018864,-0.3121634509446971,-0.644002685820018,-1.11717641038229,-0.7132337008408114,2.0146714597964146,-0.27943373979680075
St. Lucia,-0.1326418902781788,-0.18009442348798765,-1.5498804185798034,1.371677864337525,0.141333461539885,-0.19837427995679977,-0.3066851528939101,-0.006558489896669014,-0.5641934297186844,0.9966643996983552,-0.8374330958881138,-0.4755313418112115,1.4995234691990562,1.1151273430981927e-16,-0.5112487719520061,-0.5205491510866604,-1.0364076952360584,-0.23237385957443848,-0.1627480312070917,-0.3054467199923625,-0.12285377863261321,-0.777357000640563,1.1489825824735191,-0.9444304174995501,-0.5999440531828967,0.5939835690380336,-0.6520352250910736,-0.4637851931453998,-0.4899979363368559,-0.9489031458436634,-0.5324605107514083,-0.734959825233002,-1.3992401082912427,-0.6849528688349237,2.4040100743111896,-0.9018948531827933
St. Martin (French part),0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.1983741887945712,6.178213671622597e-17,2.0579099239639636e-17,-1.3235410755619998e-16,0.0,9.861525919602874e-17,0.0,0.0,1.1151273430981927e-16,-8.551967139813497e-17,1.159409522491695e-16,0.0,-1.7675786966959614e-16,-0.16274763398323153,0.0,0.0,1.0791251667921952e-16,0.0,2.872957130008553e-16,0.0,-2.509404064243826e-16,-7.831766527177669e-17,0.0,0.0,-2.5156206522538635e-16,0.0,3.041262765636368,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
St. Vincent and the Grenadines,-0.13264334380364742,-0.18009495373535517,-1.3194193272900365,-0.23916918541127927,0.523310136239187,-0.1983743195525152,-0.3066751847783372,-0.11416586188820775,4.281820019800583,-1.6034397194991588,-0.8481990683951637,-0.4747120144143378,0.8397788738251137,7.797790334175643,-0.5274149073458284,-0.5266913604953164,2.5757845991916968,-0.48979329006261474,-0.16274835364497817,-0.30558882102398904,-0.12556986577488558,-0.7726802626509073,1.2060194652129566,-0.9577058339024858,-0.48060599530857495,0.3582994414507896,-0.6344521592467318,-0.46760536840543526,-0.49059104555563654,-0.9087887778566451,-0.6302021311125231,-0.49666139682659066,-1.1527720874632843,0.40243376877806325,1.9508568843088103,-0.4291509619468205
Sub-Saharan Africa,-0.13251936533538838,-0.17987980042040783,-0.5645016252096846,0.10662766927682367,-0.31623682477195464,-0.1980604240431464,-0.13711302690275204,-0.11365335489277599,-0.11103976179366915,-0.7315454616272341,0.31302657523124466,-0.3900316238807456,-0.4042894597770069,-0.28124503535602596,0.3617486908716166,0.9947232888822803,0.7546860808102845,0.1429365381257004,0.30810087743641185,-0.12110551752270106,-0.12629666566930883,0.42773943421906346,-0.5583568233656097,0.2615892814975935,-0.30911766477855196,-0.36135847203858423,-0.13720361774037498,0.33525219957338953,0.7507410896430077,0.918629740398102,-0.13966253019996216,-0.6571889449731071,0.2018504811465051,0.4756651480978924,0.3103957500505777,-0.515045609479868
Sub-Saharan Africa (IDA & IBRD countries),-0.13251936533538838,-0.17987980042040783,-0.5645016252096846,0.10662766927682367,-0.31623682477195464,-0.1980604240431464,-0.13711302690275204,-0.11365335489277599,-0.11103976179366915,-0.7315454616272341,0.31302657523124466,-0.3900316238807456,-0.4042894597770069,-0.28124503535602596,0.3617486908716166,0.9947232888822803,0.7546860808102845,0.1429365381257004,0.30810087743641185,-0.12110551752270106,-0.12629666566930883,0.42773943421906346,-0.5583568233656097,0.2615892814975935,-0.30911766477855196,-0.36135847203858423,-0.13720361774037498,0.33525219957338953,0.7507410896430077,0.918629740398102,-0.13966253019996216,-0.657188944973107,0.2018504811465051,0.4756651480978924,0.3103957500505777,-0.5150456094798678
Sub-Saharan Africa (excluding high income),-0.13253066747029332,-0.1798913351915363,-0.5573046374918371,0.1608658280726767,-0.2951518398724809,-0.1980634199575004,-0.13883064393040387,-0.11365945964770345,-0.13335295256208005,-0.7418543982671353,0.32060457245527607,-0.3911110201459947,-0.4033752317263322,-0.28940238258782985,0.3673208517278324,1.0017823983935137,0.7618002669412128,0.14831752359616826,-0.16229716985443177,-0.12953666171994377,-0.1262431785770176,0.343954658347896,-0.5565417844543851,0.23214104992873452,-0.3401669506029166,-0.3496562467639933,-0.16944787615973944,0.3240978025078758,0.799692836652089,0.8728546481369978,-0.1038527008218203,-0.6372293655881321,0.1604148789080532,0.3861563396729694,0.3252807972313948,-0.48635392987052545
Sudan,-0.13264147022580988,-0.1800930181829492,-1.1431495456032097,-1.1296367799926244,0.13135443622463067,-0.19837091616264885,-0.30130230336404534,-0.11416586188820775,3.885020711703844,0.6815734628331341,-0.7516113578542343,-0.2225752804244392,-0.514893634424728,1.151755450933462,0.1003176422941649,-0.46474510366680355,0.19984672232894837,-0.9695803030447749,-0.16273737359284385,-0.30167906672857103,-0.12782417215814412,2.514542256319267,0.09950580612633442,-0.9776478707549825,0.6738913721303249,-0.5925753349267645,2.5439010168748117,0.6233167536213571,-0.1735898104847775,0.8335986008705859,-0.8158412949002218,-0.5186690940693437,0.6363530618769396,2.7352217865584105,0.849762879443504,-1.8448013490074184
Suriname,-0.1326435720524094,-0.18009383292447417,0.19022738992932717,2.4834742123796816,-0.7355222830489675,-0.19837237107498348,-0.30593425101924165,-0.022365511007106147,1.9525871315961845,1.4073142981234965,-0.7021076106087435,-0.47405365871830324,-0.06963156465306483,-0.38816200167333476,-0.4535377653561346,-0.5290261934992543,-0.8725584746812609,-0.8446274467871088,-0.1627466666695721,-0.30502647373886926,0.055241705643511725,-0.7571052449649228,0.6096348750787869,-0.4043487822703276,-0.4696640764424813,0.832510591351612,-0.6263053473427296,-0.4025965702653631,-0.4463897941468767,-0.3430122164095373,-0.43353990078283633,1.0282131107199655,0.44595575826147205,-1.3257266532058993,-0.3196493695327964,-1.065938102616497
Sweden,-0.13250160703693353,-0.17996119855087328,1.8375421481212724,1.846879821889351,-0.6885344056869879,-0.1982264921718408,-0.22624474575385906,-0.11247079373829225,-0.3761245062777202,1.189383096869761,-0.5289064201261519,-0.3034651789940335,-0.308097838049721,-0.24951812319179434,-0.4157735528425028,-0.46803820965973464,-0.4727803207883696,-0.9473117932290059,-0.16255386597745042,-0.2263356992690556,0.07391581247527605,-0.7124395340101898,1.4509908154342832,-0.9390603593875203,-0.5122581718121363,-0.5707258043898039,-0.560347741276035,-0.4045675416283294,-0.42158266284574,-0.8311471818347824,-0.9858029439939253,0.031457572378796574,-0.4692108855654635,-1.1742957639741538,-1.3497932917187108,-0.5157986904644137
Switzerland,-0.13241121115797255,-0.17985107334808648,1.0319853853456633,2.4011788215475707,-0.4377974441076436,-0.1980852754339831,-0.14803280862221327,-0.10712008877187558,-0.31128246669801046,0.8548881798566965,-0.37354433829942485,-0.2782968929857583,-0.2769739621154471,-0.2447198441922101,0.048130564107480754,-0.4985861643262484,-0.05836398968013615,-0.936860633989351,-0.16240814489475366,-0.16753783031748867,-0.12700967399463728,0.040432557813737405,0.946441440476551,-0.756929660295366,-0.3301894584580947,-0.1806552380885356,-0.3929838759323023,-0.3862064284499242,-0.1591340765252096,-0.20037597974272423,-0.9216267693043081,0.6350077221169392,-0.6383063967871818,-1.4626436648008299,-1.2772739377369764,-0.9540107020837784
Syrian Arab Republic,0.0,5.15990684636956e-17,0.0,-4.813682168218321e-16,0.0,-0.19837195301789493,-0.30545019904458914,-0.11416586188820775,5.431121885938827,-0.6702911416729227,-0.7630477427134242,0.16083992928313876,-0.5140810628083112,5.304620709555436,-0.39073082742775145,-0.4691690243393473,-0.5509380573587331,1.2380405793766578,-0.16274038709978292,-0.3039507059663097,-0.12782417215814412,2.251001127596804,-1.1362591866823226,0.3822341983800218,0.1796789038070083,0.03600008625084126,7.205434282869912,0.16754498783236413,0.0,1.234811540219551,0.2547211602344834,-0.4764088545884339,0.0,-4.969718693565033e-16,3.1603218074318165e-16,0.0
Tajikistan,-0.1326434201169669,-0.1800943748116564,-0.9933072773534535,-1.2768890196968166,-0.9745072421871822,-0.1983732744097938,-0.30627177248588583,-0.11416586188820775,-0.37010124032898245,-2.1182727815182085,-0.4946471602737015,7.985154269304727,-0.506354486871275,0.19543414423711958,0.04453362815536738,-0.5291256619535439,-0.1130091568213765,2.4945468101970665,-0.16274465848227912,-0.3040963108374611,-0.12782417215814412,-0.6965514418970055,-0.9504515465416131,-0.05446983656046045,5.209270987037181,-0.5754197045793844,-0.1552833122577649,-0.2529305947469162,-0.49428486013242484,0.04176801390439878,1.0309403394940018,-0.1260871869325559,4.5121818618754475,3.329889635738725,-1.5978552407242512,-1.8290442732417138
Tanzania,-0.13263634506190367,-0.18009236555656044,-1.371520371280313,-1.344588582022835,-0.4444682222003794,-0.1983697467077976,-0.30432468827003867,-0.11284917836378824,0.11663029541485088,-1.3981308942386017,-0.16310234144850597,-0.4544098503554074,-0.49740247829045064,-0.35309426670937116,1.3577469062129546,1.9941367766686058,0.7506583514200517,0.9047648463861117,-0.16273717620691336,-0.3012300904433789,-0.12782301021348175,1.3995847433930249,-0.7451575322387406,0.5973849468445895,-0.3614123394864885,-0.6095912688973937,-0.3735817153046125,1.3020632582757259,0.3244183657444963,1.5519289564666858,-0.4515317674714772,-0.9770992801936901,0.8763871061437883,0.5707250151441954,0.8561586609939422,1.1232362252610237
Thailand,-0.13250226916437108,-0.18000177029599754,-0.8707432785697568,0.15593461313506365,-0.1912374076381982,-0.19814758343595978,-0.18305922046533024,-0.11101839011319155,-0.33735066149556214,-0.22725026630961737,1.0379126077228764,-0.4185629745556393,-0.16390128017469247,-0.27909430617682207,-0.1299909459761012,-0.38561854623743036,-0.4820749882187529,0.6724054150267362,-0.16245910969681077,-0.18835876212935143,-0.12558744949320014,0.219690170938484,-0.20578165422611402,1.4961130650661738,-0.5985985037959161,-0.41797428433752726,-0.4600730303694513,-0.23946402455774918,-0.4154034673770012,-1.133891848902899,1.158352631706754,0.8193221153728228,-0.8243763547310863,0.07465778145750476,1.4403007340282343,-0.18611428237801372
