Country Name,Access to clean fuels and technologies for cooking (% of population),"Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to clean fuels and technologies for cooking, urban (% of urban population)",Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Agricultural land (% of land area),Agricultural land (sq. km),Aquaculture production (metric tons),Arable land (% of land area),Arable land (hectares per person),Capture fisheries production (metric tons),Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),Electricity production from oil sources (% of total),"Electricity production from oil, gas and coal sources (% of total)","Electricity production from renewable sources, excluding hydroelectric (% of total)","Electricity production from renewable sources, excluding hydroelectric (kWh)",Energy intensity level of primary energy (MJ/$2021 PPP GDP),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Forest rents (% of GDP),Land area (sq. km),Land under cereal production (hectares),Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),Methane (CH4) emissions from Agriculture (Mt CO2e),Methane (CH4) emissions from Building (Energy) (Mt CO2e),Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),Methane (CH4) emissions from Transport (Energy) (Mt CO2e),Methane (CH4) emissions from Waste (Mt CO2e),Mineral rents (% of GDP),Nitrous oxide (N2O) emissions (total) excluding LULUCF (% change from 1990),Nitrous oxide (N2O) emissions (total) excluding LULUCF (Mt CO2e),Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),Nitrous oxide (N2O) emissions from Waste (Mt CO2e),Permanent cropland (% of land area),Population density (people per sq. km of land area),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km),Total fisheries production (metric tons),Total greenhouse gas emissions excluding LULUCF (% change from 1990),Total greenhouse gas emissions excluding LULUCF (Mt CO2e),Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),Total greenhouse gas emissions including LULUCF (Mt CO2e),Total natural resources rents (% of GDP),Urban population,Urban population (% of total population),Urban population growth (annual %)
"Macao SAR, China",1.9623357358002802e-16,0.0,0.0,0.7303773802660539,0.8133316863496763,0.5767175161799658,-1.2693633044512804e-17,4.4868855450616946e-17,-0.06554644482343137,0.0,-1.3651374175169756e-16,-0.1332464833431379,-0.08408035489885253,-0.08872168708775037,-0.18958195204423994,-0.10646705900548536,-0.10157954855801503,-0.1143630160536466,-0.07245237760674797,-0.1030464921247319,-0.17841081091021072,-2.2794651395769675e-17,0.0,0.0,-0.45637710896741907,-0.7323821032697355,5.267990414149093e-17,0.0,0.21903347284770222,0.0,0.0,1.3438991176908578e-16,7.722033909266257e-17,0.0,0.0,0.0,-5.2470410681079874e-17,-1.5104900436709596,0.0,0.9669510654808443,-3.1154005034189327e-16,2.588778647874277e-17,-0.4357315151743847,-0.2577293483813379,0.0,-0.10796438967874726,-0.13486816293288179,-0.11977679931992938,-0.11014089593191903,-0.09510415001286208,-0.1787081473710536,-0.13871573648759808,-0.1619794746233056,-0.12369012893025956,-0.4059106739331401,0.5857135216996262,-0.07647989835442548,-0.09661958914515055,-0.07607925494172148,-0.09829323527528054,-0.11186800361278317,-0.1090220856883401,-0.09377074178872313,-0.12206914122824722,-0.12030978956579486,-1.6517433171629603e-17,11.171575385288552,0.0,-0.9567438347093102,-0.3101944552780053,-1.8534416194184609,5.820291596057087e-18,-0.3496912691557152,-0.08133572652714377,-0.029311582192628832,-0.09915614803460071,-0.35388868739549595,2.7096438693698476e-17,-0.7421032817427442,-0.3234551392641975,1.8534416194184606,-1.590564570411545
Madagascar,-1.667108344515035,-1.3022959989958274,-2.130464565805361,-2.070307925043156,0.0,-1.1538858243090935,-0.04900304926910003,-0.22577898349227393,-0.06554299874770363,-0.08096905377514556,-0.2929830018113941,-0.13283206386427704,-0.07885434006369162,-0.08872154758555174,-0.541821028220206,-0.10646722152942774,-0.10157883259274926,-0.13261715771261956,-0.07245121209278792,-0.10304677813364439,-0.17841101636286136,-0.12093919032035737,0.09005224764129831,0.12075291606927958,-0.41281250705498557,-0.5379741815514586,-0.35955148120494473,-0.004116076215610488,0.6106693297147827,-0.6354383603658544,1.3643425209746032,-0.729232119472226,-0.3855690288543664,0.0479645262415138,-1.0577377908304606,-0.36134549218609835,-0.2747060939927137,0.810086190999866,-0.11807064088840775,0.6995366024634887,-0.4795523847211012,-0.18244563144917422,1.480431106969024,-0.2576768484695932,-0.37744454718959913,-0.07219260954880567,-0.1347084285879892,-0.11943955106253243,0.8086899135329653,-0.09508106442028316,-0.17847007076332902,-0.13871573648759808,-0.1619860826356411,-0.1232743013875681,-0.40496798688666713,-0.361931276003017,-0.0763280163820849,-0.09647155075511224,-0.07598136701127371,-0.09757537496269332,-0.029812859097335664,-0.10892578833427885,-0.09517503943840612,-0.12207236551764271,-0.12012406162340393,-0.06833125784814215,-0.18678332447898066,1.3602696724109742,1.9718568700608345,-0.27602320796497193,1.284233042449416,0.5190401980795074,-0.3109104001704509,-0.08129799919127285,-0.14162978684099867,-0.09909261960672358,-0.5537715582995063,-0.1418630290693385,0.03266985840654065,-0.31049875790995385,-1.2842330424494162,0.8624210016113587
Malawi,-1.6312056981553982,-1.3022959989958274,-1.8408472085148215,-2.378858001051798,-2.1286336590458186,-2.9120465428314173,-0.05442683283243379,-0.22591226221388142,-0.06554587024102308,-0.0726264605388571,0.21803141492610711,-0.13302555804543248,-0.05457213551531816,-0.08871750507658396,-0.5182412743028441,-0.1064638549620499,-0.10157953911671481,0.011653380944464914,-0.07245068544370094,-0.09867008399892423,-0.1784470416949538,-0.0954920193333228,0.07759914055302206,0.11100562013149064,-0.07045594979533631,0.09012961539252874,-0.36367929005852845,-0.4526694152344893,-1.1525675161800775,-0.6354383603658544,2.3691023616164935,-0.729232119472226,-0.3855690288543664,-0.8185399621851002,-2.083190686039765,-0.11223382351380466,-0.27420775746779313,-0.4507495898735535,-0.11014726923189017,-1.8976999103778958,-0.17283133968200318,-0.1824886519861338,1.5074032407995428,-0.25772083926081146,-0.37461335811722124,-0.037653532141786586,-0.13483198234313826,-0.11973670762234051,0.5029915170497573,-0.09508931699708704,-0.051173484570599795,-0.1386835006985194,-0.16204225074049258,0.10557262878202478,-0.4059106739331401,0.2191882603995417,-0.0764328529751544,-0.09658194504873073,-0.0760106434349164,-0.0978555806609151,0.0009597433836122093,-0.10896827747986879,-0.09516618527988631,-0.12207842718170622,-0.12013783278973605,-0.06809870169170543,-0.11420964217920426,2.455191370303363,1.7214302064700382,-0.2835204770460354,1.812553591830651,0.5835708070810004,-0.34186583277640165,-0.0813165548707097,-0.018137043331153412,-0.09913475974591456,-0.6107982254935471,-0.14196086748338035,0.050849380799773074,-0.3194269713085032,-1.8125535918306517,0.6290077117002772
Malaysia,0.9841640020427502,1.0620973287455888,0.8236324785581408,0.7066427590346198,0.7495739234463685,0.571206040573313,-0.0705954683954485,-0.22590573189527116,-0.06537885747191495,-0.08164419447540198,-0.829996554450073,-0.12888407304124525,-0.04269965270758066,-0.08838868312043431,0.2526501889397179,-0.10583921740722155,-0.10115340917893083,-0.13015763289381702,0.1511884979124311,0.08149303016901957,-0.17510009158314385,-0.12135426065836821,0.0890576776601593,0.11715518820582477,0.20140458789957136,0.5865813422571109,-0.3682643047315208,0.2233581928685551,-0.10314684457499304,0.5501909586165572,-0.7111324350261131,1.5873751733959525,-0.3855690288543664,-0.7654192487852395,0.8897576329083389,-0.3202059677064606,-0.26095582974023407,-0.01983103185352408,0.24649473065638633,-1.2676178115005914,1.10830986477436,-0.1824177774451574,0.5422139754843175,-0.257699688904413,-0.3883957248839994,-0.006339074065929708,-0.13465717419738074,-0.11968625795527228,-0.11008939617364785,-0.09495154890207584,-0.17795352955192661,-0.12898052818583072,-0.1500817484132903,-0.12105838604444771,-0.38017633234526055,0.5919998445889383,-0.07623836220073356,-0.09643451986569292,-0.07607557494433623,-0.09743660642643111,-0.11129973622030168,-0.10863851734391478,-0.09492093914310719,-0.12141886654296453,-0.11985363491463391,-0.05815856749095564,-0.15631371537336414,-0.7643025300938789,-0.9810908714473042,-0.2918662261554713,-0.5640913557000365,-0.08871484838757307,-0.3278389046329505,-0.08084075365264491,0.1764909222506913,-0.09859695443178783,0.15188691380818295,-0.141886555551495,0.345056243553216,-0.2774266396113602,0.5640913557000361,0.40062907263175596
Maldives,0.8184594803828887,0.9146405405638662,0.7900978371876576,0.726986720090135,0.8102956024018999,0.571206040573313,-0.06998896757393783,-0.22593288070687678,-0.06554644482343137,-0.07970550988531687,-0.9354023505916774,-0.1328865461046191,0.1948332068803492,-0.08872289118519482,-0.22840767853995259,-0.10647328135070788,-0.10157954855801503,-0.13263023725881495,-0.07245241841248837,-0.1030470076407962,-0.17843897372740253,-2.2794651395769675e-17,0.0,0.0,-0.12778171393224677,-0.29294363288327335,-0.3771410482032591,-0.4453001129033323,1.7108684209136618,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.8731987504223775,1.1023107081911263,-0.38092125930815224,-0.27475671166899596,-1.0189236885962591,-0.0819535719182669,1.86585878549169,-1.310355939929378,-0.18250039126930231,-0.4345970767891799,-0.2577293239600658,-0.39671794217774653,0.14718215570429424,-0.13486780938154125,-0.11977683383972572,-0.11014089593191903,-0.09510416545748493,-0.17871027305505113,-0.13873722701365054,-0.06299475384411964,-0.12367328520016,-0.4059106739331401,2.8962352520851957,-0.07648039469078931,-0.09661963343232281,-0.07608048160751657,-0.09829323527528054,-0.11187005511961524,-0.10902419023772006,-0.09517532052280356,-0.1220737842049767,-0.12031198320290971,-0.06311930601134058,0.5185363348332934,-0.9891206033984932,-1.008916056290726,-0.30970909797220125,0.9038255067832112,0.5807566610868504,-0.3496733985638595,-0.08130518902488082,1.3080574197763493,-0.09915776970966636,-0.3708230319960329,2.7096438693698476e-17,-0.741644701050945,-0.3244329261425172,-0.9038255067832115,1.2608615996653922
Mali,-1.6698700865426992,-1.30738071582968,-2.130464565805361,-1.8465243534324929,-2.049695476403628,-1.74361371422097,-0.06538256636568872,-0.07140295727202736,-0.06554596423135531,-0.08097744155112713,1.0154701002329078,-0.1329396859115295,0.061444172192364525,-0.08872115487498283,-0.536380403522112,-0.10646061609205533,-0.10157954855801503,-0.1326197400845607,-0.0724519810259585,-0.10304661137844805,-0.17839214632709985,0.09904686449861237,-1.0032992678776926,-3.362221343155509,-0.4099991892287257,-0.5658454463072955,-0.3557270725093059,-0.5898485546058564,-1.3031517949754676,-0.6354383603658544,1.2494684226744945,-0.729232119472226,-0.3855690288543664,0.05162602301078392,-1.053404642516751,0.04232861541783129,-0.2740310082449052,-0.23050232688553857,-0.11385059890402315,-0.6354189754490078,-0.9524317497374561,-0.182442646980693,0.41122111350860396,-0.25761918989139776,-0.35522813865226427,0.047745297894956296,-0.13474483834533943,-0.11947961636262996,-0.10959637066318331,-0.09510038255453077,-0.17869751895106586,-0.1386835006985194,-0.1619100904937832,-0.12345192915100661,2.6813926749297328,0.4228484960677355,-0.0763071245796785,-0.096444099521723,-0.07601612254213444,-0.09817581574459713,-0.111861849092287,-0.10895075852827348,-0.09517433672741248,-0.12206875431351974,-0.12007933580000664,-0.06885431893924046,-0.20209762945205473,1.3417388989024692,1.6762142810994778,-0.2840463974237728,1.4981968619155601,0.540734351624612,-0.26776002283013867,-0.08130933940442532,0.024760405913883763,-0.04105434853508283,-0.5278973121279568,-0.4934106632142517,0.22732516279447876,-0.3163621602322338,-1.4981968619155608,1.543174635452257
Malta,1.0670162628726811,1.2248082674288694,0.8541185161676713,0.7303773802660539,0.8133316863496763,0.5767175161799658,-0.06743022143322451,-0.22593287204997026,-0.0655444518737078,-0.07579060624627285,-0.882376121789003,-0.13324604417117997,-0.10708503765275391,-0.0887202873138643,0.1462782272569456,-0.10646968260626949,-0.10157954855801503,-0.1326387808854644,-0.07245235720387777,-0.10304305876774306,-0.17843715626164658,-0.121369481260504,0.09005224716725539,0.12019180880243036,-0.11274722156058531,-0.3373462516324551,-0.3770853551415776,0.6759773538632446,0.2528857525768984,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.8851956872617714,1.116508319144,-0.43867892041276296,-0.2747843588237045,-0.9295479876735865,15.97883706495757,1.035392234115893,-1.3822440683274504,-0.18250039331062973,-0.4360723730220381,-0.2577293221544265,-0.3966778392665661,-0.0067376713625582774,-0.13486673365070337,-0.11977562564685368,-0.11014193808554341,-0.0951041870799569,-0.1787145244230462,-0.13865126490944069,-0.162062074777499,-0.12364476533094283,-0.4059106739331401,-0.46785575156563175,-0.07647975523903222,-0.09661892483756668,-0.0760815447178723,2.3702157546437248e-17,-0.11187313237986334,-0.10902356456087736,-0.09517250967882902,-0.12207842718170622,-0.12031052077816647,-0.06656991687965234,0.5989135293652391,-1.003374614412311,-1.0506538335558588,-0.31014153711488546,-1.5996069159871737,-0.25960645902072593,-0.34967207726316774,-0.08133420442182247,-0.1604086480911281,-0.09915346371800708,0.016443958750549877,-0.14197437388545733,-0.7417702945253716,-0.3238063921612931,1.5996069159871733,-0.6414333642060719
Marshall Islands,-0.24481120026788972,-1.2768724148265647,-0.06655981964014876,0.10988656807285134,-0.5954112654186514,0.13579946764772147,-0.05931977154478173,-0.22593287506106818,-0.06554644482343137,-0.08159046348930103,-0.9304938113389137,0.011215855561347,-0.10982821463660704,-0.08872456130823227,-0.5510167844877151,1.3197737902242422e-17,0.0,-1.9063746740900924e-17,-0.07245246176858754,0.0,3.593424947101968e-17,-2.2794651395769675e-17,0.0,0.0,-0.5241796821254304,-0.812979535793426,5.267990414149093e-17,0.0,1.5141750024871248,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.87261022562949,1.1016142265677424,-0.3778698051345466,-0.27478889790880595,2.249673373718631,0.0,1.873620155130716,0.8595024176141287,-0.18250035400421855,-0.4360723730220381,-0.25772933479390187,0.0,-0.09167077022224335,-0.1348684215002801,-0.11977683383972572,0.0,1.872907019118583e-17,-3.775973307435218e-17,2.38592768347552e-17,0.0,-0.12369752054774016,-0.4059106739331401,-0.3827764671088964,-0.07648126556318229,-0.09661963343232281,0.0,2.3702157546437248e-17,0.0,-0.10902726174222054,0.0,1.8327963263636656e-17,-0.12032014840772612,-0.043101727172947246,-0.028668288060304577,-0.9883675351376445,-0.5741475431122605,-0.3101635927376915,-0.6795905150127163,-0.4384833594586457,-0.3496813263680099,-0.06907937033749006,-0.15841287782202,-0.09916038307200328,-0.6796254768534409,2.7096438693698476e-17,-0.742241068712597,-0.3246454393655384,0.679590515012716,-0.7132289287695507
Mauritania,-0.5803628566291094,-0.8573832760337329,-0.1458235174249278,-1.6057874809422337,-2.125597575098042,-1.3963907510018274,-0.06320311422100158,-0.22578344368106537,-0.06554644482343137,-0.08220149676608121,-0.30389888803030435,-0.13257557809675768,-0.04613249139703087,-0.0887210021353493,-0.4782890860255647,-0.10646112688158853,-0.10072983153930304,-0.13262024314402976,-0.07245084994184191,-0.10304663812928164,-0.17839420085360655,-0.12136955058254634,0.08647322371604191,0.10785100890234713,-0.26679354417853934,-0.1477429194455616,-0.37653878893012355,-1.0502605410541836,-1.9889522894893574,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.8851956872617714,1.116508319144,-0.44312442123349655,-0.27479371208997405,-0.859324222662915,-0.11728716791752894,-1.0305432479812473,-1.4143463501639824,-0.18249877618841118,0.10955874266533525,-0.25763629742131594,-0.3937710071261743,-0.028105457640764615,-0.13481548453698058,-0.11966150320014132,-0.10993585220632333,-0.08907048775733288,-0.17870602168705602,-0.13870499122457186,0.0361254311879435,-0.12353006443490547,6.321119405705601,0.06955795298473849,-0.0764253196244543,-0.09656244847282025,-0.07605660251337225,-0.09812244323065011,-0.11186595210595111,-0.09167903460539147,-0.09377074178872313,-0.12206914122824722,-0.12026299197401133,-0.06892522270338022,-0.20803676779890218,-1.0044717193928243,0.1006131893407182,-0.3062205971278638,0.5403673848984516,0.19554514968189532,-0.28159998692570937,-0.08127880613023271,-0.04776525635452054,-0.09913355591258283,-0.34381299824244616,-0.14196028857107518,1.6058852548252824,-0.32121594634574085,-0.5403673848984519,1.7774703524431243
Mauritius,0.9952109701534079,1.1358257228364503,0.820583874797188,0.6964707785068626,0.773862595028581,0.5491601381467005,-0.06038925791498582,-0.22593256454159535,-0.06554628968618113,-0.07202998452403843,-0.6623410648796986,-0.13322637487391492,-0.04839244415007058,-0.0887187264845202,-0.2363699364830915,-0.10646207880753675,0.0,-0.13261045025303217,-0.0724522743172176,-0.10304266875558966,-0.17840919889710546,-0.12136955058254634,0.09005088192369186,0.12018688728201017,-0.18125689819317656,-0.27186438454579265,-0.3771411702767718,2.0358253955229713,1.2445240846442163,0.9908409694871086,-0.7541449170453791,-0.729232119472226,-0.3855690288543664,0.16253169003742665,0.35200963202490215,2.2350082819764254,-0.2680959481527724,-0.9455079342669209,-0.054842436213313535,1.0600875011491575,-0.5933798414171836,-0.1825002265558948,-0.43289247400818875,-0.257729167772263,-0.39671860809324583,-0.10494997156889828,-0.13486446685138345,-0.11977615968840888,-0.11013994062443001,-0.09510415722035274,-0.13620084447223074,-0.13797431333878798,-0.1619398265492928,-0.12354340859389698,-0.4059106739331401,-0.25828127917220484,-0.07647574800802116,-0.09317886081838408,-0.07526466707606545,-0.09829323527528054,-0.11183723101030221,-0.10901810410843207,-0.09515705003696903,-0.12207262346079434,-0.12029443410599087,-0.06790754077020589,0.17561200539296634,-0.17794169153568018,-0.6158853203773931,-0.30856758698303194,0.7268928377788433,0.09519403917686702,-0.3495584454036786,-0.08133390491588997,0.13310814984918154,-0.0879510508605571,-0.30972103154217284,-0.14197159626086533,-0.7409556394564643,-0.323527828048873,-0.7268928377788436,-1.1345495221825233
Mexico,0.6499932166953629,-0.008235564780363955,0.7199799506857371,0.6727361572754285,0.6402749013264118,0.5436486625400477,-0.05681911759907155,-0.22554642510842868,-0.009876985080901029,-0.07920814590884839,0.03859101643687045,4.9121737840687585,-0.09060037358270293,-0.0879412182779798,-0.08043580239372664,-0.10279484213628076,-0.10057505243724459,-0.1282718809367689,-0.0721191349774477,-0.10270521824009722,-0.16680688471051078,-0.12112746972387017,0.08913950078369132,-2.9875254477312305,-0.03994935904302236,-0.11785506882166621,-0.2665376961573505,0.10189176134120685,-0.6692970400460342,-0.1828509373546223,-0.575808501132591,1.338204469974358,-0.04458989712630753,-0.3700317226152636,0.5702560635773323,-0.022340588019470264,-0.16545430449494192,-0.578429162620229,-0.09958137610411563,-0.4413847344733543,0.08293514877608861,-0.18220901873260376,-0.4152737067111374,-0.2575538474149948,-0.284358056974976,-0.07468476080057705,-0.13377295737148012,-0.11823497058566053,1.8491066152002469,-0.09488352151631704,-0.176905567341139,-0.12246889879193334,-0.1296530782781821,14.407371265570262,-0.23543304967223735,-0.3260673582947019,-0.07546779542837381,-0.09576744944360582,-0.07515336759959143,-0.0965132619351479,-0.11064017677379334,-0.10805495992868061,-0.09485685190048757,-0.12006466499685825,-0.1182076758661221,-0.06814550374804793,-0.17387868430265374,-0.5516052211981812,-0.7410986521727913,-0.25258303522388864,-0.8357148912657799,0.2846559540206305,-0.21991638543278624,0.38820019606476486,-0.09195034996589296,-0.09760757711574984,-0.10587833537476282,-0.14112354242985556,-0.27220050591284234,-0.11952686281252727,0.8357148912657796,-0.34942656844082187
"Micronesia, Fed. Sts.",-1.3743636895826128,-1.299753640578901,-1.2189320412804001,-0.551292166231381,-0.507364830933131,-0.3988136661976249,-0.07721991770665491,-0.22593288823462157,-0.06554644482343137,-0.08156974971343309,-0.8866508548115238,-0.13316205642759293,-0.07743054099058179,-0.08872456113852156,-0.5510247566026923,1.3197737902242422e-17,0.0,-1.9063746740900924e-17,-0.07245246049340814,0.0,3.593424947101968e-17,-0.12136954055735263,0.09004943467070592,0.12018229593333522,-0.5241130447654937,-0.8128742543514925,-0.37714083088907363,-0.7503638180258876,-1.9352555699189085,-0.6354383603658544,-0.9151425608038769,-0.729232119472226,-0.3855690288543664,1.8613573932564478,1.0882972158766677,-0.3195247655973994,-0.2747832584394375,0.3887436009358374,-0.11683763424571322,-1.8511316925437382,2.584970609963506,-0.18250011641542174,-0.428015605747062,-0.25772928784727905,-0.3967169802998031,-0.07799142552928295,-0.13486819534803668,-0.11920827248818197,0.0,1.872907019118583e-17,-3.775973307435218e-17,2.38592768347552e-17,0.0,-0.12369686642229939,-0.4059106739331401,-0.18411185401996874,-0.07614632377783082,-0.09661927572823918,0.0,2.3702157546437248e-17,0.0,-0.10902717642265107,0.0,1.8327963263636656e-17,-0.12032014840772612,-0.05481708437329726,-0.11324791225808237,-0.9739685650225312,-1.022828648712437,-0.31001073215905384,1.5136349253872983,-0.2032911502790936,-0.3496469725500248,-0.0813285636474842,-0.1477737892423925,-0.09916028559948901,-0.6447829140932211,-0.14198077469294887,-0.7389842343540209,-0.32467861447418256,-1.513634925387299,-1.5391176980347143
"Middle East, North Africa, Afghanistan & Pakistan",0.2863726825250631,-0.06675323955766663,0.6752474878844729,0.34860066952449265,0.1667202764966645,0.4828992467779361,-0.0646766410137336,1.4509435094612861,-0.06515158772072231,-0.08046871681191521,-0.25875712499065867,-0.12302808996025588,-0.0653324784248488,-0.08476402753205609,-0.11307080033434985,-0.07732550616668458,-0.09791201884445078,-0.10096082428343135,-0.06965676358044451,-0.10119834803363531,-0.13885914483586057,-0.12026478386269059,0.08976056619820509,0.12052510410312771,0.18236732299353406,0.42875333578501196,0.02617208649119764,-0.275289554509368,0.38596023151235964,-0.47210382647181376,-0.7444038071007115,1.5518913049006813,-0.3638147376528375,-0.020686001418249715,0.9398042201832352,-0.3755163706852438,-0.19890681150013917,-0.03651123519828034,-0.09172827590824639,0.5097358358363949,-1.3332100795277433,-0.182378889110856,-0.4216802352599352,-0.25658757667625504,0.15647426704042397,-0.06324943571470737,-0.1283914024026389,-0.1151687070333276,-0.10000742831917751,-0.09012411374959317,-0.1692616076859824,-0.04262084924399365,-0.011713274114697867,-0.08125210564731826,-0.18800762186061484,0.2334482865477974,-0.07230576738976803,-0.09352489012206289,-0.07269594712343809,-0.08335426862151363,-0.10497801791729894,-0.10204686960689549,-0.09383693716432369,-0.11258044445204413,-0.11051702787890266,-0.06846907799575193,-0.17966030714406198,-0.8121737760997791,-0.7936093950443103,0.34302548419751483,0.2578895894139186,0.3544410306218997,0.4982381491027488,-0.08017487755331756,0.00838972815309826,-0.09103230372282195,-0.12700129091111037,-0.1370004440826287,1.5479556299999673,0.4269023344136104,-0.2578895894139192,0.3721973586998077
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",0.21953385019117852,-0.0975239503405033,0.647660736526413,0.3140876319885355,0.15004134452684886,0.46795813753793575,-0.06847798207881378,-0.22492146119664877,-0.06516999962877315,-0.08009771459418989,-0.22890991190029242,-0.12410242915715906,-0.06947474918647359,-0.08629647920994138,-0.2600760726752823,-0.07908533863247243,-0.0992802048640802,-0.11611616153465198,-0.0708602434563968,-0.10206886241024182,-0.15286462287328872,-0.12026485318473291,0.08980756233766549,0.12068692421758764,0.13291092629004791,0.5906724776185595,0.019170978077654645,-0.2832568353108052,0.38596023151235964,-0.5662633359425582,-0.6238939934918014,1.6025967719990557,-0.3484455490431673,-0.09897506418762658,0.8167448795380604,-0.3292481943186798,-0.1998909676789431,-0.15031586117218146,-0.09160517260540409,0.5097358358363949,-1.3146469622868786,-0.18238526170511676,-0.4096424127679795,-0.2568212607138806,0.15092236920971067,-0.075048200892244,4.715388570703965,-0.11530623796311353,-0.10006240192286327,-0.09184142607451162,-0.17200799141080506,-0.09262930336808345,-0.03155713515811695,-0.09436718990947875,-0.026191619019397608,0.24579594428589224,-0.07270028780882938,-0.09365261432685675,-0.07271352933316763,-0.08749330707810392,-0.10688591927111771,-0.10360776269026757,-0.0945274209866708,-0.11480107704450682,-0.11190986557810607,-0.06837855316401807,-0.17501172822979089,-0.6768051611312679,-0.6757123960902988,0.3265936794384734,0.39096440480806605,0.3521466888658708,0.3253830887452594,-0.08027974354114994,-0.024467071821839874,-0.09383366832175048,-0.2886957959847478,-0.13886895179189457,1.1111520891330788,0.3232701532098125,-0.3909644048080664,0.2502306845397196
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",0.21953385019117852,-0.0975239503405033,0.647660736526413,0.3167834240173417,0.15142036299247275,0.46912027094690334,-0.0684660486432572,-0.22491984367248583,-0.06516995884051577,-0.08009730884422482,-0.23321769957158578,-0.12409767924768492,-0.06947474918647359,-0.08629647920994138,-0.2600760726752823,-0.07908533863247243,-0.0992802048640802,-0.11611616153465198,-0.0708602434563968,-0.10206886241024182,-0.15286462287328872,-0.12026485318473291,0.08980756233766549,0.12068692421758764,0.13291092629004791,0.5906724776185591,0.019313822895230044,-0.2836722982869712,0.38596023151235964,-0.5663143909306155,-0.6241089510180153,1.6008757535072182,-0.3484729482213275,-0.09751063660175316,0.8169661215102424,-0.32933224126269783,-0.1998909676789431,-0.15340785969765794,-0.09158941809757573,0.5097358358363949,-1.3146731120892654,-0.18238521886764344,-0.40979305031121743,-0.2568207172164395,0.15133273347027437,-0.075048200892244,4.715388570703965,-0.11530623796311353,-0.10006240192286327,-0.09184142607451162,-0.17200799141080506,-0.09262930336808345,-0.03155713515811695,-0.09436718990947875,-0.02835582755406776,0.24579594428589224,-0.07270028780882938,-0.09365261432685675,-0.07271352933316763,-0.08749330707810392,-0.10688591927111771,-0.10360776269026757,-0.0945274209866708,-0.11480107704450682,-0.11190986557810607,-0.06837392045641884,-0.1748026377393145,-0.6770469971459031,-0.675195871868746,0.32792646984239165,0.3809776636327987,0.35147092986673606,0.3257808002534714,-0.08027931016394041,-0.024467071821839874,-0.09383366832175048,-0.2886957959847478,-0.13886895179189457,1.1016427129158641,0.33064698847128193,-0.38097766363279933,0.25279930117281035
