Country Name,Commercial service exports (current US$),Commercial service imports (current US$),"Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)",Insurance and financial services (% of commercial service imports),Merchandise exports (current US$),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),Merchandise trade (% of GDP),Transport services (% of commercial service exports),Transport services (% of commercial service imports),Travel services (% of commercial service exports),Travel services (% of commercial service imports)
Latin America & Caribbean,-0.10239311223385487,-0.07835218173553596,-0.15033262896676208,-0.15207950885175653,0.9483154476942378,0.6199882041153956,0.21222304835236777,1.0006224846584175,-0.3764621028138947,0.15939434406867797,-0.09118410399287037,-0.4484724450618327,1.2293808100000263,-0.32166816542868265,-0.3148425772667791,-0.45711633977590577,-0.037593142584213236,-0.25783668378162206,-0.14444104913523612,-0.19642651350802195,0.335122081017819,-0.6189981475350401,-0.0514931255236636,0.05164439533791111,-0.5069554356421557,1.4002027207101129,-0.40716478217140095,-0.33717291335404703,-0.3566309291628331,0.09798006361614793,-0.06778434803699848,-0.760985041811111,-0.07698021877881064,-0.2746318984228112,0.07277816094723301,0.05944307106994048
Latin America & Caribbean (excluding high income),-0.1025573640900832,-0.07858256211866431,-0.013722764991949559,-0.1252813556882132,0.966726192559964,-0.20502118300309388,0.11050975268805532,1.1871393492549485,-0.3407440724715763,0.2275113909014509,-0.20709323351753353,-0.4520650190244651,1.1800845900045953,-0.27024702836040815,-0.34427778814138915,-0.44364349015401183,-0.1413215397208744,-0.280483861857358,-0.1447545049320558,-0.1966626720777781,0.37704646463374547,-0.5965588424515016,0.054399267133428054,0.10782724447493469,-0.5044371135724474,1.0435934113480898,-0.37854641869393973,-0.3298120543066916,-0.3523832885888014,0.16876236064627465,-0.23743755377138398,-0.8236294447479096,-0.39723311401616807,-0.4013224790574613,0.1403875076552255,0.1885539774938394
Latin America & the Caribbean (IDA & IBRD countries),-0.10245500571311025,-0.07841463919807036,-0.14944583109270315,-0.15413017291904507,0.9529930209720198,-0.20486294400448618,0.20952824474703052,0.9978169436413121,-0.3756275189834939,0.15846242918079503,-0.09285156657084072,-0.44828174386081315,1.2335150040264278,-0.3204157429427921,-0.31471006394231493,-0.4571536063896408,-0.038522090060729895,-0.25593739356577516,-0.1445304293199688,-0.1964505030020042,0.24448268388242342,-0.6207353117269605,-0.04816787413609906,0.04592540910889965,-0.5071399337088548,1.4208654994181034,-0.4121941395683251,-0.336268679825213,-0.3549491115742694,0.09359194415818743,-0.057954243900171135,-0.7587723318301148,-0.07578069665389624,-0.2734595632719213,0.07106098286709275,0.05817446525776254
Latvia,-0.10287773263604323,-0.07925637359566132,-0.4039353070403634,0.017172822941756427,0.2642103703267783,-0.20561429951293686,-0.2972723578299287,-0.254769545187832,-0.15084617021354718,1.0245596964665913,-0.7136527207316685,0.31481242031943685,-0.4736063036777196,0.1668806718692253,-0.44977525620136843,-0.4928749841999209,-0.6088806328910559,-0.7360135956870987,-0.1458048317843098,-0.1977478220299801,-0.2972871214278101,-0.73316505254516,1.4508022039924082,-1.109261118639575,0.3088948273229959,-0.6393508944684089,-0.5638924661038737,-0.4498737190034355,-0.45077068097311696,-1.2166738891101296,-0.707643939114931,0.31604070855851263,1.6997027333732393,-0.8608924465739084,-1.1731495612719038,1.0008040581693167
Least developed countries: UN classification,-0.10282145086912947,-0.07898808019324453,0.13512638301217417,-0.6847401388503034,-0.520586871746301,-0.20549219812879757,-0.21649054572108659,-0.25738520596611925,-0.22500034032501237,-0.6052392545127603,1.181896065254194,-0.4367098423682077,-0.43494416101821565,-0.4582365943121287,0.2694184006789625,0.24769581717827116,1.214371454416828,-0.13305367243774188,-0.14553856621192418,-0.1974839299452328,-0.2845977658793181,0.5273432507305378,-0.8208992986985999,0.558740932400626,-0.08059552600130691,-0.24886048306540542,-0.008656075842474652,0.8075366920412201,0.45646598981629105,0.9609848975843909,0.23480610028558374,-0.4472246670577776,-0.4922302574357817,1.3917390651850603,0.3008484210478104,-0.7062619757790017
Lebanon,-0.10282675466163582,-0.07918749144718437,1.4372385579267797,1.6302593398263427,-1.4104485975795253,-0.20561812918499087,-0.30055810224462337,-0.22078391962093893,3.460429743858283,-0.33844053860670037,-0.6990073372732326,-0.038563703271887906,-0.49646431203929187,3.69997083223579,-0.4091131080763654,0.1940994462596085,0.19474266675325136,0.24672127180148365,-0.14579191268417813,-0.19773538608678745,-0.287483326400722,0.8245748048587438,0.2434736989437742,-0.2534360734274532,0.45612841732332726,-0.2836994617381342,1.207479080914164,-0.15468832106372019,-0.38428949509586835,0.6148933980079402,-0.680064211464631,0.025914939597479442,-1.4674701241129688,-1.4877943848406991,-0.10557226160850382,0.5301364403455947
Lesotho,-0.10289530937225591,-0.07926814166131374,-1.1466049927470383,-0.5481058863746925,-0.7933431137225743,-0.20562189130664163,-0.3027016079544367,-0.2581899644654184,-0.5485591894504888,-0.936887359688342,-0.7651507976960227,0.0,-0.5118062374148232,-0.5615120339381177,-0.4683108586085425,2.92645487068551,-1.0899198300107829,1.7760833493728572,-0.14582003937800317,-0.19776567615068993,-0.2972871214278101,-0.7510607710983815,-3.256972786145007,-1.3077747736506056,-0.5656781233936313,-0.6513915915041213,0.0,-0.48539196531840323,6.477479576408374,-1.4449556894741258,4.574273826129517,2.7623820355315307,-1.4574577056954525,-1.7525968407662758,1.8806803854122616,3.576438486065916
Liberia,-0.10289487514208283,-0.07926966770428255,-1.589047542106373,-1.115412719165729,-0.9961285085573135,-0.20562252867738176,-0.3031348146298348,-0.2581899644654184,0.035120701331107534,-1.3517578088658007,-0.08055252715886127,0.0,0.0,0.0,0.0,2.946999563217844,-0.42120190844800853,1.7928896092861473,-0.14582252080800034,-0.19776600638033376,-0.2972871214278101,-0.28230528854963843,-1.7550622130787863,1.61697832077586,0.6194084265495508,-0.38892419270538875,-0.2619108323300973,0.6332652985569456,0.7612348585182593,2.8320536965748766,-0.059938382734909305,-0.55485851577372,-0.8562945082773457,1.6566510029179027,2.0059009895263746,-0.26469603001800335
Libya,-0.10289388902631075,-0.0792449109459935,-1.6112836007806393,-2.1867945148643524,1.0982709988798516,-0.20559247310603568,-0.282259867939444,-0.2581899644654184,-0.2581299050703968,0.5827159874614072,0.1639872269559734,-0.3420281002207778,-0.10805666148515745,-0.0069296343434144675,-0.3030519923190149,-0.5385587455898466,0.34475133840339944,-0.8790419599987521,-0.14579766830279364,-0.19774592421355763,-0.2970739691146712,0.6777582191669482,-0.45488837912720465,0.3514621472739496,1.2501152542340184,-0.3637167483659293,1.984810761140598,-0.21349406275316074,-0.42720904498385953,1.47553648166325,-0.5229108320117066,0.3082702410250409,3.42196448807196,0.785254020052886,-1.338297572706697,1.3161508882437842
Liechtenstein,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,2.984783965063758e-17,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Lithuania,-0.10287980523200806,-0.07925291662240806,-0.6614841706979413,-0.9408959481738398,-0.8964835823425881,-0.20560476401085534,-0.2905307802734694,-0.2580314899066352,-0.44185842602979786,0.9152993292906685,-0.766143338612294,1.0370943174966036,-0.48793663158292827,-0.4549456680827356,-0.36703296614036074,-0.4633620294758602,-0.8480073215838154,-0.4540365086601684,-0.14578860793137202,-0.1977309079559507,-0.2943617126064481,-0.7233857752048916,1.4905834793156683,-1.019798122745437,-0.0156341901393664,-0.5960746138319883,-0.5554961118869287,-0.4519503050244136,-0.44787728408106664,-1.0998877434256837,-0.8331810526515772,1.0638588958090802,2.377868264074981,0.23577166483141404,-0.779013480018347,1.41360293148313
Low & middle income,-0.10041976513192265,-0.07534991848357721,0.6941052516026587,0.08152589642624106,0.16666126525276714,3.3966713371258828,2.1998734741174726,0.05324665225528068,-0.012962881140498468,0.16542729604131,0.09734356162198103,-0.1579775423214209,-0.005340436759138427,0.05339281719061625,-0.07479741732750382,-0.2724022534455359,0.21277310543294803,-0.35131788760932664,-0.139579150444921,6.144493832603976,-0.07124921993193276,0.2831675379676922,0.12271683881461545,0.10846536432155895,-0.11252510285420192,-0.025824742767199614,0.3222800599620432,-0.1708818755270795,-0.19402229121040804,0.15843535402148848,-0.2532315510356192,-0.4686094935497634,-0.2499667041034488,-0.24600959503059425,-0.30453982816757386,0.11440196366950647
Low income,-0.10286249427136271,-0.07916994473903637,0.18238091903092113,-0.7692176877643906,-0.19430918395216634,-0.2055695471079066,-0.24842199875061094,-0.20071351320001027,2.5570655062728944,-0.8886676228125546,-0.23264475781625235,-0.21803179758971114,-0.452943423735159,4.145831224135562,-0.14403503282937763,0.2725878208121971,-0.03517404866794193,1.0130506789720544,-0.14567982186585113,-0.197550058050265,-0.2909784662721611,1.2151748075107232,-0.9689461014096956,0.06101699175369072,1.4025484140453528,-0.10437242925370639,1.5211425430459689,0.2195112660220682,0.17137448241001227,1.6217329152194047,-0.06689685521550501,-0.5470958770255366,-0.5615549516777094,1.101831492468806,0.1910937291204467,-0.3958294228598916
Lower middle income,-0.10207105543215694,-0.07816950211048813,1.083623767148826,0.2070855280682908,-0.0006905621213538874,-0.20501286915473574,0.11613646107537245,-0.18046549162255532,0.3197113139119513,-0.22200942633436857,0.41175767340866787,-0.3220568697166852,-0.24646955708694024,0.050328841424908566,0.12640584636437016,0.09829790249555657,0.6308665568282562,-0.177954159506907,-0.1443963969938777,-0.19627425622803643,-0.08585293181954348,1.0420184267980537,-0.22004033798048378,0.48794922735895097,-0.1769784080551255,-0.2734149682334633,0.7196626202909012,0.0004679903500513806,-0.0437882114987958,0.7563304362675807,-0.2980704127342815,-0.5038101780114959,-0.1646377369174813,-0.05410891276715145,-0.6962868965356241,-0.22365501972657012
Luxembourg,-0.10266592909337142,-0.07905563579213075,-0.7537827411615374,-0.5948516402571962,10.230828506696492,-0.20559944169279454,-0.2872975199479738,-0.2456498319888124,-0.45841727061482096,1.427879432964717,-0.7080538474109378,-0.3332179190611695,-0.440777748686996,-0.5282411201171823,-0.44482452781250037,-0.5035878876079887,-0.905735615625895,-0.9890030560595147,-0.14577518643240336,-0.19771789287662894,-0.2972871214278101,-0.7436820955299197,0.8899923169720831,0.34940852676136697,-0.5524167047326733,-0.6063872944205057,-0.5973800831717666,-0.47949774855666566,-0.45251960617401316,0.12807293780842785,-1.0408238945949841,0.8499178723150205,-1.2012573755402935,-2.201557868327243,-1.4693191689212843,-1.5585425396946926
"Macao SAR, China",-0.1028307444381205,-0.07925879580194602,-1.6016900156591871,0.7682464701828194,0.7165446537313923,-0.20562164398500402,-0.3024928931251418,-0.2581899644654184,-0.5464818745958927,0.5045211652787549,0.9295595076768586,-0.4914907391637258,-0.34578008260483045,-0.5951479373698039,-0.45406139926389016,-0.5324648412810505,-0.9851079016345107,0.0962928385029147,-0.14581449770870225,-0.19775810993113738,-0.2972100543603914,-0.6703171524235673,-0.06600935433921948,1.8522821259339466,-0.5520973044577202,-0.5439877635748155,-0.5922483674134152,-0.4667889354300027,-0.4183095551489662,-1.3200323545399497,1.0150529111195377,-0.955216570346252,-1.471911285807146,-1.7227514636767083,2.322760257860107,0.9218294593697979
Madagascar,-0.10289224524921547,-0.07926395592960524,0.7216714098339989,1.0426249006970174,-1.356251488037493,-0.20562154483844441,-0.3024219534175003,-0.2581899644654184,-0.30386250560913447,0.8801844171064572,-0.24644670181065256,-0.4975369949955132,-0.4904308843303446,-0.3973265598840861,-0.2481494961582961,-0.21189510461419345,-0.2843353012614124,-0.7911940776679413,-0.14581746243491908,-0.19776156082447205,-0.2972871214278101,0.43733477431059126,-1.2747336005847294,2.419289257489275,-0.44963133161412044,-0.4521208609486033,-0.5285441121177055,0.44208257967135556,0.18179065684638251,2.756771557840587,-0.5296991306153207,-0.41432655691048953,0.17290648359251135,0.3746967939655269,-0.4495815180426142,-1.2723633209116814
Malawi,-0.10289514999914885,-0.07926932585763403,-0.9498840426012738,-0.569028400966682,-0.5689252912251667,-0.20562139230527585,-0.30225357442140355,-0.2581899644654184,0.049974937374891865,-0.7534537205845272,-0.32348679623902676,-0.16146602853632433,-0.04869926583740414,0.6952470161337301,-0.1800676905303393,1.2204667650687153,0.6932396173984033,0.3805268343822569,-0.14581955799204527,-0.19776310818559026,-0.2972871214278101,-0.06481943508422704,-1.9866876180315955,-0.6388588242494312,-0.5189866260354765,-0.6221514099198443,-0.3538973671013994,0.28211849271819084,3.756266732195445,-0.27012450567633883,2.3681615254957378,-0.6472993363059002,1.4515425874390866,0.1484542810426557,0.07650639004023195,0.8488213738441273
Malaysia,-0.10278058656474047,-0.07910915707325847,-0.21655568267132094,0.391777758268341,-0.7233674608721756,-0.20545137011939532,-0.18258235457899988,-0.24075312351836903,-0.1843581706638919,-0.0702331031467461,1.179380603522735,-0.39904224131596017,-0.3359404694035187,-0.28146332944795277,0.014251632992855352,-0.4449474821356193,-0.27724328806606535,0.26404114062222295,-0.14558716510035258,-0.19752211615916224,-0.26740022107919426,-0.30920498015750303,0.06282828631981936,1.2302321950128685,-0.5259976082339965,-0.384112388609412,-0.48153572696172914,-0.1982832870758773,-0.3634112010637318,-0.9485894426703638,0.6109162386397444,2.4729201285548554,-0.47621651795300685,-0.187146312513096,0.6141611243469643,0.07076757560626334
Maldives,-0.10288920185780757,-0.07926816731973219,-1.6571731331070332,-1.1374718398586403,-0.5156185445008776,-0.20562250688692912,-0.3031040185966483,-0.2581899644654184,-0.5426686370865165,-0.7805365771945457,0.9295740128575002,0.0,0.0,0.5174668091079121,1.4231956010493068,-0.38727526042595856,1.2870442936368713,0.01426451592336704,-0.14582173378016444,-0.19776535911430726,-0.2972871214278101,1.4146891641353707,-0.05907018742837172,0.16537901796098323,-0.5206600498920019,-0.6116803449229712,-0.5436751654894906,2.305847401251477,-0.4325791971802178,0.012041989655763096,0.07309350373398349,-0.2904802003317073,-1.4594624717608256,-0.17271633952520257,2.4263807380621407,2.0504286324078547
Mali,-0.1028940811690352,-0.07926564264746522,0.26200756228154076,-0.5167989587624321,-0.3420960632325238,-0.2056207582031036,-0.30232254914452256,-0.2581899644654184,-0.47143690393438237,-2.700603028259419,-0.060762448033486315,-0.4890516849034226,-0.5121795492376734,-0.5370662446486575,-0.20213073675108856,4.552566796396803,-0.13214315275892197,3.106298422126742,-0.14581882445153801,-0.19776058505049635,-0.2972871214278101,-0.358543934524938,-1.357409259654112,-0.28638027000378447,-0.0746290216862306,-0.23746637565522016,-0.15455861541386354,-0.22527588089505127,2.3924608377239336,0.3300837828675668,1.26251153348246,-0.6934189240209226,-1.2027067496281116,1.3719090167605184,0.6618043669294417,-1.0407221400856932
Malta,-0.1028554480384878,-0.0792208018543296,1.0723956585571064,2.1016659231598407,4.062630401082234,-0.2056195782500924,-0.30136257570275626,0.13876404455087693,0.22245196410076848,0.8923702540250783,-0.485135152845474,-0.3419758074084656,-0.4332180259901004,0.5894515276591356,-0.43375292628429174,-0.4180317932733362,-0.49486874368318756,-0.6979246113205622,-0.14581501921015663,-0.19775842466529753,-0.29725254382079824,-0.6625548959463851,1.4729700315492238,-0.8753374208689942,-0.37200337397592537,-0.6029423047383532,-0.47971133010586786,-0.328637298184308,-0.44533349628115226,-0.8041172021250893,-1.0211640040205319,0.7978703040520417,-1.2859439035768871,-2.2800078448688548,-1.5131019561058008,-1.9114369804897764
Marshall Islands,-0.10289541987921742,-0.07927013120981233,0.44530316234057393,0.2847685037888339,-1.0992411820733816,-0.20562266813627875,-0.3028634379538424,-0.2581899644654184,-0.5660212612413836,1.5478046751428531,-0.7874424450242525,-0.5110318209688767,-0.4748087505101991,-0.5975740035177032,0.0,-0.4530035672269197,-1.0034455212235198,-1.0566288606270922,-0.14582337278473534,-0.19776657818303411,-0.2972871214278101,-1.1933979037477711e-16,1.8708721932379473,-1.3029682512865943,-0.560428211993855,-0.6209083880528125,0.0,0.0,-0.42641274847596394,-1.4016960965912875,-1.0348667575514094,0.7783138375695207,0.3906412649900279,0.34736682612863795,-0.363322267767616,-0.3248126241142308
Mauritania,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,-0.20562120490738303,-0.30241020116264095,-0.2581899644654184,-0.5298954528750611,0.3136593801872064,1.1616171153440762,-0.5044916326662139,0.0,-0.5266294887917574,-0.4501358250749303,-0.3902664018668544,0.8817172266182789,-0.9371078886427704,-0.1458207117901348,-0.19776478131284428,-0.2972871214278101,-0.14550424003745335,0.176334232033335,0.265428653411253,-0.37490379237297966,0.03776781487568455,0.12560341190536015,-0.41227198559052886,-0.10371709552031114,0.8362323882574915,-0.7611628934598783,0.0886261799383497,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Mauritius,-0.10288640773937276,-0.07926111456837379,-0.03655314683476219,0.4938908537488002,-0.42173633203973887,-0.2056205784318692,-0.30184879344276916,-0.2581899644654184,-0.497071670151071,0.8608994303340654,-0.6518427211906012,-0.48471484788404906,-0.49709237677351953,-0.5844482877037136,-0.3881048047075827,0.3111749618884756,-0.8928792084343752,-0.36330490499375867,-0.14581644235515118,-0.19776013281073573,-0.29728057114887063,-0.49951542020051987,-1.174907131689701,0.6228195591111819,-0.42005058661803857,-0.3937876965888793,-0.10760873998734928,2.4083461467512515,0.3630100424722014,2.392507989085994,-0.38278290662621606,0.1044069381331546,-0.5017563117070319,-0.2959804024796824,0.3605465605996952,-0.07837092102888303
Mexico,-0.10281157234829386,-0.07909183395434535,-0.7937769776316977,-0.40811010574182693,1.948415755180948,-0.20537241459324768,-0.12743160360345715,0.14571576890328009,-0.531461497401468,1.253824292546687,-0.6930530569564797,-0.5028657196596281,0.07483393971405644,-0.5637627301796353,-0.42002165188423507,-0.5314807696670494,-0.9650330838793251,-0.788247100048295,-0.14536221649865147,-0.19727560171978034,-0.20187905066230666,-0.7103496516768203,0.7178787284647627,0.26842276006020693,-0.5394053312360906,-0.24931155235687968,-0.5683455091563191,-0.3968716133457511,-0.43391050358318495,0.11101491795912305,-0.8525237729025058,-0.2392439691705131,-0.31563040333317754,-0.40895756436142816,0.6089996874689683,0.0707928883349411
"Micronesia, Fed. Sts.",-0.1028953350930072,-0.07927000794006031,-0.8434795460333114,0.19270188514683814,-1.0084459106496158,-0.20562266377818822,-0.3031590368840974,-0.2581899644654184,0.0,1.3590531425160175,-0.49904046656707624,0.0,-0.30740451781086375,0.0,0.0,-0.526048679775858,-0.9777644957127632,-0.8629745094994061,-0.1458232447971989,-0.19776694346637697,-0.2972871214278101,-0.7399021343475475,1.4017305987680118,-0.506919533748729,-0.5566427569304644,-0.6501662174914289,-0.5941426280064726,-0.46331919095110913,-0.43410128038293905,-1.4113650493102914,-0.5176856377638136,0.4245467393924436,-0.9766349655247701,0.9054814928127619,1.4908397142731586,-1.020227151242085
"Middle East, North Africa, Afghanistan & Pakistan",0.0,-0.07771205369068865,2.046138096762526e-16,5.001938922180009e-16,0.0,-0.2046785529469886,0.2696708848404125,-0.24476240892656811,0.642352334233766,-0.239188740289378,0.2310050364777329,-0.21632135665714528,-0.38330304390543946,0.8384885520240228,0.5776411034543752,-0.3017977909670754,1.315075289326721,-0.610184597818216,-0.14443329983596861,-0.19641414403661575,-0.2813784270030954,1.236571054725014,0.012604681027570197,-0.0906562730857726,0.38311386225544586,-0.3063084139220294,1.140471809839523,0.3173010616796503,-0.374084966465482,0.9889939968214887,-0.6920134442889212,0.10142393857293992,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",-0.10250580420714184,-0.07879144406787972,-0.38518996468873196,-0.36683907326014437,0.47004024248780274,-0.20530846288327517,-0.07647760882513481,-0.2333169687371282,0.8557708335242591,-0.19162544313713598,-0.035624407284722576,-0.027084701294000275,-0.33305586635226914,1.4254094562365816,0.38827726462560713,-0.35439593700636385,0.9394422928236188,-0.41344985466562,-0.14518754980640855,-0.19706305271663985,-0.2686876387891297,1.8597264628618242,-0.14785610965848245,-0.18000387364856865,0.9047647663499924,-0.22962803940592502,1.9857838046057594,-0.07807809669762568,-0.39836306665183474,0.9900644678849682,-0.5196443050049772,-0.4190096284131763,0.2969532871494893,0.5958510129880468,0.1783531024191261,-0.5996262101365959
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",-0.10250501925918826,-0.07878799993295561,-0.3779221249344306,-0.3809073179191509,0.4399506820844153,0.11094886347711311,-0.07608008425995146,-0.23336051069589808,0.8547840941376093,-0.18914254287953133,-0.036943488601430985,-0.027928205606285596,-0.3333710264938949,1.4244390185212688,0.3867730012865505,-0.35471729247380884,0.9358166651426126,-0.4137981371543077,-0.14517658683297358,-0.19705591254297428,-0.2689472323533109,1.8369477803833474,-0.13364855433321418,-0.1868629051641119,0.895090311861291,-0.2330235251830095,1.9665696740240977,-0.08149317346234738,-0.39880882105795723,0.9736534400223779,-0.5235596441984369,-0.41900962841317607,0.2796553215248897,0.5518736622690655,0.18490258779108504,-0.5033047716168312
Middle income,-0.10044844344558092,-0.07544407907396176,0.6973240188649479,0.09437059651897987,0.17213818800403033,3.3449557482271177,2.1451326598787497,0.05892488284275858,-0.07042549057743598,0.18899553557057122,0.10472168631955105,-0.15663480453984285,0.004667404301829887,-0.03810896970586226,-0.07324935113593418,-0.2845875475603602,0.2183168926326837,-0.3818234565180057,5.955712594194134,5.92727695750509,-0.06345680269433213,0.25011508985839087,0.16143127148454742,0.11014806028694503,-0.1662552511433368,-0.02303914933188893,0.27976393234455377,-0.18472666995621193,-0.20698062135875173,0.10654137390942901,-0.25983967316708756,-0.467128704234928,-0.24802283374380646,-0.2663595745818019,-0.3076573837863835,0.12210554117471566
Moldova,-0.1028923738310411,-0.0792664415146834,0.6122585617672155,-0.6231912826795083,-0.8911853074030964,-0.20562129315871627,-0.3021827556900175,-0.2581899644654184,-0.43553688121019135,0.5546223339277208,-0.7823730989779702,2.2860173874505394,-0.5103828486122559,-0.32525077761351284,-0.461291088740084,-0.5239331108306833,-0.9749265540302989,0.03354000483503216,-0.1458173115242418,-0.19776078420394216,-0.2972730195054716,-0.6999405349060248,-0.23026036395499658,-0.5435789993435101,3.827889762029131,-0.5347559584273222,-0.4965954947463242,-0.364631100940868,-0.44752069261920974,-0.5500114359091184,0.653604032198825,0.7940806162162887,0.9790057346512602,0.07631309184007563,-0.8933684423432866,1.1938399927371002
Monaco,0.0,-1.1561293259414745e-17,2.046138096762526e-16,5.001938922180009e-16,0.0,0.0,0.0,3.623928752544021e-17,0.0,0.0,-1.4663377404305856e-16,0.0,0.0,0.0,0.0,0.0,1.4745293383821513e-16,1.969214532966782e-16,2.984783965063758e-17,-3.0983777153110993e-17,0.0,-1.1933979037477711e-16,-7.664343758013458e-16,0.0,1.3472304932166062e-16,-1.095446353038879e-16,0.0,0.0,0.0,0.0,4.169178551969204e-16,0.0,2.640558748028025e-16,-4.972190527983159e-16,3.2312067772659087e-16,0.0
Mongolia,-0.10289376504024747,-0.07926719455712382,-1.212832533649925,-0.7126265757289012,-0.8317731438731855,-0.20562061765468398,-0.3017169223271198,-0.2581899644654184,-0.5495311521352593,-2.0677132411567642,5.3187451187745225,-0.46863348120100373,-0.5059257224938484,-0.5927446643758726,-0.46466833285376047,-0.538036411874488,-1.0966531863364972,3.043515655916092,-0.1458195025944549,-0.1977630289299727,-0.2972704505487765,-0.7445196013837407,0.16167210163289603,1.1767157012480403,-0.010176044562846572,-0.5864689158809684,-0.5915049532517686,-0.38987239079343505,-0.4542795483231046,-1.0474524788042794,0.5761473613554426,0.9206902846583775,0.7967399758948791,-0.013399304237870781,0.6463522686190688,1.4103133760923363
Montenegro,-0.10289117066275623,-0.07926782425548738,-0.9107210238225922,1.356811925509974,-0.4343500857060955,-0.20562226828147256,-0.30286717632934645,-0.2581899644654184,-0.5423423742859296,-0.5880192527682389,-0.7870728561262652,5.75938268795488,0.0,-0.553708179997068,-0.4611439072875778,-0.5313744238755962,-1.0945250057172895,1.3895333274482322,-0.14581915492681863,-0.1977629039505789,-0.29641710155476725,-0.7351450335956099,-0.6238804856426777,-0.7260707256909669,5.149795177224969,-0.3691182228774503,-0.5641112250427572,-0.4309487404011338,-0.45152594856932066,-0.6686371351855986,1.164954886090938,0.22562545763809078,-0.6559871137494421,-0.34797008828325365,1.2879409380072961,-1.1898578556595618
Morocco,-0.10283694852536823,-0.07923912133952243,0.4169982661035125,-0.17962298821359224,-0.5695231583049698,-0.20560737886517386,-0.29305779793999026,-0.1967596715741605,-0.12368108563026585,0.5284161940292174,-0.6813543114056645,-0.3095280445005447,-0.1693754801715703,0.1596944137240719,0.2737783287079002,-0.2191640616868585,0.3519771455048757,-0.8284392452673278,-0.14576076204602242,-0.1977031540695534,-0.08101151561872923,0.7973531898554093,0.5168057647494029,-0.4933634519387452,0.020672486527721762,-0.1906553539926013,1.2759411227024822,-0.2963822084099467,-0.3818668481693159,0.13756916185759369,-0.6662232198969806,-0.3474071733058874,-0.5467605374218887,0.5334857880698317,0.16533101839419373,-0.22227887789972905
Mozambique,-0.10289324259629032,-0.07926466031981666,0.22684012708698512,0.4856186324425412,-1.0478835904401793,-0.20562035181116162,-0.30162497375233066,-0.2581899644654184,-0.496601695805759,-0.31134574082530786,-0.3930743350534963,-0.42377598947833056,-0.5000001104727407,-0.5318943533086018,-0.1931197663635068,1.5172421522686685,-0.40977423493999493,0.6232992333996649,-0.14581638313703732,-0.19775996073488628,-0.2972871214278101,-0.2757496606921987,-1.3238052092800365,-0.3512605539806186,-0.5224773048632316,-0.4507481485405019,-0.5343430282599426,0.7030427625006282,2.3744117205524313,0.2988259233177894,1.2478789480555936,-0.2925668110836348,0.4662098547780369,0.011786369612026297,-0.29402751376798747,-0.16332427945486902
