Country Name,"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (annual % growth)","Agriculture, forestry, and fishing, value added (constant 2015 US$)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)",Exports of goods and services (% of GDP),Exports of goods and services (current US$),"Exports of goods, services and primary income (BoP, current US$)",External balance on goods and services (% of GDP),Final consumption expenditure (current US$),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)","Foreign direct investment, net outflows (BoP, current US$)",GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (constant 2021 international $)","GDP per capita, PPP (current international $)","GDP, PPP (constant 2021 international $)","GDP, PPP (current international $)",GNI (current US$),"GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)",Gross capital formation (% of GDP),Gross domestic savings (% of GDP),Gross domestic savings (current US$),Gross value added at basic prices (GVA) (constant 2015 US$),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs final consumption expenditure (% of GDP),Imports of goods and services (% of GDP),Imports of goods and services (current US$),"Imports of goods, services and primary income (BoP, current US$)","Industry (including construction), value added (% of GDP)","Industry (including construction), value added (annual % growth)","Industry (including construction), value added (constant 2015 US$)","Industry (including construction), value added (current US$)","Industry (including construction), value added per worker (constant 2015 US$)","Insurance and financial services (% of service imports, BoP)","Manufacturing, value added (% of GDP)","Manufacturing, value added (current US$)","Personal remittances, paid (current US$)","Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Services, value added (% of GDP)","Services, value added (annual % growth)","Services, value added (constant 2015 US$)","Services, value added (current US$)","Services, value added per worker (constant 2015 US$)",Trade (% of GDP),Trade in services (% of GDP),"Transport services (% of service exports, BoP)","Transport services (% of service imports, BoP)","Travel services (% of service exports, BoP)","Travel services (% of service imports, BoP)"
Slovenia,-0.8948764096382507,-0.8311891419866286,-0.15494040041877005,-0.16393598896582182,0.38168360782293004,-0.3653617313367461,0.7884910115412087,1.6222123576145753,-0.26309390190230075,-0.27025243252322273,0.9150331717167632,-0.24309211939133119,-0.11007022923398724,-0.10956158402528378,-0.0761744940684303,-0.12733088912823098,-0.20448719280748606,-0.21358524879564822,0.19479294268364072,0.344674744871998,0.3278133381032305,0.30516670446908906,0.8296089800683757,0.866094072304725,-0.308390509249446,-0.3229809202010428,-0.2623711833788997,0.532093821617527,0.9468343530849727,-0.21455654970379223,-0.3306765692435824,-0.6021655074764938,0.5765242627636703,-0.2351989171491357,-0.2805678356239059,-0.15579960732491455,-0.27549793472182726,-0.6492365452253296,1.2545479765193392,-0.24218201397058833,-0.2718379407277948,0.3219202889852357,0.3313706530159794,-0.20112157332446765,-0.21274804136775047,0.40103375536403013,-0.5665981807284707,1.3229502411657672,-0.22572304568224472,-0.07366840814437343,-0.5915273361997353,-0.10237133962823027,-0.11095569150212353,-0.33090125588875424,-0.19649664061610803,-0.17984399840068244,0.6295517957567517,1.4985137511824822,0.05791918318472604,0.8345671892500016,-0.7452013463231983,-0.3498661690129533,0.1977372795629919
Small states,-0.6670635723863505,-0.2920278790487173,-0.15491820943882154,-0.1639135301269662,-0.3682591539782161,0.02819229219019806,0.7800904543776461,1.1278832377200023,-0.26300159850237814,-0.2701068127939097,0.6166782582702452,-0.24294475913122263,1.8104641571400495,-0.10836622033661132,1.7424115310041872,-0.12625749925976998,-0.20426522502818617,-0.21336777632232154,0.08968151955662478,-0.2199304629732857,-0.21969958798598355,0.09029061768511255,-0.14132449389128518,-0.13817488518656218,-0.30815443470390186,-0.32273863684166987,-0.2621743845074738,-0.1796088510951889,-0.1204737760992094,-0.2143259331423985,-0.33043991343882323,-0.1722483500872716,0.13666349980888048,-0.23516510419065526,-0.2803742544080832,-0.15548815391645474,-0.27541051971953157,-0.4040558319740327,0.8847359357675341,-0.24208483820347457,-0.27168660535965555,-0.318249714186194,-0.02744753861488287,-0.20108509095487953,-0.21271447264386403,-0.023559967099409263,0.28779144699884274,-0.5201279744726822,-0.22571559997417323,-0.07303973957079815,-0.37081190664020985,-0.1018869619186898,0.5682487360163064,0.10932092280535279,-0.19634997862676776,-0.17968198971296823,0.035635681982158336,0.8962248961809806,0.9471216551957997,-0.0026492002519273223,-0.49510687443289586,-0.14235006358640034,-0.5481000821507993
Solomon Islands,2.563821484392126,-0.25369950585165196,-0.15494160580705818,-0.16393720613004328,-0.5676394907930602,-0.5906934195677949,0.244320608759413,-0.14624859295327608,-0.2631287983115862,-0.2702867831914466,-0.4200832598859148,-0.24313084631042933,-0.16929406876736802,-0.10957808594557769,-0.14103930742695914,-0.1273405222828212,-0.20455201878267146,-0.21364934038366112,-0.27955292577985474,-0.625762790809715,-0.6065318474555819,-0.7052862794226856,-0.9298143714523406,-0.9279578279898609,-0.30845761400760735,-0.32305125284036845,-0.26242994912632883,-0.6771391504305482,-0.9493700873295519,-0.21462506504571904,-0.33074578540212174,-0.3389489260709494,-0.6352206097018022,-0.23521281420753584,-0.28062095697203054,-0.155886678029594,-0.2755216916599237,-0.13776391359303,0.08200620616662654,-0.24221645625010624,-0.27187010604324185,-0.7272140489128159,0.04086960060063947,-0.20113711640298604,-0.21276214725168843,-0.639242194081966,-0.4141387241786035,-0.23859962951573851,-0.22573251178373577,-0.07370804089500035,-0.5278293992566031,-0.10244331394811908,-0.7512633498267699,-0.5291228862188502,-0.19653214801647395,-0.17988463230537488,-0.8049860405661549,-0.05048709763764303,-0.14479943110082205,0.436985368831383,-0.7854667982996009,0.6410704579581141,0.06384311426245719
"Somalia, Fed. Rep.",0.0,0.0,4.685778274109762e-17,2.2352033255497266e-17,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,-1.0120367302900757,-0.2631283784444966,0.0,-2.8624296969640994,-0.24312060860091508,-0.07473341274649627,-0.10957485984199934,-0.14857643651335986,-0.12734055249644308,-0.2045434152814209,-0.21364071548033234,0.004373912800978607,-0.6943865094888958,-0.6732180202533489,-0.7044873012702821,-0.9789480169403372,-0.9713333521205139,-0.30844143880193975,-0.3230325938971461,-0.2624219658647856,-0.7634035540929056,-0.9951255919877636,-0.21461626437281506,-0.3307272654338863,-1.2744295806200736,-3.565486937819751,-0.23521514731032125,0.0,0.0,-0.27551342683684216,4.555920551106479,0.5131035871021666,-0.24221284340486784,0.0,-3.571923777433669e-16,0.0,-3.37494125663302e-17,2.919021781897503e-17,0.0,0.0,-2.71345090312471e-16,-2.7079334124047354e-17,0.0,2.047908512766375,-0.10229495596620816,0.0,0.0,0.0,0.0,-1.3497461569141135e-16,-0.3058302672335726,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
South Africa,-0.87473891637563,-1.113493555181363,-0.15491836303689868,-0.1639169950701192,-0.2348808045937602,-0.13572838553315159,0.36234725065504547,-0.48970033789859996,-0.180792877258517,-0.2702031811730077,0.3313824735061266,-0.24278755332817417,-0.19070827978096494,-0.10953849449719363,-0.12425300677110071,-0.12731710738402344,-0.2040736620429328,-0.2131741321382382,-0.681859844657577,-0.4489693592958609,-0.43582436170194533,-0.8331702099852377,-0.43898860683262136,-0.4396509891845034,-0.3078293419541772,-0.3224065801104261,-0.2619998524722705,-0.4545871977868332,-0.44172480406897047,0.29645029484028473,-0.3301195285529639,-1.311278491890522,-0.3712370876337564,-0.23515673225282727,0.13241707696182517,-0.15521586006601387,-0.2753074977778818,0.1921387604919633,-0.7136931726322905,-0.24212772148061998,-0.2717783225942142,-0.1741736260615473,-0.4467190059145063,-0.20105022685024043,-0.21267651558744155,-0.31078066458843534,-0.6299617751209587,0.07441505506928417,-0.22569082019514647,-0.07357158436179705,-0.7770211318620109,-0.10234568448817859,0.5715687261753281,-0.8957744702665915,-0.1962226905832445,-0.17954265112173562,-0.24965327716598432,-0.6355528589119415,-0.6637888652228715,-0.37202874664775454,0.5438456100760595,0.5615073991864266,-0.36252605313149977
South Asia,0.7000848259774006,0.483745469652123,-0.15354123480139212,-0.16241769208175727,-0.6260634212524409,1.3840700999258104,1.0190400655129968,-0.8245975354371174,-0.2626612871249338,-0.26981523414098435,0.05956436407962299,2.2908791525896905,-0.1808915793254994,-0.10915447650920947,-0.13654635709526614,-0.12724171587331487,-0.20043443879381265,-0.2095839352739929,0.3539768915326127,-0.6311996266767134,-0.6127342426323322,0.37453759700599526,-0.7116706631041426,-0.7219811922905024,0.0,-0.31381708430330296,-0.2586739488946556,-0.6824778681826155,-0.7298019600507922,-0.21021362229990267,5.053728202280641e-17,0.7761620126850945,0.4577632542594584,-0.2343948812838788,3.2759597859646368,-0.1500227345731907,-0.2737576848909778,0.012962720318478648,-0.9250719505048209,-0.24160539924952704,-0.2712758693049196,0.010123167341597806,-0.34329692734918155,-0.20028048884482313,0.5762819756812634,-0.7078108794360282,-0.5318171986419432,0.35472966410002515,-0.22532328823074294,-0.07239196305277722,-0.1674137119168038,-0.08926269077646293,-0.6465006592481486,1.0227874020206613,-0.19451335077340026,2.109299447606536,-0.6748362748366797,-0.9186619381908976,-0.5572465285704835,-0.6523262493612422,-0.6481799551200876,-1.0934731427239104,-0.452601414984546
South Asia (IDA & IBRD),0.7000848259774006,0.483745469652123,-0.15354123480139212,-0.16241769208175727,-0.6260634212524409,1.3840700999258109,1.0190400655129963,-0.8245975354371174,-0.2626612871249338,-0.26981523414098435,0.05956436407962299,2.2908791525896905,-0.1808915793254994,-0.10915447650920947,-0.13654635709526614,-0.12724171587331487,-0.20043443879381265,-0.2095839352739929,0.3539768915326127,-0.6311996266767134,-0.6127342426323322,0.37453759700599526,-0.7116706631041426,-0.7219811922905024,0.0,-0.31381708430330296,-0.2586739488946556,-0.6824778681826155,-0.7298019600507922,-0.21021362229990267,5.053728202280641e-17,0.7761620126850945,0.4577632542594584,-0.2343948812838788,3.2759597859646368,-0.1500227345731907,-0.2737576848909778,0.012962720318478648,-0.9250719505048209,-0.24160539924952704,-0.2712758693049196,0.010123167341597806,-0.34329692734918155,-0.20028048884482313,0.5762819756812634,-0.7078108794360282,-0.5318171986419432,0.35472966410002515,-0.22532328823074294,-0.07239196305277722,-0.1674137119168038,-0.08926269077646293,-0.6465006592481486,1.0227874020206613,-0.19451335077340026,2.109299447606536,-0.6748362748366797,-0.9186619381908976,-0.5572465285704834,-0.6523262493612423,-0.6481799551200882,-1.0934731427239104,-0.45260141498454626
South Sudan,0.0,0.0,4.685778274109762e-17,2.2352033255497266e-17,-9.941763363507451e-17,0.6181910632139747,0.7641953125590609,0.0,0.0,-0.27028451889949007,-6.349984233731583e-17,0.0,2.6755107125788575e-17,-0.10957835852097086,-2.67783354428416e-17,-0.12734055249644308,0.0,0.0,-1.1996114833746647e-16,-8.060312533955215e-17,-1.4408878872615948e-16,0.0,1.5273335091135795e-16,0.0,0.0,5.0723065244995297e-17,3.5556055642192453e-17,0.0,0.0,-4.0805083218944424e-17,5.053728202280641e-17,-5.02475213438554e-16,0.0,0.0,0.0,0.0,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.27186741232976575,-3.571923777433669e-16,0.0,-3.37494125663302e-17,2.919021781897503e-17,0.0,-1.052391426088545,-2.71345090312471e-16,-2.7079334124047354e-17,-0.0737175247947941,0.0,-0.10243710716995293,0.0,0.0,0.0,0.0,-1.3497461569141135e-16,0.0,0.517075831103347,-1.2068137967193406,1.725677625384307,0.0,2.851999704592373e-16
Spain,-0.8109981217420258,-0.6286050999084568,-0.1548423566118852,-0.16383753732330253,1.49900574027695,-0.3755324545258376,0.6047866299703202,-0.2135519911146453,-0.2627508972442779,-0.2698741151053533,0.5085914046181669,-0.24200181017791297,-0.16521029537963752,-0.10934217114875741,-0.06093771481891757,-0.12703603171585343,-0.20277214553708797,-0.21193109193188095,-0.2223056579266414,0.5377980912382581,0.4851457398227979,-0.11931424952308187,0.927296308838155,0.9412342922943515,-0.3068320937295434,1.3611386484368784,1.3359925344420356,0.7699589820119563,1.0542393798089855,1.6655436917401623,1.3488882806366889,-0.5916571523837989,0.17298593869978388,-0.23491617442042761,-0.27907942653691614,-0.15343758860217838,-0.2748332327648058,-0.34309403378877407,-0.5130258874081639,-0.24183460318690023,-0.2714782842743071,-0.5405550260506748,-0.04317202671290825,-0.20084844944453642,-0.2125005134415011,0.8169077328963817,-0.24923618781505635,-0.1859015732264175,-0.22560256508839888,-0.07365653440337777,-0.7770439662479556,-0.10208407151265118,0.913539052054449,-0.5129331829632439,-0.1953319519266594,-0.17857358413952718,1.2913313091402001,-0.38487963136060366,-0.36570891106556175,-0.5471323629375302,-1.2085723854527533,0.4832405729602873,0.6960369680859533
Sri Lanka,-0.28085702265226864,-0.21186318114243524,-0.15492205931428213,-0.16392024300367233,-0.5539380811799642,-0.7537352104747549,-1.3597199994821567,-0.6884431344431083,-0.2631141576425446,-0.27027279970993495,-0.11794054774685896,-0.2430648326747497,-0.20512873715142774,-0.10957255081021064,-0.14595564933369914,-0.12733997503226305,-0.20442419486118069,-0.21354224128655105,-0.8116348296645134,-0.5188515607272872,-0.5329309280831145,-0.6826047119625722,-0.427032915560724,-0.40582937243698725,-0.30822406476830805,-0.32280301368179276,-0.2623333194950199,-0.5745406585007621,-0.40849185858037457,-0.21450698688689585,-0.33050534263639825,1.275259203962724,0.4920778181507953,-0.23519067869315072,-0.2805086453769598,-0.15573178844289387,-0.27547444121669834,0.08691500649805746,-0.6772893098247459,-0.24219597793516506,-0.2718500992612187,0.38573707823290654,-0.7233716956527143,-0.20110612893424334,-0.2127381540984221,-0.5274354624507186,0.9024798747509861,0.64875531059879,-0.22572019368136462,-0.07356616072870534,0.5858463405539571,-0.10168412313956855,-0.17821912754628716,-0.2102038899437059,-0.1964623117116027,-0.17981778148305827,-0.44409460909955556,-0.7254717363348631,-0.4872093510145638,1.0159393826696896,0.4894064253220484,0.35625905519034295,0.9481623030507494
St. Kitts and Nevis,-0.9923400619176804,-0.41960029381814173,-0.15494298363200354,-0.1639386911174096,-9.941763363507451e-17,-0.28860432372800643,0.7728874118746569,0.0,0.0,-0.27028681351316663,-6.349984233731583e-17,0.0,-0.0604608287210634,-0.10957785484371334,-0.11512041250514765,-0.12734046073355623,-0.20455260771102307,-0.2136499670661075,0.04162826647142366,0.27176302850099443,0.23993861120542065,0.38000399936460355,0.281420116438022,0.4209185319626586,-0.3084579515823768,-0.3230514995704025,-0.2624305303166992,0.41826564400388383,0.4724220153129872,-0.21462571635780678,-0.33074603399540825,-5.02475213438554e-16,0.0,0.0,-0.2806216589002908,-0.15588784776127218,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.2718702321298411,-0.0052867728256041505,0.19489681743639892,-0.20113713170080535,-0.21276215949252308,0.0,0.7521047986363891,-0.9832787690023108,-0.2257326044481458,-0.07371621785454456,-0.11286722053034892,-0.10244142104838644,0.4398670347659473,-0.22862251796537902,-0.19653228581436769,-0.1798847692903658,-1.3497461569141135e-16,0.0,1.3818084666094865,-1.1672212898909207,-0.6318574228730884,1.3370841024494795,-0.23711014148802367
St. Lucia,-0.8993466811237669,0.44110169893782614,-0.15494287046655536,-0.1639386158927179,-0.43493037413582447,-1.5331688807717112,1.5018171268704439,0.0,0.0,-0.2702863276239144,-6.349984233731583e-17,0.0,-0.12173657013660225,-0.1095777531975767,-0.08399214169625183,-0.12734021746007831,-0.20455136806064378,-0.2136487567238539,-0.9412528823791337,-0.22377785417664423,-0.22747866051535542,-0.7457371073698252,-0.08693671800250155,-0.19893207279892222,-0.30845606660600855,-0.323050039620822,-0.26242953077750514,-0.22335776075104674,-0.22209838170955387,-0.21462459282691213,-0.3307447219431234,-5.02475213438554e-16,0.0,0.0,-0.2806206290453467,-0.1558862210789451,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.2718698221165672,-1.6397830288089092,-0.18204037046724528,-0.2011371639807421,-0.21276224429724122,-0.4319634319575082,0.19196201089740728,-1.4976695127758153,-0.22573261872677783,-0.07371736990593061,-0.43716658502052164,-0.1024413103842505,1.5959981337013747,-1.3393892567329402,-0.19653123839768386,-0.17988353899422183,-0.09020450904542573,0.0,1.5584060231061179,-1.3909981260505235,-0.6004096080751824,2.504427811203903,-0.8678701614093867
St. Martin (French part),0.0,0.0,4.685778274109762e-17,2.2352033255497266e-17,-9.941763363507451e-17,2.1119985690818453e-16,4.850460512487648e-16,0.0,0.0,0.0,-6.349984233731583e-17,0.0,2.6755107125788575e-17,-3.042388800893678e-17,-2.67783354428416e-17,-1.4578841038983313e-17,0.0,-0.2136505255451661,1.0037603271320148,-8.060312533955215e-17,0.059235350752076,2.8007754216019394,1.5273335091135795e-16,0.0,0.0,5.0723065244995297e-17,3.5556055642192453e-17,0.0,0.0,-4.0805083218944424e-17,5.053728202280641e-17,-5.02475213438554e-16,0.0,0.0,0.0,0.0,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,0.0,-3.571923777433669e-16,0.0,-3.37494125663302e-17,2.919021781897503e-17,0.0,0.0,-2.71345090312471e-16,-2.7079334124047354e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3497461569141135e-16,0.0,1.187452157019452e-16,0.0,0.0,0.0,2.851999704592373e-16
St. Vincent and the Grenadines,-0.30917852346320573,-0.4837391495623232,-0.1549428385738397,-0.1639385372029643,-0.061377167534735995,-1.2505929632899073,-0.03564453709631873,0.0,0.0,-0.27028700580480824,-6.349984233731583e-17,0.0,-0.002539007692598879,-0.10957780515960289,-0.1314003760172865,-0.12734051377921302,-0.2045528520943879,-0.2136502089829375,-0.5715142726653375,-0.3487424173693254,-0.34841673201453016,-0.07317904563402848,-0.35449123432402324,-0.35062309782139495,-0.3084577857971722,-0.32305144050746254,-0.2624307386214561,-0.3458634227567614,-0.3319115928892622,-0.21462598445885328,-0.33074595978694643,-5.02475213438554e-16,0.0,0.0,-0.2806218733058373,-0.15588823381797176,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.27187039452806677,-1.1723417655018509,-0.8351292003645693,-0.20113725019568582,-0.2127623048606727,-0.4978819151905629,0.5482311822668867,-1.2026508524007775,-0.22573262514558293,-0.07371831244744978,0.7954289895550204,-0.1024372315870211,0.5749735619932109,-0.46815395295159723,-0.196532436523411,-0.17988491980472604,-0.280209371731315,0.0,0.5814725128927901,-1.1281316377050508,0.5204523795654051,2.0409763304330695,-0.41622051675079824
Sub-Saharan Africa,0.9492335609911025,-0.00035619212115634106,-0.154005668979518,-0.16287078391560963,-0.655737112196971,-0.0833152524371142,0.2608135564608146,-0.7254114683783589,-0.26279808113571757,-0.26995440763291384,0.21701261945824335,-0.2414684726667542,-0.18935152687180626,-0.1093630518817168,-0.142985685734914,-0.12731233764786454,-0.2020853515975585,2.2937292637065756,-0.049619699017579996,-0.6444401374559688,-0.6234874352544545,-0.46699836104964715,-0.8334773807150392,-0.839105642975804,3.849138038129877,3.825019396366039,-0.260160579963752,-0.7074212838324303,-0.8587397857108174,2.190564948784193,3.6966798219128463,-0.5471250438231724,0.11975028129511713,-0.2347937565546427,-0.2784031066183262,-0.15215544645436505,0.8489376765719014,0.1691013337616801,-0.9057058726175293,-0.2418315323600162,0.1645623330843519,-0.06754754653594182,-0.03253995782937965,-0.20066070460491406,-0.21229076954758092,-0.6143265930843195,-0.41603192990289123,-0.2814772625166435,-0.2255541288057392,-0.07252331419409849,-0.3637920501803823,-0.09690407061333065,-0.5431917622600366,-0.2512028594932927,-0.19523015221035211,-0.17844133185959207,-0.7264469373150957,-0.5982375547682824,-0.6026653530341861,0.38427105826062624,0.16137639398356296,-0.06053812995982555,-0.36071762288513665
Sub-Saharan Africa (IDA & IBRD countries),0.9492335609911037,-0.00035619212115634106,-0.154005668979518,-0.16287078391560963,-0.6557371121969708,-0.08331525243711463,0.26081355646081605,-0.725411468378359,-0.26279808113571757,-0.26995440763291384,0.21701261945824285,-0.2414684726667542,-0.18935152687180626,-0.1093630518817168,-0.142985685734914,-0.12731233764786454,-0.2020853515975585,-0.2111439443503503,-0.049619699017560796,-0.6444401374559688,-0.6234874352544545,-0.4669983610496239,-0.8334773807150391,-0.839105642975804,3.849138038129879,3.825019396366039,-0.260160579963752,-0.7074212838324303,-0.8587397857108173,-0.2122219756602072,3.6966798219128485,-0.5471250438231724,0.11975028129511507,-0.2347937565546427,-0.2784031066183262,-0.15215544645436505,-0.2743980646628494,0.16910133376167955,-0.9057058726175291,-0.2418315323600162,0.1645623330843519,-0.06754754653594111,-0.03253995782938108,-0.20066070460491406,-0.21229076954758092,-0.6143265930843195,-0.4160319299028909,-0.281477262516643,-0.2255541288057392,-0.07252331419409849,-0.3637920501803823,-0.09690407061333065,-0.5431917622600335,-0.25120285949330784,-0.19523015221035211,-0.17844133185959205,-0.7264469373150956,-0.5982375547682822,-0.6026653530341861,0.3842710582606257,0.16137639398356296,-0.06053812995982555,-0.360717622885137
Sub-Saharan Africa (excluding high income),0.869933290779922,-0.0212041502473667,-0.15408603534716744,-0.16295926842270636,-0.650863598195696,-0.0008370799032937581,0.35892498774743975,-0.7068466633210579,-0.26280562592251266,0.05525978608862445,0.2539787291944147,-0.2415540171730442,-0.19172501758671595,-0.10936454415187259,-0.14270367489459518,-0.127312343864268,2.146392041805333,-0.21125879420057317,-0.12246858690517214,-0.6401216055490416,-0.6190647900456006,-0.5362203784150862,-0.8216677010734625,-0.8278257927629974,3.638408099048464,3.611454929188116,-0.26026646761446764,-0.7027201673948059,-0.8472107278213667,-0.21234342967562347,3.4853090160802966,-0.6989662500794984,0.1522355065768527,-0.23480515608024893,-0.2785088874265682,-0.15232570859865105,0.7864480797921783,0.11986948494107037,-0.906293522507674,-0.24184943889231617,-0.27145073269073117,-0.06710240414596723,-0.07330142021388689,-0.20068168901577602,-0.21231229269390237,-0.6079441286103949,-0.39879606798887196,-0.24903112273819977,-0.22555871337563016,-0.07254935306173435,-0.3462261047482174,-0.09692323348933658,-0.48574108480801753,-0.3572316461044714,1.0579932577613986,1.2159626818342912,-0.7119666190228611,-0.5721897237621435,-0.6097609822218423,0.1143361179409504,0.04193564439561395,0.0012843677951580358,-0.3192364193941126
Sudan,1.1638843348250802,-0.4644166508764911,-0.15489387023986975,-0.1639200636450707,-0.4863279463625277,-1.0107626556015281,-0.5352900517297243,-1.1824937709774543,-0.26312713255994424,-0.27028343007839345,-0.3635377376192155,-0.2430999661074467,-0.15340950816977217,-0.10957191301834145,-0.14857643651335986,-0.12734055249644308,-0.20448544257454598,-0.21361168890455015,-1.3404835188427318,-0.6663764749481264,-0.66648404952545,-1.824057271781269,-0.8893466613099891,-0.8648478800609405,-0.30833745483047387,-0.32290804603216583,-0.2623968217991844,-0.7531947489257627,-0.890128749719446,-0.21458419767971662,-0.19380832127880065,-1.5256624058933568,-1.1568391042109052,-0.23521144871334948,-0.28055983924797673,-0.15584021665352815,-0.27549788413920123,2.026594260792046,-1.0764450021382865,-0.2422121906344397,-0.2718620222395262,-0.3637646579431392,-0.3817541509302799,-0.2011284339218003,-0.21275585553112072,-0.6878781442779738,0.05750621916958699,-2.71345090312471e-16,-2.7079334124047354e-17,-0.07370022686528742,-0.5200692776960997,-0.10238721012948622,-1.7568875024872528,-2.6360655857409756,-0.19650062282878916,-0.17986905588957583,-0.7547627764425641,-1.1940359730390684,-0.6530264457586819,0.7667112012963265,2.6211526378171808,0.8980237713337987,-1.8308574046589536
Suriname,-0.13089230400871085,-2.7025797204960784,-0.15494189490247615,-0.1639377319317397,0.45503206380986805,0.5216838908767931,0.3751904753712219,0.0,0.0,-0.2702855581765813,-6.349984233731583e-17,0.0,-0.16716586752014254,-0.10957768582406811,-0.07955029846282619,-0.12733986618495502,-0.2045469829339489,-0.21364640257110395,-0.436676586055649,-0.33178726395031627,-0.4320238277618167,-0.42253450893407224,-0.07734387024110098,-0.15115054832014266,-0.30844879745964304,-0.3230430171551059,-0.2624276492268258,-0.4836822925131904,-0.2100574594310771,-0.21462242490873984,-0.33073851029289736,-5.02475213438554e-16,0.0,0.0,-0.2806166417055273,-0.1558821605398814,5.385742708976772e-17,-5.357006877457916e-16,0.0,-5.3748888996173685e-17,-0.2718685734442837,0.8572486202484587,-0.8022314829258298,-0.20113582612058184,-0.21276115034424534,-0.23179021400944302,-0.7088952914565428,0.8420146606506795,-0.22573205059127027,-0.07370968325667007,-0.37558733589286675,-0.10243533009535853,-0.21039293131132922,1.4879349297983462,-0.19652917189923458,-0.17988267706967642,-0.21863008428620104,0.0,-0.13226537163911395,0.5220409786993929,-1.3023182795748742,-0.3241655576423614,-1.0426982102470939
Sweden,-0.9523204292091864,0.7686772115569466,-0.154923805682443,-0.16391962401577606,3.3387812565720987,1.5347217521179768,1.700350454442176,0.2894609535477748,-0.2629299500629378,-0.2700520576218661,0.5687380491927477,-0.24272947974864603,-0.14124985912635207,-0.10945611729503486,-0.024328888954169986,-0.1271772452917606,-0.20382573097029594,-0.21300062031000555,-0.047518579833952794,1.6333232715850277,1.3510485463332578,-0.026364693413572705,1.5446655795253004,1.5264969277626323,0.15774992924071596,-0.32257685432722794,0.35918633333161787,2.073623401856103,1.7579108777631693,-0.21387427107362636,-0.3302593509501185,-0.0869601188417329,0.4901480354641733,-0.23507999712911673,-0.2800067147242514,-0.1549835742092346,-0.27531578402700024,-1.2329262890468884,8.548052591418778e-05,-0.24201410607308882,-0.27165732381667657,-0.2994417597708835,-0.11305060931285618,-0.2010086352062534,-0.21265145810071462,2.386729979675983,-0.657496279059365,0.19413819571313506,-0.2256720022883253,-0.073245335362329,-0.7012560460021007,-0.10206404234228646,0.6319425228211486,-0.18453736223309913,-0.19606083035411645,-0.1794128717752739,2.316969644824811,0.1455879868078775,0.08498627225499286,-0.40050941969054266,-1.1325400805658241,-1.337251295350381,-0.4804199031744901
Switzerland,-1.0205336635829907,-0.7632644457311978,-0.15492969744923712,-0.16392535093903182,1.2725045845265892,0.9478753468522134,2.5441789018643473,0.9795787634372956,-0.26275369808130916,0.21283509265680473,0.9960602932742314,-0.24264554297271954,-0.1369405015960667,0.0645348361316255,0.11343064488881058,0.3405886756071498,-0.20355571304445635,-0.21276715952972722,-0.4435939237358403,3.1443305125190877,2.6371986563283043,-0.34055339724459727,2.3001531878284287,2.277481441607203,-0.3079564834922075,-0.3225396028311925,0.5298345727616556,3.4548747409705363,2.3585120810135916,-0.21369599154469077,-0.3302537486658339,0.19032833186384912,1.0610459462202626,-0.23498159893695167,-0.27969954404698244,1.1941971357130117,-0.2751967717122867,-0.6891121042852043,0.5103009870565783,-0.24186248958073947,0.19697310549736213,-0.0636649166466851,-0.0435963689741569,-0.20092845412336618,-0.21259584484149754,4.21307818170302,-0.4008653389902366,0.9180200129180757,-0.2256206180113253,-0.06971804315751577,-0.7452679705666355,-0.10212039378160347,1.2266144593335337,-0.9934061973165287,-0.19583743397902037,-0.1791758302631226,4.3846079375039215,0.7764106981734261,0.36865373541579666,-0.5883251827366845,-1.441689025562977,-1.2681397876913836,-0.9222316472103587
